address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/07/2017,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,7,7,,,,Full planning permission. Works have not commenced. Permission expires 7/12/2018. Delivery lead in time 1 year. 14/11/17.,,,,,,,,not owned by a public authority,,,,,,,,2015-12-07,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CP0011,"""109 Long Road, Canvey Island""",https://apps.castlepoint.gov.uk/cpapps/view/planning/brownfieldsites/docs/cp0011map.pdf,,,14/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/07/2017,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,54,54,,,,No current planning permission. Lead in time 3.5 years. 14/11/17.,,,,,,,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CP0012,"""The Island Site, High Street / London Road, Hadleigh""",https://apps.castlepoint.gov.uk/cpapps/view/planning/brownfieldsites/docs/cp0012map.pdf,,,14/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/07/2017,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,4,4,,,,Full planning permission. Works have commenced. Flat to be demolished as part of works. Delivery lead in time 1 year. 14/11/17.,,,,,,,,not owned by a public authority,,,,,,,,2016-12-15,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CP0013,"""88 High Street, Hadleigh""",https://apps.castlepoint.gov.uk/cpapps/view/planning/brownfieldsites/docs/cp0013map.pdf,,,14/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/07/2017,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,15,15,,,,No current planning permission. Part of SHLAA site removed as landowner did not permit it to be included. Site area and capacity adjusted accordingly. Lead in time 2.5 years. 14/11/17.,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CP0014,"""Admiral Jellico Public House, 283 High Street, Canvey Island""",https://apps.castlepoint.gov.uk/cpapps/view/planning/brownfieldsites/docs/cp0014map.pdf,,,14/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/07/2017,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,10,10,,,,No current planning permission. Delivery lead in time 2.5 years.  14/11/17.,,,,,,,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CP0015,"""Outpatients centre, Long Road, Canvey Island""",https://apps.castlepoint.gov.uk/cpapps/view/planning/brownfieldsites/docs/cp0015map.pdf,,,14/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/07/2017,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,10,10,,,,No current planning permission. Delivery lead in time 2.5 years.  14/11/17.,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CP0016,"""343 Rayleigh Road, Thundersley""",https://apps.castlepoint.gov.uk/cpapps/view/planning/brownfieldsites/docs/cp0016map.pdf,,,14/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/07/2017,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,14,14,,,,Full planning permission granted at appeal. Works have commenced. Delivery lead in time 1 year. 14/11/17.,,,,,,,,not owned by a public authority,,,,,,,,2014-07-14,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CP0017,"""125-127 High Street, Canvey Island""",https://apps.castlepoint.gov.uk/cpapps/view/planning/brownfieldsites/docs/cp0017map.pdf,,,14/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/11/2017,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,21,21,,,,Full planning permission granted. Works have commenced. 4 existing dwellings demolished. Delivery lead in time 1 year. 15/11/17.,,,,,,,,not owned by a public authority,,,,,,,,2015-11-23,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CP0018,"""4-12 Park Chase, Hadleigh, Benfleet, SS7 2BZ.""",https://apps.castlepoint.gov.uk/cpapps/view/planning/brownfieldsites/docs/cp0018map.pdf,,,15/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/11/2017,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,,,27,27,,,,No current planning permission. Site area reduced to area where landowners permitted site to be included. Delivery lead in time 3 years. 15/11/17,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CP0019,"""Prout Industrial Estate, Point Road, Canvey Island.""",https://apps.castlepoint.gov.uk/cpapps/view/planning/brownfieldsites/docs/cp0019map.pdf,,,15/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/11/2017,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,14,14,,,,No current planning permission. Site area reduced to area where landowners permitted site to be included. Could accommodate 14 flats. Delivery lead in time 1 year. 21/11/17,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CP0020,"""Benfleet Tavern Public House, High Road, Benfleet.""",https://apps.castlepoint.gov.uk/cpapps/view/planning/brownfieldsites/docs/cp0020map.pdf,,,21/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
