address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,15,10,,,,Former colleague buildings.,,,,,,local-authority-eng:HPL,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR1 - Blakelock Road,"Blakelock Road, Blakelock Rd, Foggy Furze Ward",,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,4.72,,,,,,,,,,,,,,,,,,140,100,,,,A mix of industrial buildings a hardstanding. Land is included in a minded to grant permission which is still awaiting the s106 to be signed.,,,,,,local-authority-eng:HPL,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR2 - Brenda Road East,"Brenda Road East, Brenda Rd, Seaton Ward",,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,69,69,,,,Former industrial site which was remediated. No building work on site yet.,,,,,,local-authority-eng:HPL,,not owned by a public authority,,,,,,,,2016-12-22,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=114627,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BR3 - Britmag Central,"Britmag Central, Old Cemetery Rd, Headland&Harbour",,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,373,373,,,,Former industrial site which was remediated. Persimmon developing site. Circa 80 dwellings completed.,,,,,,local-authority-eng:HPL,,not owned by a public authority,,,,,,,,2014-12-18,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=102944,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BR4 - Britmag North,"Britmag North, Old Cemetery Rd, De Bruce Ward",,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,41,41,,,,Former industrial site which was remediated.,,,,,,local-authority-eng:HPL,,not owned by a public authority,,,,,,,,2016-12-22,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=114627,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BR5 - Britmag South,"Britmag South, Old Cemetery Rd, Headland&Harbour",,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,"Former ambulance station and paddock, paddock not included on spreadsheet. Heritage asset, ideally for conversion.",,,,,,local-authority-eng:HPL,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR6 - The Former Ambulance Station,"Former Ambulance Station, Elwick Road",,,,2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,3.01,,,,,,,,,,,,,,,,,,3,3,,,,Conversion of old farm buildings. Work ongoing.,,,,,,local-authority-eng:HPL,,not owned by a public authority,,,,,,,,2012-10-26,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=95894,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR7 - Close Farm Cottage,"Close Farm Cottage, Wolviston, Rural West Ward",,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,1.39,,,,,,,,,,,,,,,,,,110,100,,,,Previously had permission for 109 houses but application has expired. Recent interest in site.,,,,,,local-authority-eng:HPL,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR8 - Former Brierton Road Site,"FormerBriertonRoadSite, Brierton Lane, Manor House",,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,0.049,,,,,,,,,,,,,,,,,,13,13,,,,Currently has permission for 13.,,,,,,local-authority-eng:HPL,,not owned by a public authority,,,,,,,,2017-09-14,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=114093,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,"BR9 - 9,11 Hutton Avenue","9, 11 Hutton Avenue, Hartlepool",,,,2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-11,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,8,8,,,,Former pub site. Development started but has stalled.,,,,,,local-authority-eng:HPL,,not owned by a public authority,,,,,,,,2017-05-15,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=117039,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR10 - Former King Oswy Public House,"Former King Oswy Public House, KingOswy Dr,DeBruce",,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
