address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/12/2018,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,5,3,,,,,,,,,,local-authority-eng:CHN,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CD0008,"''Chesham Car and Van Sales, Bellingdon Road''",http://www.chiltern.gov.uk/planning/brownfieldregister,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/12/2018,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,10,5,,,,,,,,,,local-authority-eng:CHN,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CD0031,"''Wicks Garage, Rignall Road''",http://www.chiltern.gov.uk/planning/brownfieldregister,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,10/12/2018,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,13,12,,,,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,,,,,,local-authority-eng:CHN,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CD0109,"''Coach Depot and Adjacent Land, Lycrome Road, Lye Green''",http://www.chiltern.gov.uk/planning/brownfieldregister,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/12/2018,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,8,7,,,,Any future development proposals should ensure that leisure and community facilities are reprovided.,,,,,,local-authority-eng:CHN,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CD0128,"''Chalfont St Peter Youth Centre, Tithe Barn, Sandy Rise''",http://www.chiltern.gov.uk/planning/brownfieldregister,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,10/12/2018,,,,,,,,,,,,,,2.94,,,,,,,,,,,,,,,,,,25,15,,,,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,,,,,,local-authority-eng:CHN,,not owned by a public authority,,,,,,,,,,pending decision,,,,,,,,,,,,,,,,,,,,,,,CD0129,"''Epilepsy Society Site (Middle Site), Chesham Lane''",http://www.chiltern.gov.uk/planning/brownfieldregister,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,10/12/2018,,,,,,,,,,,,,,4.61,,,,,,,,,,,,,,,,,,15,12,,,,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,,,,,,local-authority-eng:CHN,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CD0130,"''Epilepsy Society Site (Debenham House and Land to Rear), Chalfont St Peter''",http://www.chiltern.gov.uk/planning/brownfieldregister,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,10/12/2018,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,13,13,,,,,,,,,,local-authority-eng:CHN,,not owned by a public authority,,,,,,,,2018-05-02,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CD0131,"''Gold Hill Baptist Church, Gold Hill East, Chalfont St Peter''",http://www.chiltern.gov.uk/planning/brownfieldregister,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,10/12/2018,,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,55,55,,,,,,,,,,local-authority-eng:CHN,,not owned by a public authority,,,,,,,,2107-10-19,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,CD0145,"''Land at Springfield Industrial Estate, Springfield Road''",http://www.chiltern.gov.uk/planning/brownfieldregister,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/12/2018,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,31,25,,,,,,,,,,local-authority-eng:CHN,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CD0152,"''Area around Chalfont and Latimer Station, Little Chalfont''",http://www.chiltern.gov.uk/planning/brownfieldregister,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,10/12/2018,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,local-authority-eng:CHN,,not owned by a public authority,,,,,,,,2015-07-15,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CD0153,"''68 to 78 Elizabeth Avenue, Little Chalfont''",http://www.chiltern.gov.uk/planning/brownfieldregister,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,10/12/2018,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,10,6,,,,,,,,,,local-authority-eng:CHN,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CD0156,"''Rear of St Georges Church, White Lion Road, Little Chalfont''",http://www.chiltern.gov.uk/planning/brownfieldregister,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/12/2018,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,13,7,,,,,,,,,,local-authority-eng:CHN,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CD0174,"''Land Adjoining Chesham Station, Station Road''",http://www.chiltern.gov.uk/planning/brownfieldregister,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,10/12/2018,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,local-authority-eng:CHN,,not owned by a public authority,,,,,,,,2015-04-13,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CD0197,"''Sycamore House, 1 Woodside Road, Amersham''",http://www.chiltern.gov.uk/planning/brownfieldregister,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
