address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,23,23,,,,Demolition Completed,,,,,,local-authority-eng:TEN,,not owned by a public authority,,,,,,,,,https://idox.tendringdc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=P59PAQQB03B02,not permissioned,,,,,,,,,,,,,,,,,,,,,,,15/00578/FUL,"Sandles Inn, 26 Rosemary Road, Clacton On Sea, Essex CO15 1NZ",https://idox.tendringdc.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NN3PR3QB0GD00,,,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,3,3,,,,Planning Permission Expired,,,,,,local-authority-eng:TEN,,not owned by a public authority,,,,,,,,,https://idox.tendringdc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001EL0QBLI000,not permissioned,,,,,,,,,,,,,,,,,,,,,,,15/00615/FUL,"20 - 20B Market Street, Harwich CO12 3DX",https://idox.tendringdc.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NN9NLWQB0GS00,,,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-31,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,local-authority-eng:TEN,,not owned by a public authority,,,,,,,,2017-08-16,https://idox.tendringdc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJAEN0QB03B00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,17/01038/FUL,"27-31 High Street, Walton On The Naze, Essex CO14 8BN",https://idox.tendringdc.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NN9NLWQB0GS00,,,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,local-authority-eng:TEN,,not owned by a public authority,,,,,,,,2017-09-27,https://idox.tendringdc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000F5JQBLI000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,17/01048/FUL,"274 Harwich Road, Little Clacton, Clacton On Sea, Essex CO16 9PY",https://idox.tendringdc.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OS5W9RQB0KO00,,,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,local-authority-eng:TEN,,not owned by a public authority,,,,,,,,2017-02-02,https://idox.tendringdc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000MBIQBLI000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,16/01358/FUL,"7 Sea Pink Way, Jaywick, Essex CO15 2HQ",https://idox.tendringdc.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OCS432QB0GS00,,,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,9,9,,,,Demolition Completed,,,,,,local-authority-eng:TEN,,not owned by a public authority,,,,,,,,2012-01-17,https://idox.tendringdc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001F68QBLI000,permissioned,,,,,,,,,,,,,,,,,,,,,,,11/01124/FUL,723 Main Road Harwich Essex,https://idox.tendringdc.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=LRYT6ZQB07Y00,,,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:TEN,,not owned by a public authority,,,,,,,,2018-08-28,https://idox.tendringdc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MBL014QB03B00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,18/01010/FUL,"Land Site of Former Ramsey Primary School, Wix Road, Ramsey, Essex",https://idox.tendringdc.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PAQ9HEQB0GI00,,,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,local-authority-eng:TEN,,not owned by a public authority,,,,,,,,2017-11-10,https://idox.tendringdc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001E5JQBLI000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,17/01479/FUL,"2 High Street, Manningtree, Essex CO11 1AD",https://idox.tendringdc.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OVUUROQB0LD00,,,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,local-authority-eng:TEN,,not owned by a public authority,,,,,,,,,https://idox.tendringdc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0012RFQBLI000,not permissioned,,,,,,,,,,,,,,,,,,,,,,,15/01791/FUL,"79 Stour Road, Harwich",https://idox.tendringdc.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NYF3JHQB01U00,,,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,local-authority-eng:TEN,,not owned by a public authority,,,,,,,,,https://idox.tendringdc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001K6PQBLI000,not permissioned,,,,,,,,,,,,,,,,,,,,,,,15/01634/FUL,"The Abbey, High Street, Mistley",https://idox.tendringdc.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NWVIXSQB0JH00,,,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,7,7,,,,Demolition  completed.,,,,,,local-authority-eng:TEN,,not owned by a public authority,,,,,,,,2017-01-31,https://idox.tendringdc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OYA2O4QB03B00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,16/01829/FUL,"The Carlton, Rosemary Road, Clacton On Sea, Essex",https://idox.tendringdc.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OGF6UWQB0KO00,,,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,8,8,,,,Planning Permission Expired,,,,,,local-authority-eng:TEN,,not owned by a public authority,,,,,,,,,https://idox.tendringdc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=LTQDBYQB03B00,not permissioned,,,,,,,,,,,,,,,,,,,,,,,14/01560/FUL,"Hamilton Lodge, Parsons Hill, Great Bromley",https://idox.tendringdc.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NDSELDQB0G400,,,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,9,9,,,,Demolition completed.,,,,,,local-authority-eng:TEN,,not owned by a public authority,,,,,,,,2017-01-12,https://idox.tendringdc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=O8RGQPQB03B01,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,16/00920/FUL,"32-37 Brooklands, Jaywick, Essex CO15 2JS",https://idox.tendringdc.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O8T18DQB0JH00,,,2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,
