address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,2.16,,,,,,,,,,,,,,,,,,60,60,,,,,,,,,,local-authority-eng:DAL,,not owned by a public authority,,,,,,,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,11,Cattle Mart,http://www.darlington.gov.uk/brownfieldlandregister,,,22/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/11/2017,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,,,55,55,,,,,,,,,,local-authority-eng:DAL,,not owned by a public authority,,,,,,,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,pending decision,,,,,,,,,,,,,,,,,,,,,,,16,"Lancaster House, DTVA",http://www.darlington.gov.uk/brownfieldlandregister,,,22/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,7.26,,,,,,,,,,,,,,,,,,219,219,,,,,,,,,,local-authority-eng:DAL,,not owned by a public authority,,,,,,,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,26,"Former Corus Site, Whessoe Road",http://www.darlington.gov.uk/brownfieldlandregister,,,22/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/11/2017,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,local-authority-eng:DAL,,not owned by a public authority,,,,,,,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,pending decision,,,,,,,,,,,,,,,,,,,,,,,33,213-221 Haughton Road,http://www.darlington.gov.uk/brownfieldlandregister,,,22/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/11/2017,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,local-authority-eng:DAL,,,,,,,,,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,50,Melland Street,http://www.darlington.gov.uk/brownfieldlandregister,,,22/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,1.98,,,,,,,,,,,,,,,,,,35,35,,,,,,,,,,local-authority-eng:DAL,,owned by a public authority,,,,,,,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,51,Mowden Hall,http://www.darlington.gov.uk/brownfieldlandregister,,,22/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/11/2017,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,11,11,,,,,,,,,,local-authority-eng:DAL,,not owned by a public authority,,,,,,,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,pending decision,,,,,,,,,,,,,,,,,,,,,,,59,Rear of Cockerton Club,http://www.darlington.gov.uk/brownfieldlandregister,,,22/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/11/2017,,,,,,,,,,,,,,1.34,,,,,,,,,,,,,,,,,,35,35,,,,,,,,,,local-authority-eng:DAL,,not owned by a public authority,,,,,,,,2011-03-07,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,60,NW of Heron Drive,http://www.darlington.gov.uk/brownfieldlandregister,,,22/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,17,17,,,,,,,,,,local-authority-eng:DAL,,owned by a public authority,,,,,,,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,136,Chesnut Street Car Park,http://www.darlington.gov.uk/brownfieldlandregister,,,22/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,,,23,23,,,,,,,,,,local-authority-eng:DAL,,not owned by a public authority,,,,,,,,,http://www.darlington.gov.uk/environment-and-planning/planning/planning-applications-and-permission/view-planning-applications-online/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,172,Site East off Dumfries Street,http://www.darlington.gov.uk/brownfieldlandregister,,,22/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
