address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,18,18,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2017-01-19,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,16/03072/PRIOR,"White Hart House, London Road, Hook",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2017-09-07,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,17/00530/FUL,"White Hart House, London Road",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2017-08-18,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,17/01111/FUL,"Land to the rear of Acorn House, Elms Road, Hook",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2015-07-06,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,15/00230/FUL,"Fleet Autos, St James Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2016-04-22,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,15/02977/FUL,"Clare Park Private Retirement Residences Ltd, Clare Park",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2014-12-03,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,14/02454/PNDW,"Branksome Chambers, Branksomewood Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,44,44,,,,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2017-04-12,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,17/00244/PRIOR,"Silvergate Redfields Industrial Park, Fleet",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2017-09-07,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,17/02762/FUL,"144 Clarence Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2017-10-05,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,17/02008/PRIOR 17/02010/PRIOR 17/02011/PRIOR,"Victoria House, 18-22 Albert Street, Fleet",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,25,25,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2018-02-08,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,17/01977/FUL 18/00649/PRIOR,"Lorica House, Lorica Consulting Ltd, Minley Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,29,29,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2018-02-09,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,17/01978/FUL 18/00650/PRIOR,"Infineon House, Fleet Mill, Minley Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,23,23,,,,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2017-05-25,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,17/02118/PRIOR,"Zenith House, 3 Rye Close, Fleet",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,17,17,,,,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2017-04-27,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,17/00525/PRIOR 17/02652/PRIOR,"Vantage House, Meridian Office, Osborn Way, Hook",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,,,116,116,,,,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2018-05-16,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,18/00624/PRIOR,"Building 260-270 Bartley Wood, Bartley Wood Business Park, Bartley Way, Hook",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,313,313,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2018-01-15,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,17/00771/FUL,"Sun Park, Guillemont Park North",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,22,22,,,,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2017-12-20,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,17/02644/PRIOR,"Wimpey Homes Holdings Ltd, Stratfield House, Station Road, Hook",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,30,30,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2018-10-25,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,18/00931/PRIOR,"125-147 Fleet Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,,116,116,,,,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2017-03-23,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,17/00219/PRIOR,"Europa House, 5 Bartley Wood Business Park, Bartley Way, Hook",https://publicaccess.hart.gov.uk/online-applications/,,,2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,31,31,,,,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2017-11-30,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,17/02484/PRIOR,"Flagship House, Reading Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,,,2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,15,15,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2016-11-23,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,16/02784/PRIOR,"110 Fleet Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,,,2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,43,43,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2016-10-04,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,16/02083/PRIOR,"Technology House, 1 Fleetwood Park, Barley Way, Fleet",https://publicaccess.hart.gov.uk/online-applications/,,,2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.77,,,,,,,,,,,,,,,,,,60,60,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2016-10-14,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,16/01267/PRIOR 16/03332/FUL,"Fleet House, 3 Fleetwood Park, Barley Way, Fleet",https://publicaccess.hart.gov.uk/online-applications/,,,2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,11,11,,,,Scheme has no SANG mitigation and therefore can not be considered deliverable. Site not included in housing trajectory.,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2016-08-19,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,16/01704/PRIOR,"Rosebank Parade, Plough Road, Yateley",https://publicaccess.hart.gov.uk/online-applications/,,,2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2018-01-24,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,17/01912/FUL,"The Acorn, London Road, Hook",https://publicaccess.hart.gov.uk/online-applications/,,,2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2018-01-19,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,17/01793/FUL,"Shapley Ranch, London Road, Hook",https://publicaccess.hart.gov.uk/online-applications/,,,2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,1500,1500,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2018-07-13,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,17/00471/OUT,Hartland Park,https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2018-04-27,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,17/02501/FUL,"Queens Arms, Farnham Road",https://publicaccess.hart.gov.uk/online-applications/,,,2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,14,14,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,2018-06-27,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,17/02492/FUL,"The Oakmede and the Millmede, Minley Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,,,2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,56,56,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,,,pending decision,,,,,,,,,,,,,,,,,,,,,,,"SHL038 
18/00110/FUL","Rawlings, Hook",https://publicaccess.hart.gov.uk/online-applications/,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,,,pending decision,,,,,,,,,,,,,,,,,,,,,,,SHL041 18/02285/FUL,"Imac Systems, Fleet",https://www.hart.gov.uk/Evidence-base#SHLAADocs,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,,,pending decision,,,,,,,,,,,,,,,,,,,,,,,SHL192 18/02321/FUL,"140-150 Fleet Road, Fleet",https://www.hart.gov.uk/Evidence-base#SHLAADocs,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,,40,40,,,,Part of SHLAA site SHL104. The southern part of the whole site is not brownfield land,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHL104,Land at Elvetham Heath,https://www.hart.gov.uk/Evidence-base#SHLAADocs,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHL195,"Lismoyne Hotel, 45 Church Road, Fleet",https://www.hart.gov.uk/Evidence-base#SHLAADocs,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,20,20,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHL208,"Admiral House, Fleet",https://www.hart.gov.uk/Evidence-base#SHLAADocs,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-20,,,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,65,65,,,,,,,,,,local-authority-eng:HAT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHL047,"Geffery's House, Hook",,,,2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,
