address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,,42,42,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,Not Permissioned,other,,,,,,,,,,,,,,,,,,,,,,1029.0,"Land at John St/Winwick Street, Warrington, WA4 6NL",,,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,6,6,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,1050.0,"Lymm Service Station, 114 Booths Hill Road, Lymm, WA13 0EQ",,,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,,,,,,,,,,,,,,1.75,,,,,,,,,,,,,,,,,,158,158,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,1090.0,"Beers Building Co, Station Road, Latchford, WA4 2AD",,,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,,,,,,,,,,,,,,2.54,,,,,,,,,,,,,,,,,,24,24,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,1091.0,"Manchester Ship Canal, Mineral Railway, Thelwall Lane, Latchford, WA4 1NJ",,,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,76,76,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,1108.0,"Edwards Cheshire, Navigation Street, Warrington, WA1 2EL",,,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,,,,,,,,,,,,,,2.72,,,,,,,,,,,,,,,,,,110,110,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,1178.0,"Cardinal Newman High School, Bridgewater Avenue, Latchford, WA4 1RX",,,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,,,,,,,,,,,,,,13.9117,,,,,,,,,,,,,,,,,,27,27,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,1201.0,"New World Ltd, New World House, Thelwall Lane, Warrington, WA4 1NL",,,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,,,,,11,11,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,Not Permissioned,other,,,,,,,,,,,,,,,,,,,,,,1245.0,"The Corner House, 98 Sandy Lane, Warrington, WA2 9HX",,,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,8,8,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,Not Permissioned,other,,,,,,,,,,,,,,,,,,,,,,1322.0,"Brook Place, Knutsford Road, Warrington, WA4 1PH",,,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,20,20,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,1401.0,"Land at Winwick Street, Tanners Lane, Dallam Lane, Warrington, WA2 7NG",,,,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,
