address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/10/2019,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,5,5,,,,Existing terraces (128-130 North Walls) converted into flats and bedsits (5 units) with new external access stair.,,,,,,,,not owned by a public authority,,,,,,,,2016-11-01,http://www.staffordbc.gov.uk/planning-public-access,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,16/24628/FUL,"128 North Walls, Stafford",https://www.staffordbc.gov.uk/brownfield-land-register,,,15/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/10/2019,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,18,18,,,,Prior approval - change of use from offices to residential (18 apartments),,,,,,,,not owned by a public authority,,,,,,,,2015-02-23,http://www.staffordbc.gov.uk/planning-public-access,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,15/21611/POTH,"69-70 Foregate Street, Stafford",https://www.staffordbc.gov.uk/brownfield-land-register,,,15/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/10/2019,,,,,,,,,,,,,,7.52,,,,,,,,,,,,,,,,,,194,194,,,,"Approval of reserved matters for residential development consisting of 194 dwellings, public open space, access, parking and landscaping",,,,,,,,not owned by a public authority,,,,,,,,2015-12-02,http://www.staffordbc.gov.uk/planning-public-access,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,15/22735/REM,"Areva Fairway, Stafford",https://www.staffordbc.gov.uk/brownfield-land-register,,,15/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/10/2019,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,6,6,,,,Demolish existing commercial units and change of use of existing 2 storey to create 2 two-bedroom units and build an additional attached block of 4 one-bedroom units and 4 two-bedroom units (total number 10 units),,,,,,,,not owned by a public authority,,,,,,,,2016-08-24,http://www.staffordbc.gov.uk/planning-public-access,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,15/23140/FUL,"Land at Elms Business Centre Phase 2, Main Road, Great Haywood",https://www.staffordbc.gov.uk/brownfield-land-register,,,15/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/10/2019,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,10,10,,,,RESIDENTIAL DEVLEOPMENT (SIX UNITS) AT REAR OF ELMS BUSINESS CENTRE/ELMS LODGE/ELMS FARMHOUSE INCLUDING DEMOLITION OF ASBESTOS CLAD COMMERCIAL UNIT - RESUBMISSION OF 14/21329/FUL TO INCLUDE ACCESS ROUTE WITHIN RED EDGE,,,,,,,,not owned by a public authority,,,,,,,,2015-03-31,http://www.staffordbc.gov.uk/planning-public-access,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,18/28018/FUL,"Land at Elms Business Centre, Main Road, Great Haywood",https://www.staffordbc.gov.uk/brownfield-land-register,,,15/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/10/2019,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,8,8,,,,"Eight apartments, access, drying area, parking and associated works",,,,,,,,not owned by a public authority,,,,,,,,2015-10-27,http://www.staffordbc.gov.uk/planning-public-access,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,18/29526/OUT,"Land at Former Carers Centre, Austin Friars, Stafford",https://www.staffordbc.gov.uk/brownfield-land-register,,,15/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/10/2019,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,20,20,,,,Conversion of Mill building to create twenty two-bedroom apartments with associated car parking,,,,,,,,mixed ownership,,,,,,,,2016-04-11,http://www.staffordbc.gov.uk/planning-public-access,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,15/22060/FUL,"Land at George Street Press and Car Park, Fancy Walk, Stafford",https://www.staffordbc.gov.uk/brownfield-land-register,,,15/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/10/2019,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,76,76,,,,Residential Care Home (Use Class C2). 76 bedroom units with on-suite facilities.,,,,,,,,mixed ownership,,,,,,,,2016-05-25,http://www.staffordbc.gov.uk/planning-public-access,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,15/23463/FUL,"Land at Silkmore Lane, Stafford",https://www.staffordbc.gov.uk/brownfield-land-register,,,15/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/10/2019,,,,,,,,,,,,,,2.85,,,,,,,,,,,,,,,,,,45,45,,,,"The provision of dwellings and associated infrastructure, including parking provision and roads. Officer/committee resolution to permit subject to S106 agreement being signed.",,,,,,,,not owned by a public authority,,,,,,,,2015-06-11,http://www.staffordbc.gov.uk/planning-public-access,pending decision,other,,,,,,,,,,,,,,,,,,,,,,15/21721/OUT,"Land at Yarnfield Park, Yarnfield",https://www.staffordbc.gov.uk/brownfield-land-register,,,15/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,15/10/2019,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,15,15,,,,Erection of three storey block of 15 supported living units with associated open space and car parking,,,,,,,,owned by a public authority,,,,,,,,2016-02-03,http://www.staffordbc.gov.uk/planning-public-access,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,15/23103/FUL,"Land SCC Development Service Parcel 4, Riverway, Stafford",https://www.staffordbc.gov.uk/brownfield-land-register,,,15/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
