address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,36,36,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,2017-03-02,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,PSH3,Rear of 129 157 & 159 Cropston Road Anstey,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SH10,Land between 1 and 3 Latimer Street and 10a and 16 Bradgate Road Anstey,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,2017-05-19,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SH108,Gynsill Court Gynsill Lane Anstey,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,2016-06-01,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SH17,Warehouse and Premises 83 Hollow Road Anstey,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SH4,Albion Street Anstey,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SH9,Hollow Road Anstey General Industrial Anstey,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,35,35,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,PSH281,Meadow Farm Marina Huston Close Barrow Upon Soar,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,2018-04-27,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,PSH374,3A - 9 Melton Road LE12 8NS,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,2015-08-03,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SH18,Charnwood Mill Sileby Road Barrow Upon Soar,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,60,60,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,PSH182,Sturdee Poultry Farms Site Sowters Lane Burton on the Wolds,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,2015-08-20,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,PSH373,Seymour House Seymour Road LE12 5AH,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SH33,J R Walton The Leys Hathern,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,PSH119,Land at Frederick Street Loughborough,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,PSH171,30 Meadow Lane Loughborough,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,2.29,,,,,,,,,,,,,,,,,,39,39,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,PSH202,Hospital Way Cumberland Road Loughborough,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,PSH245,Carillon Court Shopping Centre Derby Square Loughborough,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,30,30,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,PSH304,"Empress road, Loughborough",https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,PSH311,Sital House 3 to 6 Cattlemarket Loughborough  LE11 3DL,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,,,,,35,35,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,PSH32,Factory Premises Great Central Road Loughborough,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,49,49,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,2015-10-23,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,PSH362,Forest Court Loughborough LE11 3NT,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,,,30,30,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,2017-10-16,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,PSH364,Ashmount Special School Beacon Road Loughborough,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,2015-07-08,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,PSH366,17A Burleigh Road Loughborough Leicestershire LE11 3BA,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,2016-03-02,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,PSH368,52 Baxter Gate Loughborough LE11 1TH,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,2017-07-05,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,PSH380,The Royal George 7 The Coneries Loughborough Leicestershire LE11 1DZ,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,30,30,,,,,,,,,,local-authority-eng:CHA,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,PSH382,Former Government Offices 2 Lemyngton Street Loughborough,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,2016-06-07,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,PSH385,Duke Street Motors King Edward Road Loughborough Leicestershire LE11 1RZ,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,17,17,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,2018-02-01,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,PSH386,Garendon Social Club Thorpe Hill Loughborough LE11 4QH,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,20,5,,,,,,,,,,local-authority-eng:CHA,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SH102,Southfields Road Car Park Loughborough,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,34,34,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SH34,138-144 Knighthorpe Road Loughborough,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,,,,,,35,35,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SH49,Cumberland Industrial Estate Loughborough,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,32,32,,,,,,,,,,local-authority-eng:CHA,,mixed ownership,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SH51,Devonshire Square Opportunity Site Loughborough,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SH56,Former Petrol Station Pinfold Gate Loughborough,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:CHA,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SH60,Former Main Post Office Sparrow Hill Loughborough LE11 1BX,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,1.42,,,,,,,,,,,,,,,,,,101,101,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SH64,"Land and premises off Wharncliffe Road and Great Central Road, Loughborough",https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,62,62,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,2018-06-07,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,SH65,Land adjacent to Windmill Road Great Central Road Empress Road and Moor Lane,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,14,14,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SH67,Land at True Lovers Walk Frederick Street Loughborough,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SH75,"Land to r/o The Old Pack Horse, Pack Horse Lane, Loughborough",https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SH76,Land used for Storage and Premises Chainbridge Road Loughborough,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-19,,,,,,,,,,,,,,3.03,,,,,,,,,,,,,,,,,,57,57,,,,,,,,,,local-authority-eng:CHA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SH77,Land used for Storage Windmill Road Loughborough,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,
