address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,02/12/2019,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,34,34,,,,Development completed.,,,,,,,,not owned by a public authority,,,,,,,,2016-07-06,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BLR01,"Former Pyramid Posters, Park Road, Blaby",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,04/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-03-03,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR02,"2-4 Westover Road, Braunstone Town",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,04/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,3.92,,,,,,,,,,,,,,,,,,73,73,,,,,,,,,,,,not owned by a public authority,,,,,,,,2018-11-29,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLR03,"Land off Cambridge Road, Cosby",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,04/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,not owned by a public authority,,,,,,,,2015-01-22,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR04,"Countesthorpe Conservative Club, Main Street, Countesthorpe",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,04/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,02/12/2019,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,8,8,,,,Development completed.,,,,,,,,not owned by a public authority,,,,,,,,2015-09-17,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR05,"Land to the north of 81 Bassett Avenue, Countesthorpe",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,04/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,02/12/2019,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,4,4,,,,"Development completed. Two permissions on the site at the same time, one for 4 dwellings, one for 6 dwellings. The permission that was implemented was for 4 dwellings.",,,,,,,,not owned by a public authority,,,,,,,,2016-03-10,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR06,"Land rear of 33-37 Salisbury Avenue, Croft",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,04/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,02/12/2019,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,10,10,,,,Development completed.,,,,,,,,not owned by a public authority,,,,,,,,2015-12-03,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR07,"Imperial Buildings, King Street, Enderby",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,04/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,02/12/2019,,,,,,,,,,,,,,5.38,,,,,,,,,,,,,,,,,,103,103,,,,Development completed.,,,,,,,,not owned by a public authority,,,,,,,,2015-12-22,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR08,"Land at Cambridge Road, Warwick Road, Whetstone",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,04/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,21,21,,,,Previous outline permission has expired.,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,other,,,,,,,,,,,,,,,,,,,,,,BLR09,"JC Remedial, The Nook, Whetstone",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,04/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,10,10,,,,Previous outline permission has expired.,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,other,,,,,,,,,,,,,,,,,,,,,,BLR10,"Glen Ford Grange, Little Glen Road, Glen Parva",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,04/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-09-15,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR11,"Travelodge, Hinckley Road, Leicester Forest East",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,04/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,not owned by a public authority,,,,,,,,2019-01-09,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR12,"Land west of Blue Banks Avenue, Glen Parva",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,04/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,not owned by a public authority,,,,,,,,2018-05-11,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR13,"Land at The Depot, Church Farm, Station Road, Elmesthorpe",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,04/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,8,8,,,,Previous full permission has expired.,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,other,,,,,,,,,,,,,,,,,,,,,,BLR14,"Land rear of 14-16 Aldeby Close, Enderby",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,04/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,,,,,20,20,,,,,,,,,,,,owned by a public authority,,,,,,,,,,not permissioned,other,,,,,,,,,,,,,,,,,,,,,,BLR15,"Council Depot, Warwick Road, Littlethorpe",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,04/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-08-18,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR16,"90 High Street, Whetstone",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,03/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-07-22,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR17,"1-3 Castle Road, former Kirby Footwear, Kirby Muxloe",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,03/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-03-09,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR18,"Unit 1, 29 Wigston Street, Countesthorpe",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,03/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,2.74,,,,,,,,,,,,,,,,,,78,78,,,,,,,,,,,,not owned by a public authority,,,,,,,,2019-09-27,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLR19,"Plot 1, Whittle Estate, Cambridge Road, Whetstone",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,02/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,1.47,,,,,,,,,,,,,,,,,,85,85,,,,Resolution to grant planning permission subject to the signing of a S106 agreement.,,,,,,,,not owned by a public authority,,,,,,,,,,pending decision,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLR20,"Plots 4 and 5, Whittle Estate, Cambridge Road, Whetstone",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,02/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,not owned by a public authority,,,,,,,,2019-03-29,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR21,"2 Barry Close, Kirby Muxloe",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,02/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,not owned by a public authority,,,,,,,,2019-03-07,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR22,"Land at Wykeham Close, Blaby",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,02/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,not owned by a public authority,,,,,,,,2018-09-07,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLR23,"The Mechanical Workshop, 45 Station Road, Littlethorpe",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,02/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,not owned by a public authority,,,,,,,,2019-03-27,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR24,"Former Stoney Stanton WMC, Hinckley Road, Stoney Stanton",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,02/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/12/2019,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,not owned by a public authority,,,,,,,,2018-05-03,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR25,"85 High Street, Whetstone",https://www.blaby.gov.uk/planning-and-building/guidance-and-policies/brownfield-land-register/,,,02/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
