address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/09/2018,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,10,10,,,,Outline permission granted. Works have not commenced. Permission expires 08/03/2020. Delivery lead in time 1.5 years.  08/11/17. 12/09/18.,,,,,,local-authority-eng:CAS,,not owned by a public authority,,,,,,,,2017-03-08,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,CP0001,"""Land at Foksville Road, Canvey Island.""",https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3926.pdf&ver=6630,,,08/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/09/2018,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,5,5,,,,No current planning permission. Delivery lead in time 2.5 years.  08/11/17. 12/09/18.,,,,,,local-authority-eng:CAS,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CP0002,"""Vallee Casa, 62 Hill Road, Benfleet.""",https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3928.pdf&ver=6632,,,08/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/09/2018,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,2,2,,,,Previous permission for 9 flats expired 2012. Recent application refused. One existing dwelling converted. Delivery lead in time 2 years without planning permission. 14/11/17. 12/09/18.,,,,,,local-authority-eng:CAS,,not owned by a public authority,,,,,,,,,https://publicaccess.castlepoint.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CP0003,"""166-168 Kiln Road, Benfleet, SS7 1SU.""",https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3929.pdf&ver=6633,,,08/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/09/2018,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,1,1,,,,Full planning permission granted. Works have not commenced. Existing dwelling to be demolished. Permission expires 10/08/2020. Delivery lead in time 1 year.  09/11/17. 12/09/18.,,,,,,local-authority-eng:CAS,,not owned by a public authority,,,,,,,,2017-08-11,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CP0004,"""1a Clarence Road, South Benfleet, Benfleet SS7 1DE.""",https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3927.pdf&ver=6631,,,09/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/09/2018,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,15,15,,,,No current planning permission. Delivery lead in time 2 years.  09/11/17. 12.09.18.,,,,,,local-authority-eng:CAS,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CP0005,"""Job Centre, 140 Furtherwick Road, Canvey Island.""",https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3931.pdf&ver=6635,,,09/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/09/2018,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,2,2,,,,Full planning permission granted. Works have not commenced. Existing dwelling to be demolished. Permission expires 28/04/2019. Delivery lead in time 1 year.  09/11/17. 12/09/18.,,,,,,local-authority-eng:CAS,,not owned by a public authority,,,,,,,,2016-04-24,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CP0006,"""84 Vicarage Hill, Benfleet SS7 1PE.""",https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3932.pdf&ver=6636,,,09/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/09/2018,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,19,19,,,,Full planning permission. Works have commenced and 16 flats have been completed so far. 09/11/17. 12/09/18.,,,,,,local-authority-eng:CAS,,not owned by a public authority,,,,,,,,2016-12-08,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CP0007,"""240-244 High Road, Benfleet.""",https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3930.pdf&ver=6634,,,09/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/09/2018,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,5,5,,,,Full planning permission. Works have commenced. Existing dwelling demolished. 09/11/17. 12/09/18.,,,,,,local-authority-eng:CAS,,not owned by a public authority,,,,,,,,2015-06-11,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CP0008,"""Site adjacent to Pauls Court, Meppel Avenue, Canvey Island.""",https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3933.pdf&ver=6637,,,09/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/09/2018,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,3,3,,,,No current planning permission. Lead in time 1.5 years. Existing dwelling would need to be demolished. NPPF applied in terms of suitable capacity for the site. 14/11/17. 12/09/18.,,,,,,local-authority-eng:CAS,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,CP0010,"""20 Haresland Close, Hadleigh, SS7 2UT.""",https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3936.pdf&ver=6640,,,09/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/09/2018,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,7,7,,,,Full planning permission. Works have not commenced. Permission expires 07/12/2018. Delivery lead in time 1 year. 14/11/17. 12/09/18.,,,,,,local-authority-eng:CAS,,not owned by a public authority,,,,,,,,2016-12-07,https://publicaccess.castlepoint.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CP0011,"""109 Long Road, Canvey Island""",https://www.castlepoint.gov.uk/download.cfm?doc=docm93jijm4n3934.pdf&ver=6638,,,14/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
