address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-07,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,5,5,,,,15/00999/FUL,,,,,,local-authority-eng:BEX,,not owned by a public authority,,,,,,,,2015-07-14,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0027G9BELI000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR001,"""1a Wellington Avenue, Sidcup""",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/1a-Wellington-Avenue-Sidcup_0.pdf,,,2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-07,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,5,5,,,,14/01611/PRIOR,,,,,,local-authority-eng:BEX,,not owned by a public authority,,,,,,,,2014-10-31,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002BQPBELI000,permissioned,other,,,,,,,,,,,,,,,,,,,,,,BLR002,"""1st Floor, 234-236 Broadway, Bexleyheath""",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/1st-floor-118-and-120-Welling-High-Street-Welling_0.pdf,,,2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-07,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,5,5,,,,16/01807/FUL,,,,,,local-authority-eng:BEX,,not owned by a public authority,,,,,,,,2016-10-07,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00027LBELI000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR003,"""The Former Pop In Parlour, Cornelia Place, Erith""",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/The-former-Pop-in-Parlour-Cornelia-Place-Erith_0.pdf,,,2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-07,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,5,5,,,,17/00781/PRIOR,,,,,,local-authority-eng:BEX,,not owned by a public authority,,,,,,,,2017-05-23,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002FIKBELI000,permissioned,other,,,,,,,,,,,,,,,,,,,,,,BLR004,"""Ground Floor, 76 & 78 Crayford High Street, Crayford""",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/Ground-floor-76-and-78-Crayford-High-Street-Crayford_0.pdf,,,2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-07,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,5,5,,,,09/01442/FUL01,,,,,,local-authority-eng:BEX,,not owned by a public authority,,,,,,,,2014-06-24,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JJGRRHBE50001,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR005,"""Land to the rear of, 89 Sidcup High Street, Sidcup""",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/Land-to-the-rear-of-89-Sidcup-High-Street-Sidcup_0.pdf,,,2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-07,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,5,5,,,,15/02772/FUL,,,,,,local-authority-eng:BEX,,not owned by a public authority,,,,,,,,2016-02-01,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0029S0BELI000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR006,"""61-63 Lion Road, Bexleyheath""",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/61-to-63-Lion-Road-Bexleyheath_0.pdf,,,2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-07,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,5,5,,,,16/00689/FUL,,,,,,local-authority-eng:BEX,,not owned by a public authority,,,,,,,,2016-06-07,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OVYHQ2BE0MU01,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR008,"""41 Halfway Street, Sidcup""",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/41-Halfway-Street-Sidcup_0.pdf,,,2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-07,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,5,5,,,,16/01991/FUL,,,,,,local-authority-eng:BEX,,not owned by a public authority,,,,,,,,2017-04-19,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0025W5BELI000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR011,"""17 Perry Street, Crayford""",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/17-Perry-Street-Crayford_0.pdf,,,2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-07,,,,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,5,5,,,,16/01910/FUL,,,,,,local-authority-eng:BEX,,not owned by a public authority,,,,,,,,2016-11-11,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001SG0BELI000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR012,"""33 Station Road, Sidcup""",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/33-Station-Road-Sidcup_0.pdf,,,2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-07,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,5,5,,,,16/00602/FUL,,,,,,local-authority-eng:BEX,,not owned by a public authority,,,,,,,,2016-07-08,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000ULNBELI000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR013,"""48 Iron Mill Lane, Crayford""",http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/48-Iron-Mill-Lane-Crayford_0.pdf,,,2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,
