address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-11,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,8,7,,,,,,,,,,local-authority-eng:RUH,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 9,"""Union Street East Car Park, Union Street, Farnborough""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-11,,,,,,,,,,,,,,5.96,,,,,,,,,,,,,,,,,,700,630,,,,,,,,,,local-authority-eng:RUH,,mixed ownership,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 15,"""Farnborough Civic Quarter, Farnborough""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-11,,,,,,,,,,,,,,6.27,,,,,,,,,,,,,,,,,,69,69,,,,"""Planning permission: 04/00080/FUL, the site is partly permissioned (a residual 69 residential units to be built out at Block 3, Queensmead)""",,,,,,local-authority-eng:RUH,,mixed ownership,,,,,,,,2004-11-24,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 35,"""Kingsmead, The Meads and Queensmead, Farnborough""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-11,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,32,32,,,,Planning permission: 16/00815/FULPP,,,,,,local-authority-eng:RUH,,not owned by a public authority,,,,,,,,2017-04-13,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 45,"""Old Fire Station, Ordnance Road, Aldershot""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-11,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,8,7,,,,Active ground floor and town centre uses will be required as part of any development proposals,,,,,,local-authority-eng:RUH,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 100,"""12-14 Union Street, Aldershot""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-11,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,25,23,,,,,,,,,,local-authority-eng:RUH,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 102,"""Willow House, 23 Grosvenor Road, Aldershot""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-11,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,50,45,,,,,,,,,,local-authority-eng:RUH,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 110,"""Progress House and Penmark House, Albert Road, Aldershot""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-11,,,,,,,,,,,,,,0.20,,,,,,,,,,,,,,,,,,56,56,,,,Planning permission: 16/00878/FULPP,,,,,,local-authority-eng:RUH,,not owned by a public authority,,,,,,,,2017-03-03,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 113,"""52 Victoria Road, Aldershot""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-11,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,local-authority-eng:RUH,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 284,"""Former Laundry, 53 Rectory Road, Farnborough""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-11,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission: 17/00315/FULPP, partly permissioned (existing ground floor flats to be retained)""",,,,,,local-authority-eng:RUH,,not owned by a public authority,,,,,,,,2017-09-01,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 301,"""Falcon House, 16 Fernhill Road, Farnborough""",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
