address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/01/2018,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,22,18,,,,Development Plan Reference SWDP46/1,,,,,,local-authority-eng:WYC,,not owned by a public authority,,,,,,,,,,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,WDCBLR/0001,"Garage, High Street, Pershore",https://www.wychavon.gov.uk/documents/10586/8906182/WDCBLR0001+Garage%2C+High+Street%2C+Pershore.pdf/9f85d54b-e638-fec0-a0ef-6c1203c8579b,,,2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/01/2018,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,14,12,,,,Development Plan Reference SWDP46/4,,,,,,local-authority-eng:WYC,,not owned by a public authority,,,,,,,,,,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,WDCBLR/0002,"Garage Court, Abbots Road, Pershore",https://www.wychavon.gov.uk/documents/10586/8906182/WDCBLR0002+Garage+Court%2C+Abbots+Road%2C+Pershore.pdf/85816cf7-879b-e28c-e570-4e3ff2582d21,,,2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/01/2018,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,11,9,,,,Development Plan Reference SWDP48/2,,,,,,local-authority-eng:WYC,,owned by a public authority,,,,,,,,,https://plan.wychavon.gov.uk/plandisp.aspx?recno=15149,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,WDCBLR/0003,"Boxing Club, Kidderminster Road, Droitwich Spa",https://www.wychavon.gov.uk/documents/10586/8906182/WDCBLR0003+Boxing+Club%2C+Kidderminster+Road%2C+Droitwich+Spa.pdf/126e51a5-3345-2612-40d1-8969d57af592,,,2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/01/2018,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,22,18,,,,Development Plan Reference SWDP48/4,,,,,,local-authority-eng:WYC,,owned by a public authority,,,,,,,,,,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,WDCBLR/0004,"Acre Lane, Droitwich Spa",https://www.wychavon.gov.uk/documents/10586/8906182/WDCBLR0004+Acre+Lane%2C+Droitwich+Spa.pdf/3850a923-efc4-1b8e-0dd7-7c8d5a79a49c,,,2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/01/2018,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,11,9,,,,Development Plan Reference SWDP48/5,,,,,,local-authority-eng:WYC,,owned by a public authority,,,,,,,,,https://plan.wychavon.gov.uk/plandisp.aspx?recno=17244,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,WDCBLR/0005,"Willow Court, Westwood Road, Droitwich Spa",https://www.wychavon.gov.uk/documents/10586/8906182/WDCBLR0005+Willow+Court%2C+Westwood+Road%2C+Droitwich+Spa.pdf/dd5daf96-46c6-a525-6cc3-12defdd76fef,,,2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/01/2018,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,88,72,,,,Development Plan Reference SWDP48/6,,,,,,local-authority-eng:WYC,,not owned by a public authority,,,,,,,,,,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,WDCBLR/0006,"Canal Basin (Netherwich), Droitwich Spa",https://www.wychavon.gov.uk/documents/10586/8906182/WDCBLR0006+Canal+Basin+%28Netherwich%29%2C+Droitwich+Spa.pdf/c3fe50c2-362c-49c9-5aed-d86525deb9e4,,,2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/01/2018,,,,,,,,,,,,,,1.19,,,,,,,,,,,,,,,,,,51,51,,,,Planning application 18/00580/FUL and 18/00579/LB,,,,,,local-authority-eng:WYC,,not owned by a public authority,,,,,,,,2018-08-30,https://plan.wychavon.gov.uk/plandisp.aspx?recno=93574,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,WDCBLR/0011,"Raven Hotel, St Andrews Street, Droitwich Spa",https://www.wychavon.gov.uk/documents/10586/8906182/WDCBLR0011+Raven+Hotel%2C+St+Andrews+Street%2C+Droitwich+Spa.pdf/0e8fc8d6-97fc-1ab6-b63f-2ec5573c0505,,,2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/01/2019,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,local-authority-eng:WYC,,not owned by a public authority,,,,,,,,2017-04-05,https://plan.wychavon.gov.uk/plandisp.aspx?recno=53133,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,WDCBLR/0012,"Garage Blocks & Vacant Land, Drovers Way, Droitwich Spa",https://www.wychavon.gov.uk/documents/10586/8906182/WDCBLR0012+Garage+Blocks+%26+Vacant+Land%2C+Drovers+Way%2C+Droitwich+Spa.pdf/ee8bbb03-0187-9322-a912-2ef9a994ea4d,,,2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,02/01/2019,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,11,11,,,,,,,,,,local-authority-eng:WYC,,owned by a public authority,,,,,,,,2016-10-24,https://plan.wychavon.gov.uk/plandisp.aspx?recno=52740,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,WDCBLR/0017,"Land off Blake Avenue and, Long Sling, Droitwich Spa",https://www.wychavon.gov.uk/documents/10586/8906182/WDCBLR0017+Land+off+Blake+Avenue+and%2C+Long+Sling%2C+Droitwich+Spa.pdf/c04b0037-16b3-a7c1-df41-d3491c817033,,,2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/01/2019,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,110,90,,,,Development Plan Reference SWDP50/2 and on part of site planning permission w/14/01848/PN,,,,,,local-authority-eng:WYC,,not owned by a public authority,,,,,,,,2015-04-17,https://plan.wychavon.gov.uk/plandisp.aspx?recno=46752,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,WDCBLR/0007,"Employment site, top of Kings Road, Evesham",https://www.wychavon.gov.uk/documents/10586/8906182/WDCBLR0007+Employment+site%2C+top+of+Kings+Road%2C+Evesham.pdf/6bec6962-b82f-676e-7ed7-922b181fb357,,,2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,
