address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,11/12/2018,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,35,35,,,,,,,,,,local-authority-eng:SKP,,,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,SKB0010,"""Adswood Road/Stockholm Road (north of), Stockport, SK3 9QT""",https://www.stockport.gov.uk/brownfield/brownfield-land-register,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,11/12/2018,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,48,48,,,,DC/060605,,,,,,local-authority-eng:SKP,,,,,,,,,,2017-02-13,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,SKB0013,"""Land Off Stockholm Road, Adswood SK3 9QR""",https://www.stockport.gov.uk/brownfield/brownfield-land-register,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,11/12/2018,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,12,12,,,,DC/065603,,,,,,local-authority-eng:SKP,,,,,,,,,,2018-03-29,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SKB0014,"""Land to rear of Athlone Avenue, Cheadle Hulme SK8 5QP""",https://www.stockport.gov.uk/brownfield/brownfield-land-register,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,11/12/2018,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,7,7,,,,DC/064057,,,,,,local-authority-eng:SKP,,,,,,,,,,2017-03-27,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SKB0024,"""10 Manor Road, Marple, SK6 6PW""",https://www.stockport.gov.uk/brownfield/brownfield-land-register,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,11/12/2018,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,9,9,,,,DC/060451,,,,,,local-authority-eng:SKP,,mixed ownership,,,,,,,,2016-09-16,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SKB0034,"""Thorn Works, Mill Pool Close, Woodley, SK6 1SB""",https://www.stockport.gov.uk/brownfield/brownfield-land-register,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,11/12/2018,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,21,21,,,,DC/066642,,,,,,local-authority-eng:SKP,,,,,,,,,,2018-01-04,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SKB0043,"""70 Range Road, Cale Green SK3 8EE""",https://www.stockport.gov.uk/brownfield/brownfield-land-register,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,11/12/2018,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,local-authority-eng:SKP,,,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,SKB0044,"""Station Approach, Gorton Road, Reddish, Stockport, SK5 6RL""",https://www.stockport.gov.uk/brownfield/brownfield-land-register,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,11/12/2018,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,13,13,,,,,,,,,,local-authority-eng:SKP,,,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,SKB0045,"""Land off Stitch Lane, Heaton Norris, Stockport, SK4 1HS""",https://www.stockport.gov.uk/brownfield/brownfield-land-register,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,11/12/2018,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,18,18,,,,,,,,,,local-authority-eng:SKP,,,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,SKB0046,"""R Bullock & Co, Commercial Garage, Stockport Road, SK8 2AG""",https://www.stockport.gov.uk/brownfield/brownfield-land-register,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,11/12/2018,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,17,17,,,,,,,,,,local-authority-eng:SKP,,,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,SKB0050,"""Land near 265 Edgeley Road, Edgeley, Stockport""",https://www.stockport.gov.uk/brownfield/brownfield-land-register,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
