address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,11.36994318,,,,,,,,,,,,,,,,,,100,100,,,,"The site is allocated by the Local Plan for mixed-use development.  Allocated for mixed-use development, to include dwellings, employment, small-scale retail and potentially leisure.",,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR1005,"Station Gateway, Angel Drove, Ely",https://www.eastcambs.gov.uk/sites/default/files/BLR1005.jpg,,,12/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,4.015620578,,,,,,,,,,,,,,,,,,77,77,,,,"Development of the site to deliver a new healthcare facility, residential development and a residential care facility.",,,,,,local-authority-eng:ECA,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR1006,"Princess of Wales Hospital, Lynn Road, Ely CB6 1DN",https://www.eastcambs.gov.uk/sites/default/files/BLR1006.jpg,,,12/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,8.629591922,,,,,,,,,,,,,,,,,,150,150,,,,"150 residential dwellings, a 75-bed care home, a local shop and an ancillary medical consultation facility. Outline planning application includes 75-bed care home, shop and medical facility.",,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2018-08-08,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OQGBMOGG0CI00,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLR1101,"Scotsdale Garden Centre, Market Street, Fordham, CB7 5LQ",https://www.eastcambs.gov.uk/sites/default/files/BLR1101.jpg,,,12/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,0.258882095,,,,,,,,,,,,,,,,,,9,9,,,,The site boundary includes an area of brownfield land which forms part of a larger site with planning permission for residential development for up to 27 dwellings.,,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2017-07-03,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGBSK1GG06800,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLR1102,"Fordham Technology Centre, 5 Station Road, Fordham, Ely, Cambridgeshire CB7 5LW",https://www.eastcambs.gov.uk/sites/default/files/BLR1102.jpg,,,12/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/11/2018,,,,,,,,,,,,,,0.258819843,,,,,,,,,,,,,,,,,,4,4,,,,Erection of four dwellings and associated works,,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2016-04-15,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NYFC8TGGGTW00,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLR1701,"Land Adacent, 12, Holt Fen, Little Thetford, Cambridgeshire, CB6 3BH",https://www.eastcambs.gov.uk/sites/default/files/BLR1701.jpg,,,09/11/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,1.063172328,,,,,,,,,,,,,,,,,,39,39,,,,"Residential development incorporating a new access, strategic landscaping & public open space.",,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MZCLJJGG07G00,pending decision,,,,,,,,,,,,,,,,,,,,,,,BLR1801,"Station Road, Littleport, Ely CB6 1JL",https://www.eastcambs.gov.uk/sites/default/files/BLR1801.jpg,,,12/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/11/2018,,,,,,,,,,,,,,0.305409393,,,,,,,,,,,,,,,,,,3,3,,,,"Demolition of existing structures and erection of 3 detached dwellings, with associated access and landscaping works",,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2017-02-20,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OH5EWHGGLTD00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR1803,"Site To North And North West Of 50, Station Road, Littleport, ELY, CB6 1QF",https://www.eastcambs.gov.uk/sites/default/files/BLR1803.jpg,,,09/11/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,12/12/2019,,,12/12/2017,,,,,,,,,,,,,,0.159400021,,,,,,,,,,,,,,,,,,9,9,,,,"Residential development of nine dwellings comprising 1no one bed flat, 4no two bed houses, 4no three bed houses, parking, access drive and associated site works",,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2015-09-29,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NP0504GG06800,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR1802,"The Bingo Hall, Hempfield Road, Littleport, ELY, CB6 1NW",https://www.eastcambs.gov.uk/sites/default/files/BLR1802.jpg,,,12/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,11/11/2019,,,,,,,,,,,,,,0.0389,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2016-04-26,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O2L4EDGGJKP00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR1826,"20, Victoria Street, Littleport, Cambridgeshire, CB6 1LX",https://www.eastcambs.gov.uk/sites/default/files/BLR1826%20-%2020%20Victoria%20Street%2C%20Littleport.pdf,,,11/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,0.532616973,,,,,,,,,,,,,,,,,,17,17,,,,The submitted Local Plan identifies the site for housing development,,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MC59KNGG07G00,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR2301,"Land To Rear Of 7 & 7A Townsend, Soham, Cambridgeshire, CB7 5DB",https://www.eastcambs.gov.uk/sites/default/files/BLR2301.jpg,,,12/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,0.177021701,,,,,,,,,,,,,,,,,,9,9,,,,Erection of 10 dwellings following the demolition of 90 Paddock Street. Creation of new vehicular access. Alterations and extensions to front boundary wall.,,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2015-12-23,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NP0504GG06800,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR2302,"90 Paddock Street, Soham, Ely Cambridgeshire CB7 5JA",https://www.eastcambs.gov.uk/sites/default/files/BLR2302.jpg,,,12/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,1.333717722,,,,,,,,,,,,,,,,,,41,41,,,,"The site forms part of a larger strategic site, allocated by the Local Plan for mixed-use development. The site boundary includes only the area considered to be brownfield land.",,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSCSVVGG0CS00,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR2303,"Eastern Gateway,  East Fen Common, Soham, Ely CB7 5JJ",https://www.eastcambs.gov.uk/sites/default/files/BLR2303.jpg,,,12/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,4.108821316,,,,,,,,,,,,,,,,,,90,90,,,,The site is allocated by the Local Plan for mixed-use development.,,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR2304,"Station Rd, Soham, Ely CB7 5DZ",https://www.eastcambs.gov.uk/sites/default/files/BLR2304.jpg,,,12/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2019-01-18,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PC6077GGK8V00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR2305,Milbrook House 50 Lode Close Soham Ely Cambridgeshire CB7 5WN,https://www.eastcambs.gov.uk/sites/default/files/BLR2305%20-%2050%20Lode%20Close%2C%20Soham.pdf,,,12/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/11/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,,"Proposed redevelopment of transport depot including construction of 4no. three bedroom, two storey and 5no. four bedroom, two storey dwellings and highway improvements",,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2018-04-18,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OIWI85GGMXK00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR2501,Former Haulage Yard Newmarket Road Stretham Cambridgeshire,https://www.eastcambs.gov.uk/sites/default/files/BLR2501.jpg,,,09/11/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,0.522230636,,,,,,,,,,,,,,,,,,12,12,,,,Construction of 19 dwellings with associated parking and amenity space and retention of existing offices on site. Site boundary relates only to part of site considered brownfield.,,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2018-01-18,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSVGX6GGMEY00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR2701,"Hillside Mill, Quarry Ln, Swaffham Bulbeck, Cambridge CB25 0LU",https://www.eastcambs.gov.uk/sites/default/files/BLR2701.pdf,,,12/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,0.476351148,,,,,,,,,,,,,,,,,,7,7,,,,Demolition of existing outbuildings and construction of 5 No detached and 2 No semi-detached houses with associated access road.,,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2016-09-12,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O0UFRZGG06800,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLR3101,"36, Chapel Lane, Wicken, ELY, CB7 5XZ",https://www.eastcambs.gov.uk/sites/default/files/BLR3101.jpg,,,12/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2017,,,,,,,,,,,,,,0.409311497,,,,,,,,,,,,,,,,,,8,8,,,,"Demolition of existing motor vehicle garage and construction of 6No four bed dwellings, 2No 3 bed dwellings, garaging, access road and associated works",,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2018-06-07,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OOP8O2GG04Y00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR3301,"Kings of Witcham, The Slade, Ely, CB6 2LA",https://www.eastcambs.gov.uk/sites/default/files/BLR3301.jpg,,,12/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,05/11/2019,,,,,,,,,,,,,,4.7069,,,,,,,,,,,,,,,,,,91,91,,,,,,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2017-07-01,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PEMM4XGG00Q00,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BLR0510,Stanford Park Weirs Drove Burwell Cambridge CB25 0BP,https://www.eastcambs.gov.uk/sites/default/files/BLR0510%20-%20Stanford%20Park%2C%20Weir%20Drove.%20Burwell.pdf,,,05/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,05/11/2019,,,,,,,,,,,,,,0.9262,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2017-02-27,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OHIB97GGM2D00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR2509,"Meadow Farm, Fieldside, Stretham, ELY, CB6 3LT",https://www.eastcambs.gov.uk/sites/default/files/BLR2509%20-%20Meadow%20Farm%2C%20Fieldside%2C%20Stretham.pdf,,,05/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,06/11/2019,,,,,,,,,,,,,,0.2735,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2016-11-10,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OCIID1GG06800,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR3420,"23, Sutton Road, Witchford, ELY, CB6 2HX",https://www.eastcambs.gov.uk/sites/default/files/BLR3420%20-%2023%20Sutton%20Road%2C%20Witchford.pdf,,,06/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,12/11/2019,,,,,,,,,,,,,,0.2068,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2017-06-21,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OM8QWTGGHLN00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR3421,Land Adjacent 204  Main Street Witchford CB6 2HT,https://www.eastcambs.gov.uk/sites/default/files/BLR3421%20-%20Land%20at%20204%20Main%20Street%2C%20Witchford.pdf,,,12/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,07/11/2019,,,,,,,,,,,,,,0.5559,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,local-authority-eng:ECA,,not owned by a public authority,,,,,,,,2016-09-06,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O7FFV0GGMV800,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR1218,"14a, Station Road, Haddenham, ELY, CB6 3XD",https://www.eastcambs.gov.uk/sites/default/files/BRL1218%20-%2014A%20Station%20Road%2C%20Haddenham.pdf,,,07/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
