address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/12/2017,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,,,12,12,,,,Site allocation in TBC LP 2006-2031,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR011,"Coton's van Hire / Millfields House, Lichfield Road",https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR011.pdf,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/12/2017,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,12,12,,,,Site allocation in LP 2006-2031,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR039,Co-op filling station,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR039.pdf,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/12/2017,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR007,Station Car Park off B5404,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR007.pdf,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/12/2017,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,32,32,,,,,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR010,"Jewsons, Saxon Drive",https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR010.pdf,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/12/2017,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,40,40,,,,Site allocation in TBC LP 2006-2031,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR005,"Arriva Bus Depot, Aldergate",https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR005.pdf,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/12/2017,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,11,11,,,,Site allocation in TBC LP 2006-2031,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR001,"Phoenix Special Purpose Machines, Hospital Street",https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR001.pdf,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/12/2017,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR008,"Hyundai Garage, Lichfield Street",https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR008.pdf,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/12/2017,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,20,20,,,,Site allocation in TBC LP 2006-2031,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR004,"Norris Bros, Lichfield Street",https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR004.pdf,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/12/2017,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,48,48,,,,Site allocation in TBC LP 2006-2031,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR002,Land off Cottage Farm Road,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR002.pdf,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/12/2017,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR009,Factory north of B5404,https://www.tamworth.gov.uk/sites/default/files/planning_docs/brownfield_register/BR009.pdf,,,08/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
