address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,3.38,,,,,,,,,,,,,,,,,,107,107,,,,,,,,,,,,not owned by a public authority,,,,,,,,2015-04-20,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CBR012,"Old Welfare Home, Whitehaven",https://www.copeland.gov.uk/sites/default/files/attachments/cbr012_old_welfare_home_0.pdf,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,81,81,,,,,,,,,,,,not owned by a public authority,,,,,,,,2016-04-13,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CBR013,"Poolside, Haverigg",https://www.copeland.gov.uk/sites/default/files/attachments/cbr013_poolside_haverigg.pdf,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,29,29,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-07-05,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,CBR014,"Romar Site, Main Street",https://www.copeland.gov.uk/sites/default/files/attachments/cbr014_romar_site_whitehaven_0.pdf,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,17/12/2018,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,not owned by a public authority,,,,,,,,,,pending decision,,,,,,,,,,,,,,,,,,,,,,,CBR015,St Michaels Chapel Moresby Parks Road,https://www.copeland.gov.uk/sites/default/files/attachments/cbr015_st_michaels_chapel_moresby.pdf,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,25,25,,,,,,,,,,,,not owned by a public authority,,,,,,,,1993-09-02,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CBR016,"Station Yard, Millom",https://www.copeland.gov.uk/sites/default/files/attachments/cbr016_station_yard_millom.pdf,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,1.19,,,,,,,,,,,,,,,,,,73,73,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-01-13,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,CBR017,"Station Yard, Moor Row",https://www.copeland.gov.uk/sites/default/files/attachments/cbr017_station_yard_moor_row.pdf,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-10-18,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,CBR018,Trafalgar Square Yeathouse Road,https://www.copeland.gov.uk/sites/default/files/attachments/cbr018_trafalgar_square_frizington.pdf,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-03-15,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,CBR019,Whites Row,https://www.copeland.gov.uk/sites/default/files/attachments/cbr019_whites_row_parton.pdf,,,22/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2018,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,not owned by a public authority,,,,,,,,2018-10-29,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,CBR020,"Distressed Sailors Inn, Egremont Road",https://www.copeland.gov.uk/attachments/cbr020-distressed-sailors-inn-egremont-road,,,19/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2018,,,,,,,,,,,,,,3.06,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-06-07,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,CBR021,"Land to Rear of Ennerdale View, Birks Road",https://www.copeland.gov.uk/attachments/cbr021-land-rear-ennerdale-view,,,19/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2018,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,not owned by a public authority,,,,,,,,2018-06-06,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CBR022,"Kells and District Royal British Legion Club, Hill Top Road, Kells",https://www.copeland.gov.uk/attachments/cbr022-kells-royal-british-legion,,,19/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,24/12/2019,,,,,,,,,,,,,,2.72,,,,,,,,,,,,,,,,,,52,52,,,,,,,,,,,,not owned by a public authority,,,,,,,,2018-08-29,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,CBR023,"Former Concrete batching pland, Old goods yard Distington",https://www.copeland.gov.uk/attachments/cbr023-former-concrete-batching-plant,,,24/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,24/12/2019,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,not owned by a public authority,,,,,,,,2019-10-21,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CBR024,"Whitehaven Medical Centre, 3 Catherine Street, Whitehaven",https://www.copeland.gov.uk/attachments/cbr024-whitehaven-medical-centre,,,24/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,
