address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2016,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,37,37,,,,Prior approval permission granted for demolition of the primary school under planning application TWC/2017/0506,,,,,,local-authority-eng:TFW,,owned by a public authority,,,,,,,,2013-10-04,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=TWC/2013/0808,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BR3,"""Grange Park Primary School, Calcott, Stirchley, Telford, Shropshire, TF3 1YQ""",http://www.telford.gov.uk/downloads/file/6576/br3_-_grange_park_primary_school,,,01/12/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,26/11/2018,,,,,,,,,,,,,,5.29,,,,,,,,,,,,,,,,,,123,123,,,,Reserved matters application TWC/2018/0865 submitted on 18/10/2018. Demolition determination permitted development granted under TWC/2015/0208.,,,,,,local-authority-eng:TFW,,owned by a public authority,,,,,,,,2016-05-31,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=TWC/2013/0861,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BR4,"""Sutherland Co Operative Academy, Gibbons Road, Trench, Telford, Shropshire, TF2 7JR""",http://www.telford.gov.uk/downloads/file/6577/br4_-_sutherland_cooperative_academy,,,01/12/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2016,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,20,20,,,,,,,,,,local-authority-eng:TFW,,owned by a public authority,,,,,,,,2010-11-23,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=TWC/2010/0502,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BR5,"""Land at Park Road, Dawley Bank, Telford, Shropshire""",http://www.telford.gov.uk/downloads/file/6578/br5_-_land_at_park_road_dawley_bank,,,01/12/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,26/11/2018,,,,,,,,,,,,,,0.253,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,local-authority-eng:TFW,,not owned by a public authority,,,,,,,,2018-05-25,https://secure.telford.gov.uk/planning/pa-applicationsummary.aspx?applicationnumber=TWC/2018/0286,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BR6,"""Land back of Constitutional Hill, College, Masonic Building Constitution Hill, Wellington, Telford, Shropshire, TF1 3AY""",http://www.telford.gov.uk/downloads/file/6579/br6_-_land_back_of_constitutional_hil,,,01/12/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2016,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,200,200,,,,Full permission granted for importation of clean soil to test ground stability TWC/2016/1119,,,,,,local-authority-eng:TFW,,owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR10,"""Old Park 1, Old Park Way""",http://www.telford.gov.uk/downloads/file/6580/br10_-_old_park_1_old_park_way,,,01/12/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2016,,,,,,,,,,,,,,1.052,,,,,,,,,,,,,,,,,,30,30,,,,,,,,,,local-authority-eng:TFW,,not owned by a public authority,,,,,,,,2015-12-04,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=TWC/2015/0369,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BR11,"""Land off Garfield Road, Mossey Green""",http://www.telford.gov.uk/downloads/file/6581/br11_-_land_off_garfield_road_mossey_green,,,01/12/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2016,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,13,13,,,,,,,,,,local-authority-eng:TFW,,owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR13,"""Land East of Fence Road""",http://www.telford.gov.uk/downloads/file/6582/br13_-_land_east_of_fence_road,,,01/12/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/11/2018,,,,,,,,,,,,,,15.24,,,,,,,,,,,,,,,,,,350,350,,,,Part of the site is a Local development Order proposed by the Council.,,,,,,local-authority-eng:TFW,,owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR14,"""Granville Site, Donnington""",http://www.telford.gov.uk/downloads/file/6583/br14_-_granville_donnington,,,01/12/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2017,,,,,,,,,,,,,,1.38,,,,,,,,,,,,,,,,,,67,67,,,,Part of site has planning application for Erection of 9no. dwellings and 3no. Flats.,,,,,,local-authority-eng:TFW,,not owned by a public authority,,,,,,,,,https://secure.telford.gov.uk/planning/pa-applicationsummarybackground-public.aspx?Applicationnumber=TWC/2016/0589,pending decision,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR15,"""Land fronting south side of Water Lane, Newport Shropshire TF10 7LD""",http://www.telford.gov.uk/downloads/file/6584/br15_-_land_fronting_south_side_of_water_lane,,,01/12/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2016,,,,,,,,,,,,,,6.571,,,,,,,,,,,,,,,,,,78,78,,,,Site allocated in the emerging Local Plan,,,,,,local-authority-eng:TFW,,owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR16,"""Old Park 2, Colliersway""",http://www.telford.gov.uk/downloads/file/6585/br16_-_old_park_2_colliersway,,,01/12/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
