address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 14/15015/FUL for 0 net additional homes (C3) granted on 01/12/2014.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2014-12-01,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=14/15015/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0001,"""3 Brook Gardens, Kingston upon Thames""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,23,23,,,,"""Prior approval 14/15161/PNO for 23 net additional homes (C3) granted on 07/01/2015.""",,,,,,,,,,,,,,,,2015-01-07,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=14/15161/PNO,permissioned,other,,,,,,,,,,,,,,,,,,,,,,RBK0002,"""46-50 Coombe Road, New Malden""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,6,6,,,,"""Prior approval 15/14039/PNO for 6 net additional homes (C3) granted on 10/03/2015.""",,,,,,,,,,,,,,,,2015-03-10,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/14039/PNO,permissioned,other,,,,,,,,,,,,,,,,,,,,,,RBK0003,"""8-12 Coombe Road, New Malden""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 15/14516/FUL for 1 net additional home (C3) granted on 13/07/2017.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2015-07-13,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/14516/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0004,"""2A Somerset Close, New Malden""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 15/14426/FUL for 0 net additional homes (C3) granted on 17/07/2017.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2015-07-17,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/14426/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0005,"""Zanta, Coombe Park, Kingston upon Thames""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 15/14469/FUL for 1 net additional home (C3) granted on 20/07/2017.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2015-07-20,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/14469/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0006,"""Kincross, 13 Coombe Lane West, Kingston upon Thames""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 15/16152/FUL for 0 net additional homes (C3) granted on 03/08/2017.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2015-08-03,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/16152/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0007,"""35 Woodlands Road, Surbiton""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 15/14711/FUL for 0 net additional homes (C3) granted on 20/08/2015.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2015-08-20,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/14711/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0008,"""Park Lodge Warren Park, Kingston upon Thames """,https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 14/12933/FUL for 1 net additional home (C3) granted on 26/08/2015.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2015-08-26,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=14/12933/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0009,"""17-19 Grove Road, Surbiton""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 15/14545/OUT for 3 net additional homes (C3) granted on 10/09/2015.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2015-09-10,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/14545/OUT,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0010,"""180 Coombe Lane West, Kingston upon Thames""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 15/16045/FUL for 1 net additional home (C3) granted on 26/11/2015.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2015-11-26,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/16045/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0011,"""88 Ditton Road, Surbiton""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 15/14435/FUL for 5 net additional homes (C3) granted on 16/02/2016.""",,,,,,,,,,,,,,,,2016-02-16,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/14435/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0012,"""124 Kingston Road, New Malden""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 15/14980/FUL for 1 net additional home (C3) granted on 04/03/2016.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2016-03-04,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/14980/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0013,"""2 Ladderstile Ride, Kingston upon Thames""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 16/14116/FUL for 0 net additional homes (C3) granted on 30/03/2016.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2016-03-30,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14116/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0014,"""Coombe Wood Oaks, 3 Coombe Hill Glade, Kingston upon Thames""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 15/17029/FUL for 3 net additional homes (C3) granted on 01/04/2016.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2016-04-01,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/17029/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0015,"""Rear Of Balmain Lodge, Cranes Park Avenue, Surbiton""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 16/14165/FUL for 0 net additional homes (C3) granted on 14/04/2016.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2016-04-14,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14165/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0016,"""Faro, 7 Brook Gardens, Kingston upon Thames""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 15/16480/FUL for 3 net additional homes (C3) granted on 26/04/2016.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2016-04-26,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=15/16480/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0017,"""106 Ewell Road, Surbiton""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 16/14233/FUL for 1 net additional home (C3) granted on 27/04/2016.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2016-04-27,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14233/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0018,"""The Well House, George Road, Kingston upon Thames""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 16/14067/FUL for 1 net additional home (C3) granted on 25/05/2016.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2016-05-25,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14067/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0019,"""Former Thornley Coombe Park, Kingston upon Thames""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 16/12266/FUL for 1 net additional home (C3) granted on 01/06/2016.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2016-06-01,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/12266/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0020,"""Car Park To The Rear Of James House, 72A Richmond Road, Kingston upon Thames""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,5,5,,,,"""Planning permission 16/14387/FUL for 0 net additional homes (C3) granted on 15/06/2016.

Site has capacity to deliver at least 5 net additional homes (C3).""",,,,,,,,,,,,,,,,2016-06-15,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14387/FUL,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBK0021,"""43 Burghley Avenue, New Malden""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,21,21,,,,"""Prior approval 16/14205/PNO for 21 net additional homes (C3) granted on 21/06/2016.""",,,,,,,,,,,,,,,,2016-06-21,https://maps.kingston.gov.uk/propertyServices/planning/Details?caseNo=16/14205/PNO,permissioned,other,,,,,,,,,,,,,,,,,,,,,,RBK0022,"""Park House, Park Terrace, Worcester Park""",https://maps.london.gov.uk/brownfield-site-register,,,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,
