address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,local-authority-eng:RUH,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 8,"Union Street West Car Park, Union Street, Farnborough",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2018-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,local-authority-eng:RUH,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 9,"Union Street East Car Park, Union Street, Farnborough",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,4.27,,,,,,,,,,,,,,,,,,700,700,,,,Decision pending on an outline application for the erection of up to 174 units across 8 storeys at the former Police Station site (ref: 18/00367/OUTPP).  Note that areas of non-brownfield land have been excluded,,,,,,local-authority-eng:RUH,,mixed ownership,,,,,,,,,,pending decision,,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 15,"Farnborough Civic Quarter, Farnborough",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,23,23,,,,,,,,,,local-authority-eng:RUH,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 102,"Willow House, 23 Grosvenor Road, Aldershot",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,50,50,,,,,,,,,,local-authority-eng:RUH,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 110,"Progress House and Penmark House, Albert Road, Aldershot",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:RUH,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 284,"Former Laundry, 53 Rectory Road, Farnborough",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,2019-12-09,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,9,9,,,,Planning permission granted in July 2018 for the conversion of the existing building to provide 9 dwellings (ref. 18/00400/FULPP),,,,,,local-authority-eng:RUH,,not owned by a public authority,,,,,,,,2018-07-13,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 304,"69 Gordon Road, Aldershot",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2018-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:RUH,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 320,"Car Park next to Scout Hall, Fleet Road, Farnborough",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-09,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,6,6,,,,Active ground floor and town centre uses will be required as part of any development proposals,,,,,,local-authority-eng:RUH,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 409,"16 Union Street, Aldershot",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2018-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-09,,,,,,,,,,,,,,4.26,,,,,,,,,,,,,,,,,,159,159,,,,"Planning permission granted in March 2019 for the comprehensive redevelopment of the site, including the demolition of the existing buildings and the erection of 159 residential units (ref. 16/00837/FULPP)",,,,,,local-authority-eng:RUH,,not owned by a public authority,,,,,,,,2019-03-19,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SHELAA ID: 516,"The Crescent, Southwood Business Park, Summit Avenue, Farnborough",http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
