address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/17,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,not owned by a public authority,,,,,,,,2015-11-19,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBBCBLR001,"NRT Electrical & Mechanical, Castle House, Park Road, Banstead",http://www.reigate-banstead.gov.uk/downloads/file/3819/rbbcblr001,,,31/12/17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/17,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,not owned by a public authority,,,,,,,,2016-12-22,http://planning.reigate-banstead.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OA5NMYMVLXX00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBBCBLR002,"Hengest Farm, Woodmansterne Lane, Banstead",http://www.reigate-banstead.gov.uk/downloads/file/3820/rbbcblr002,,,31/12/17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/17,,,,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,not owned by a public authority,,,,,,,,2013-03-24,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBBCBLR003,"8 Brighton Road, Hooley",http://www.reigate-banstead.gov.uk/downloads/file/3822/rbbcblr003,,,31/12/17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/17,,,,,,,,,,,,,,2.50,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-01-20,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBBCBLR004,"Courtlands Farm, Park Road, Banstead",http://www.reigate-banstead.gov.uk/downloads/file/3825/rbbcblr004,,,31/12/17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/17,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,,,,18,18,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-05-24,http://planning.reigate-banstead.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OB2ZPSMVGSQ00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBBCBLR005,"Kingswood Station, Waterhouse Lane, Kingswood",http://www.reigate-banstead.gov.uk/downloads/file/3829/rbbcblr005,,,31/12/17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/17,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,not owned by a public authority,,,,,,,,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,RBBCBLR006,"Land south of Margery Lane (Kingswood Hall Estate), Lower Kingswood",http://www.reigate-banstead.gov.uk/downloads/file/3830/rbbcblr006,,,31/12/17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/17,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,,,,,,37,37,,,,,,,,,,,,not owned by a public authority,,,,,,,,2016-03-24,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBBCBLR007,"Frith Park Mansion, Sturts Lane, Walton on the Hill",http://www.reigate-banstead.gov.uk/downloads/file/3823/rbbcblr007,,,31/12/17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/17,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,50,50,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-05-08,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBBCBLR008,"Hockley Business Centre, Hooley Lane, Redhill",http://www.reigate-banstead.gov.uk/downloads/file/3828/rbbcblr008,,,31/12/17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/12/17,,,,,,,,,,,,,,6.54,,,,,,,,,,,,,,,,,,130,130,,,,"The site has been identified, as part of a wider site, in the Regulation 19 Development Management Plan as a safeguarding site.",,,,,,,,not owned by a public authority,,,,,,,,,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,RBBCBLR009,"Redhill Aerodrome, Kings Mill, Lane, Redhill",http://www.reigate-banstead.gov.uk/downloads/file/3824/rbbcblr009,,,31/12/17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/17,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,not owned by a public authority,,,,,,,,2016-02-16,http://planning.reigate-banstead.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBBCBLR010,"Units 1 & 2 and Land R/O 8-13 Maple Works, Redhill",http://www.reigate-banstead.gov.uk/downloads/file/3826/rbbcblr010,,,31/12/17,,,,,,,,,,,,,,,,,,,,,,,,,,
