address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,06/08/2019,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,6,6,,,,Permission for housing granted on part of the site. Works have not commenced. Permission expires 24/04/20. Only to be removed once completed or expired. Deliverable within 1 year. 21/07/17. 24/08/18. 06/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,2017-04-24,https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BAS0012,"""Land at 157-167 Nevendon Road, Wickford""",https://www.basildon.gov.uk/media/8546/BLR/pdf/BLR.pdf,,,21/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/08/2019,,,,,,,,,,,,,,5.78,,,,,,,,,,,,,,,,,,224,224,,,,Site area amended to match pp. Planning Permission granted. Works commenced. Only to be removed once completed. Deliverable within 6 years. 24/10/17. 24/08/18. 06/08/19.,,,,,,local-authority-eng:BAI,,not owned by a public authority,,,,,,,,2017-10-04,https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BAS0013,"""Laindon Town Centre/shopping centre, Laindon High Road""",https://www.basildon.gov.uk/media/8547/BLR/pdf/BLR.pdf,,,21/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/08/2019,,,,,,,,,,,,,,1.94,,,,,,,,,,,,,,,,,,14,11,,,,Site area from HELAA reduced to Brownfield land only.  Deliverable within 6 years. 25/07/17. 24/08/18. 06/08/19.,,,,,,local-authority-eng:BAI,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0014,"""Alpha Garden Centre, London Road, Wickford""",https://www.basildon.gov.uk/media/8548/BLR/pdf/BLR.pdf,,,21/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/08/2019,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,,,5,5,,,,Site area from HELAA reduced to Brownfield land only.  Deliverable within 6 years. 25/07/17. 24/08/18. 06/08/19.,,,,,,local-authority-eng:BAI,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0015,"""Basildon zoo site, London Road, Vange""",https://www.basildon.gov.uk/media/8549/BLR/pdf/BLR.pdf,,,25/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/08/2019,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,5,5,,,,Deliverable within 6 years. 1no. existing dwelling. 26/07/17. 24/08/18. 07/08/19.,,,,,,local-authority-eng:BAI,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0017,"""Land at junction of Pound Land and Clarence Road, Basildon""",https://www.basildon.gov.uk/media/8551/BLR/pdf/BLR.pdf,,,26/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/08/2019,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,1,1,,,,Deliverable within 6 years. 1no. existing dwelling. 31/07/17. 24/08/18. 07/08/19.,,,,,,local-authority-eng:BAI,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0018,"""Land south of Clarence Road, Bowers Gifford, Basildon""",https://www.basildon.gov.uk/media/8552/BLR/pdf/BLR.pdf,,,31/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/08/2019,,,,,,,,,,,,,,1.89,,,,,,,,,,,,,,,,,,8,8,,,,Deliverable within 6 years. 1no. existing dwelling. 02/08/17. 24/08/18. 07/08/19.,,,,,,local-authority-eng:BAI,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0019,"""Land at The Elms, Cranfield Park Road, Wickford, SS12 9EP""",https://www.basildon.gov.uk/media/8553/BLR/pdf/BLR.pdf,,,02/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/08/2019,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,2,2,,,,Deliverable within 6 years. 1no. existing dwelling. LDC granted for land use. 07/08/17. 24/08/18. 07/08/19.,,,,,,local-authority-eng:BAI,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0021,"""245 Pound Lane, Bowers Gifford""",https://www.basildon.gov.uk/media/8555/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,06/08/2019,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,-15,-15,,,,Planning Permission granted. Works have commenced. Only to be removed once completed. 30no. existing dwellings. Deliverable within 2 years. 07/08/17. 24/08/18. 06/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,2017-02-15,https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BAS0023,"""Roman Way, Billericay. CM12 9LJ""",https://www.basildon.gov.uk/media/8557/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,06/08/2019,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,4,4,,,,Planning Permission granted. Works have not commenced and permission expires 24/04/2020. Only to be removed once completed or expired.  Deliverable within 1 year. 07/08/17. 24/08/18. 06/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,2017-04-24,https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BAS0024,"""Cedar Avenue, Wickford""",https://www.basildon.gov.uk/media/8558/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,06/08/2019,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,5,5,,,,Planning permission granted. Works have commenced. Only to be removed once completed. Deliverable within 1 year. 09/11/17. 24/08/18. 06/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,2017-11-08,https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BAS0025,"""Glenmere, Basildon. SS16 4QR""",https://www.basildon.gov.uk/media/8559/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/08/2019,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,16,7,,,,Deliverable within 4 years. 7no. existing dwellings. 07/08/17. 24/08/18. 21/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0026,"""Littlethorpe, Basildon. SS16 4LH""",https://www.basildon.gov.uk/media/8560/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/08/2019,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,,,31,17,,,,Deliverable within 4 years. 07/08/17. 24/08/18. 21/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0027,"""Pitsea Housing Office/The Place, Northlands Pavement, Basildon. SS13 3DU""",https://www.basildon.gov.uk/media/8561/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/08/2019,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,10,9,,,,Site area from HELAA reduced to Brownfield land only. Deliverable within 4 years. 07/08/17. 24/08/18. 21/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0028,"""Swan Mead Centre, Church Road, Basildon. SS16 4AG""",https://www.basildon.gov.uk/media/8562/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/08/2019,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,18,11,,,,Deliverable within 4 years. 07/08/17. 24/08/18. 21/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0029,"""St Chad's Church, Clay Hill Road, Basildon""",https://www.basildon.gov.uk/media/8563/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/08/2019,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,5,5,,,,Deliverable within 3 years. 07/08/17. 31/08/18. 21/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0030,"""Garages located at Downey Close, Basildon. SS14 2NF""",https://www.basildon.gov.uk/media/8564/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/08/2019,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,7,5,,,,Deliverable within 3 years. 07/08/17. 31/08/18. 21/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0031,"""Garages located at Great Knightleys and Swan Close, Basildon. SS15 5GE""",https://www.basildon.gov.uk/media/8566/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/08/2019,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,6,4,,,,Deliverable within 3 years. 07/08/17. 31/08/18. 21/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0032,"""Garages to the south of 13 Falstones, Basildon. SS15 5BU""",https://www.basildon.gov.uk/media/8565/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/08/2019,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,5,3,,,,Deliverable within 3 years. 07/08/17. 31/08/18. 21/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0033,"""Garages to the north of 84 Falstones, Basildon. SS15 5BX""",https://www.basildon.gov.uk/media/8567/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/08/2019,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,10,7,,,,Deliverable within 3 years. 07/08/17. 31/08/18. 21/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0034,"""Garages to the north of 108 Falstones, Basildon. SS15 5DF""",https://www.basildon.gov.uk/media/8568/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/08/2019,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,9,4,,,,Deliverable within 3 years. 07/08/17. 31/08/18. 22/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0035,"""Garages to the north of 86 Paprills, Basildon. SS16 5QX""",https://www.basildon.gov.uk/media/8569/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/08/2019,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,9,4,,,,Deliverable within 3 years. 07/08/17. 31/08/18. 22/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0036,"""Garages north and west of 1 Cadogan Terrace, Basildon. SS13 2BD""",https://www.basildon.gov.uk/media/8570/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/08/2019,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,7,6,,,,Deliverable within 3 years. 07/08/17. 31/08/18. 22/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0037,"""Garages to the south of 11 Culverdown, Basildon. SS14 2AL""",https://www.basildon.gov.uk/media/8571/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/08/2019,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,9,5,,,,Deliverable within 3 years. 07/08/17. 31/08/18. 22/08/19.,,,,,,local-authority-eng:BAI,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BAS0038,"""Garages to the west of 85 Great Mistley, Basildon. SS16 4BE""",https://www.basildon.gov.uk/media/8572/BLR/pdf/BLR.pdf,,,07/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,07/08/2019,,,,,,,,,,,,,,0.94,,,,,,,,,,,,,,,,,,49,49,,,,Outline and Reserved Matters permission  granted. Works have not commenced. Permission expires 18/04/2021. Only to be removed once expired or completed. Deliverable within 3 years. 05/09/17. 31/08/18. 07/08/19.,,,,,,local-authority-eng:BAI,,not owned by a public authority,,,,,,,,2018-04-18,https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BAS0039,"""1A Bruce Grove, Wickford, Essex.""",https://www.basildon.gov.uk/media/8573/BLR/pdf/BLR.pdf,,,05/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,07/08/2019,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,28,28,,,,Prior approval granted. Works have not commenced. Only to be removed once completed or expired 04/10/2020. Deliverable within 2 years. 20/09/17. 31/08/18. 07/08/19.,,,,,,local-authority-eng:BAI,,not owned by a public authority,,,,,,,,2015-04-10,https://planning.basildon.gov.uk/online-applications/search.do?action=simple&searchType=Application,permissioned,other,,,,,,,,,,,,,,,,,,,,,,BAS0043,"""Black Horse House, Bentalls, Basildon, Essex. SS14 3BY""",https://www.basildon.gov.uk/media/8577/BLR/pdf/BLR.pdf,,,20/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
