address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-03,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,24,24,,,,,,,,,,local-authority-eng:STV,,owned by a public authority,,,,,,,,2014-11-14,https://publicaccess.stevenage.gov.uk/online-applications/applicationDetails.do?keyVal=N7OCJRPH05U00&activeTab=summary,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,714,Archer Road NC,,,,2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-03,,,,,,,,,,,,,,1.62,,,,,,,,,,,,,,,,,,45,45,,,,,,,,,,local-authority-eng:STV,,owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,721,Bedwell Crescent Neighbourhood Centre,,,,2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-03,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,,,20,20,,,,,,,,,,local-authority-eng:STV,,owned by a public authority,,,,,,,,,https://publicaccess.stevenage.gov.uk/online-applications/applicationDetails.do?keyVal=OUU4GEPHJHK00&activeTab=summary,pending decision,,,,,,,,,,,,,,,,,,,,,,,707,Burwell Road Neighbourhood Centre,,,,2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-03,,,,,,,,,,,,,,2.22,,,,,,,,,,,,,,,,,,200,200,,,,,,,,,,local-authority-eng:STV,,not owned by a public authority,,,,,,,,2016-08-11,https://publicaccess.stevenage.gov.uk/online-applications/applicationDetails.do?keyVal=NNNSUZPHFKY00&activeTab=summary,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,,"DuPont (UK) Ltd, Wedgwood Way, SG1 4QN",,,,2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-03,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,67,67,,,,,,,,,,local-authority-eng:STV,,owned by a public authority,,,,,,,,2013-01-15,https://publicaccess.stevenage.gov.uk/online-applications/applicationDetails.do?keyVal=MC3BSYPH08E00&activeTab=summary,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BFR3,Former Lonsdale School,,,,2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-03,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,16,16,,,,,,,,,,local-authority-eng:STV,,owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,213,"Former Redemption Academy, Eliot Road",,,,2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-03,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,local-authority-eng:STV,,owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,214,"Fry Road day nursery, Fry Road",,,,2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-03,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,36,36,,,,,,,,,,local-authority-eng:STV,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,107,"Ken Brown car showroom, Shephall Way",,,,2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-03,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,,,65,65,,,,,,,,,,local-authority-eng:STV,,owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,701,Kenilworth Close Neighbourhood Centre,,,,2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-03,,,,,,,,,,,,,,2.67,,,,,,,,,,,,,,,,,,95,95,,,,,,,,,,local-authority-eng:STV,,owned by a public authority,,,,,,,,,https://publicaccess.stevenage.gov.uk/online-applications/applicationDetails.do?keyVal=MDIWTAPH08E00&activeTab=summary,pending decision,,,,,,,,,,,,,,,,,,,,,,,217,Longfield Fire and Rescue,,,,2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,
