address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,26/10/2017,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,27,27,,,,,,,,,,local-authority-eng:WLA,,owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,WL002,"""""Former Hope High School, Tanhouse Road, Skelmersdale""""",,,,03/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,11/12/2018,,,,,,,,,,,,,,3.34,,,,,,,,,,,,,,,,,,128,128,,,,,,,,,,local-authority-eng:WLA,,not owned by a public authority,,,,,,,,2016-03-15,https://pa.westlancs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O44R2TRH00300,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,WL004,"""""Land at Findon, Skelmersdale""""",,,,03/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,11/12/2018,,,,,,,,,,,,,,2.56,,,,,,,,,,,,,,,,,,45,45,,,,,,,,,,local-authority-eng:WLA,,not owned by a public authority,,,,,,,,2016-03-15,https://pa.westlancs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O3GNU6RH00300,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,WL005,"""""Site of Former Sports Centre, Digmoor Road, Skelmersdale""""",,,,03/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,08/11/2018,,,,,,,,,,,,,,10.26,,,,,,,,,,,,,,,,,,128,128,,,,"""""2016/0706/ARM For 128 dwellings light industrial units and assoicated road and infrastructure including details of appearance landscaping layout and scale - Pending decision.""""",,,,,,local-authority-eng:WLA,,not owned by a public authority,,,,,,,,2014-06-27,https://pa.westlancs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O9FZERRHIVZ00,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,WL006,"""""Site of Former Greaves Hall Hospital, Greaves Hall Avenue, Banks""""",,,,04/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,08/11/2018,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,local-authority-eng:WLA,,not owned by a public authority,,,,,,,,2017-03-28,https://pa.westlancs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONL36GRHJJE00,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,WL007,"""""Longreach Warpers Moss Lane, Burscough""""",,,,04/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,26/10/2017,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,6,6,,,,"""""2013/1002/OUT erection of mixed use residential and office building including details of landscaping expired 29/10/2016.""""",,,,,,local-authority-eng:WLA,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,WL008,""""" Site of Former 111 Aughton Street, Ormskirk""""",,,,04/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,08/11/2018,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,7,7,,,,"""""2014/0079/FUL construction of 6 new build dwellings and conversion of existing barn to 1 4 bed dwelling plus associated parking driveways and landscaping. """"",,,,,,local-authority-eng:WLA,,not owned by a public authority,,,,,,,,2014-08-15,https://pa.westlancs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MZWJZ8RH1R000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,WL010,"""""Bull And Dog Inn, 5 Liverpool Road South, Burscough""""",,,,04/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,08/11/2018,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,6,6,,,,"""""2015/0959/OUT construction of six dwellings following demolition of existing commercial premises including details of access layout and scale.""""",,,,,,local-authority-eng:WLA,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,WL012,"""""Downholland Bridge Business Park, Mairscough Lane, Downholland""""",,,,05/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,08/11/2018,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,,,7,7,,,,"""""2015/0951/FUL residential development including 4 three bedroom detached dwellings and associated external works.""""",,,,,,local-authority-eng:WLA,,not owned by a public authority,,,,,,,,2015-11-16,https://pa.westlancs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P8XAPURHHG100,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,WL013,"""""The Barrons 104 Church Road, Tarleton""""",,,,05/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,08/11/2018,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,5,5,,,,"""""2015/06/1186/OUT residential development to provide up to 5 dwtached dwellings including details of access.""""",,,,,,local-authority-eng:WLA,,not owned by a public authority,,,,,,,,2016-06-27,https://pa.westlancs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NY06VXRH03Q00,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,WL014,"""""Land to the rear of 69-75 Town Green Lane, Aughton""""",,,,05/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,08/11/2018,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,12,12,,,,"""""2015/0723/OUT development of 12 residential flats with associated car parking and green space following the demolition of the existing public house.""""",,,,,,local-authority-eng:WLA,,not owned by a public authority,,,,,,,,2016-05-03,https://pa.westlancs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NR9YXXRHFH900,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,WL015,"""""The Almond Tree, Abbeystead, Digmoor, Skelmersdale""""",,,,05/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
