entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2019-12-13,local-authority-eng:NOW,,"Two sites at Hurricane Way, Airport Industrial Estate, Norwich",,,,,,,52.666335,1.28654,2.02,,,2017-12-31,,Proposed allocated site in draft GNLP for 30 dwellings,ce114f1347538d781297d0bb51c9c61c3eef70f2ec9387f89304d12dfe322bb0
2019-12-13,local-authority-eng:NOW,,"Start Rite Factory Site, 28 Mousehold Lane, Norwich NR7 8HE",,,,,,,52.64949,1.312351,0.86,,,2017-12-31,,Proposed allocated site in draft GNLP for 40 dwellings,ce114f1347538d781297d0bb51c9c61c3eef70f2ec9387f89304d12dfe322bb0
2019-12-13,local-authority-eng:NOW,,"297 Aylsham Road/Land at Arminghall Close, Norwich",,,,,,,52.651403,1.281767,2.27,,,2017-12-31,,Part implemented (LIDL store),ce114f1347538d781297d0bb51c9c61c3eef70f2ec9387f89304d12dfe322bb0
2019-12-13,local-authority-eng:NOW,,"Land At Corner Of Knox Road and Plumstead Road, Norwich NR1 4LQ",,,,,,,52.634976,1.320005,0.21,,,2017-12-31,,"""For planning history search for '16/01354/O and 18/00727/F' at link provided""",ce114f1347538d781297d0bb51c9c61c3eef70f2ec9387f89304d12dfe322bb0
2019-12-13,local-authority-eng:NOW,,"Former Church, Heartsease Lane, Norwich",,,,,,,52.642093,1.325971,2.44,,,2017-12-31,,"Planning permission granted for ""Construction of new church auditorium with associated children and youth facilities, nursery and car parking with external works and new pedestrian access. (19/00007/F) but not yet implemented""",ce114f1347538d781297d0bb51c9c61c3eef70f2ec9387f89304d12dfe322bb0
2019-12-18,local-authority-eng:NOW,,"126-128 Barrack Street, Norwich",,,,,,,52.636553,1.30478,0.11,,,2017-12-31,,"""For planning history search for '06/00964/F' at the first link provided.""",ce114f1347538d781297d0bb51c9c61c3eef70f2ec9387f89304d12dfe322bb0
2019-12-13,local-authority-eng:NOW,,"Bartram Mowers Ltd, Land West of Blubell Road, Norwich",,,,,,,52.610735,1.247844,5.47,,,2017-12-31,,"15/01646/F - complete
Application currently pending for 32 bungalows and 22 apartments (19/00911/F)
Proposed allocated site in draft GNLP for 60 units",ce114f1347538d781297d0bb51c9c61c3eef70f2ec9387f89304d12dfe322bb0
2019-12-13,local-authority-eng:NOW,,"Norfolk Learning Difficulties Centre, Ipswich Road, Norwich",,,,,,,52.603576,1.278158,0.78,,,2017-12-31,,Proposed allocated site in draft GNLP for 15 units.,ce114f1347538d781297d0bb51c9c61c3eef70f2ec9387f89304d12dfe322bb0
2019-12-13,local-authority-eng:NOW,,"Land North Side Of Windmill Road, Norwich",,,,,,,52.650143,1.309606,0.19,,,2017-12-31,,"""For planning history search for '14/00847/F' at link provided""",ce114f1347538d781297d0bb51c9c61c3eef70f2ec9387f89304d12dfe322bb0
2019-12-13,local-authority-eng:NOW,,"John Youngs Limited, 24 City Road, Norwich NR1 3AN",,,,,,,52.619598,1.299689,0.89,,,2017-12-31,,"""Higher density scheme of 75 dwellings may be needed to allow the site to be developed""
Proposed allocated site in draft GNLP for 45 units",ce114f1347538d781297d0bb51c9c61c3eef70f2ec9387f89304d12dfe322bb0
