address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/11/2017,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,39,39,,,,,,,,,,local-authority-eng:SST,,not owned by a public authority,,,,,,,,2016-04-11,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BI/41,"Birches Bridge Garage, Wolverhampton Road, Bilbrook",https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,21/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/11/2017,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,local-authority-eng:SST,,not owned by a public authority,,,,,,,,2016-05-31,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,CD/191,"Terrace Nurseries (Hommers), Oaken Drive, Codsall",https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,21/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/11/2017,,,,,,,,,,,,,,2.74,,,,,,,,,,,,,,,,,,17,17,,,,,,,,,,local-authority-eng:SST,,not owned by a public authority,,,,,,,,2017-03-03,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,GW/165,"Hazelbrook Industrial Estate, Hazel Lane, Great Wyrley",https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,21/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/11/2017,,,,,,,,,,,,,,5.52,,,,,,,,,,,,,,,,,,154,154,,,,,,,,,,local-authority-eng:SST,,not owned by a public authority,,,,,,,,2016-09-19,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,PK/165,"Lyne Hill (Phase 3), Boscomoor Lane, Penkridge",https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,21/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/11/2017,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,,,,19,19,,,,,,,,,,local-authority-eng:SST,,not owned by a public authority,,,,,,,,2015-05-15,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,WM/234,"Land off Giggetty Lane, Wombourne",https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,21/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/11/2017,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,local-authority-eng:SST,,not owned by a public authority,,,,,,,,2016-04-18,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,AC/82,"Springslade Works, Cannock Road, Bednall",https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,21/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/11/2017,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,25,25,,,,,,,,,,local-authority-eng:SST,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHLAA Site 141,"154a Walsall Road, Great Wyrley",https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,21/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/11/2017,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,20,20,,,,,,,,,,local-authority-eng:SST,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHLAA Site 228,Adult training centre off Histons Hill,https://www.sstaffs.gov.uk/planning/brownfield-land-register.cfm,,,21/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
