address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-01,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,8,8,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,1019.0,"Land adj 414 Knutsford Road, WA4 1DR",,,,2018-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-01,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,,,,,,362,362,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,pending decision,full planning permission,,,,,,,,,,,,,,,,,,,,,,1029.0,"Land at John St/Winwick Street, Warrington, WA4 6NL",,,,2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-01,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,6,6,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,1050.0,"114, Booths Hill Road, Lymm, Warrington, WA13 0EQ",,,,2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-01,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,,,,,158,158,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,1090.0,"Beers Building Co, Station Road, Latchford, WA4 2AD",,,,2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-01,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,76,76,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,1108.0,"Edwards Cheshire, Navigation Street, Warrington, WA1 2EL",,,,2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-01,,,,,,,,,,,,,,2.72,,,,,,,,,,,,,,,,,,110,110,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,Not Permissioned,other,,,,,,,,,,,,,,,,,,,,,,1178.0,"Cardinal Newman High School, Bridgewater Avenue, Latchford, WA4 1RX",,,,2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-01,,,,,,,,,,,,,,14.06,,,,,,,,,,,,,,,,,,34,34,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,1201.0,"New World Ltd, New World House, Thelwall Lane, Warrington, WA4 1NL",,,,2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-01,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,11,11,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,Not Permissioned,other,,,,,,,,,,,,,,,,,,,,,,1245.0,"The Corner House, 98 Sandy Lane, Warrington, WA2 9HX",,,,2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-01,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,8,8,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,Not Permissioned,other,,,,,,,,,,,,,,,,,,,,,,1322.0,"Brook Place, Knutsford Road, Warrington, WA4 1PH",,,,2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-01,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,20,20,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,Not Permissioned,other,,,,,,,,,,,,,,,,,,,,,,1401.0,"Land at Winwick Street/Tanners Lane/Dallam Lane, Warrington, WA2 7NG",,,,2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-01,,,,,,,,,,,,,,5.78,,,,,,,,,,,,,,,,,,140,140,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,1412.0,"Land at Dawson House, Liverpool Road, Great Sankey, Warrington",,,,2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-01,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,7,7,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,1412.1,"Dawson House, Liverpool Road, Great Sankey, Warrington, WA5 3LW",,,,2018-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-01,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,16,16,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,Not Permissioned,other,,,,,,,,,,,,,,,,,,,,,,1422.0,"Land at 31-35, Winwick Street, Warrington, WA2 7TT",,,,2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-01,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,2,2,,,,Not applicable,,,,,,,,,,,,,,,,,,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,1427.0,"35-37 Bewsey Street, Warrington, WA2 7JA",,,,2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-02,,,,,,,,,,,,,,1.92,,,,,,,,,,,,,,,,,,2,2,,,,Not applicable,,,,,,,,,,,,,,,,,,Not Permissioned,,,,,,,,,,,,,,,,,,,,,,,1508.0,"Ramswood Nursery, Manchester Rd, WA3 6EA",,,,2018-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-01,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,,,22,22,,,,See most recent planning history at warrington.gov.uk,,,,,,,,,,,,,,,,,,Not Permissioned,other,,,,,,,,,,,,,,,,,,,,,,1509.0,"South Western corner of Penketh Business Park, Off Cleveleys Rd, Penketh, Warrington, WA5 2SR",,,,2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,
