address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/01/2018,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,150,150,,,,,,,,,,local-authority-eng:WNM,,owned by a public authority,,,,,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,,,,,,,,,,,,,,,,,,,,,,,,H00036,Sunningdale Park Civil Service College Silwood Road Ascot Berkshire SL5 0LS,,,,19/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/01/2018,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:WNM,,owned by a public authority,,,,,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,REC,,,,,,,,,,,,,,,,,,,,,,,H00037a,Land at ICL Silwood Campus - Zone A Imperial College Silwood Park Buckhurst Road Ascot,,,,19/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/01/2018,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:WNM,,owned by a public authority,,,,,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,REC,,,,,,,,,,,,,,,,,,,,,,,H00037b,Land at ICL Silwood Campus - Zone B Imperial College Silwood Park Buckhurst Road Ascot,,,,19/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/01/2018,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,35,35,,,,,,,,,,local-authority-eng:WNM,,not owned by a public authority,,,,,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,,,,,,,,,,,,,,,,,,,,,,,,H00040,"Land west of St George's Lane, including Shorts Recycling, Ascot",,,,19/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/01/2018,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,local-authority-eng:WNM,,not owned by a public authority,,,,,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,,,,,,,,,,,,,,,,,,,,,,,,H00066,Boyn Valley Rd/Kings Grove Industrial Area,,,,19/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/01/2018,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,local-authority-eng:WNM,,not owned by a public authority,,,,,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,REC,,,,,,,,,,,,,,,,,,,,,,,H00066a,Boyn Valley Rd/Kings Grove Industrial Area,,,,19/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/01/2018,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,13,13,,,,,,,,,,local-authority-eng:WNM,,not owned by a public authority,,,,,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,REC,,,,,,,,,,,,,,,,,,,,,,,H00069,"Straight Works, Straight Road, Old Windsor",,,,19/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/01/2018,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,local-authority-eng:WNM,,not owned by a public authority,,,,,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,,,,,,,,,,,,,,,,,,,,,,,,H00070,"OW NP site: 95 Straight Road, Old Windsor",,,,19/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/01/2018,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,35,35,,,,,,,,,,local-authority-eng:WNM,,not owned by a public authority,,,,,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,REC,,,,,,,,,,,,,,,,,,,,,,,H00077,Gas Holder Station Whyteladyes Lane Cookham Maidenhead,,,,19/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/01/2018,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,400,400,,,,,,,,,,local-authority-eng:WNM,,owned by a public authority,,,,,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,REC,,,,,,,,,,,,,,,,,,,,,,,H00080,St Cloud's Gate,,,,19/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/01/2018,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,150,150,,,,,,,,,,local-authority-eng:WNM,,mixed ownership,,,,,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,REC,,,,,,,,,,,,,,,,,,,,,,,H00082a,West Street Opportunity Area (AAP),,,,19/01/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
