address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,17/07/2017 00:00:00,,,,,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,57,52,,,,Not proposed for allocation in LPA as no alternative site for current uses identified by land owner (SCC) therefore considered to be uncertain in terms of delivery. However would represent potential brownfield option.,,,,,,local-authority-eng:LIF,,owned by a public authority,,,,,,,,,https://planning.lichfielddc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=0000778OUT,not permissioned,,,,,,,,,,,,,,,,,,,,,,,LDC-BLR-1,"Lichfield Highway Depot, Trent Valley Road, Lichfield",https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-2-Lichfield-East.pdf,,,17/07/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,17/07/2017 00:00:00,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,,,,12,12,,,,Proposed for allocation in LPA,,,,,,local-authority-eng:LIF,,owned by a public authority,,,,,,,,2017-06-27,https://planning.lichfielddc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=OD4GTVJEH0R00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,LDC-BLR-2,"Land rear of Chase Terrace Primary School, Rugeley Road, Burntwood",https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-5-Burntwood-North.pdf,,,17/07/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,17/07/2017 00:00:00,,,,,,,,,,,,,,1.33,,,,,,,,,,,,,,,,,,35,29,,,,Proposed for allocation in LPA,,,,,,local-authority-eng:LIF,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,LDC-BLR-3,"Land at Maple Close, Burntwood",https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-6-Burntwood-South.pdf,,,17/07/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,17/07/2017 00:00:00,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,9,7,,,,Proposed for allocation in LPA,,,,,,local-authority-eng:LIF,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,LDC-BLR-4,"Whittington Youth Centre, Main Street, Whittington",https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-11-Whittington-rural-east.pdf,,,17/07/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,17/07/2017 00:00:00,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,17,13,,,,Not proposed for allocation in LPA as considered to be uncertain in terms of delivery due to access. However would represent potential brownfield option.,,,,,,local-authority-eng:LIF,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,LDC-BLR-5,"Minster Hall Youth Centre, Bird Street, Lichfield",https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-1-Lichfield-City-Centre.pdf,,,17/07/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,17/07/2017 00:00:00,,,,,,,,,,,,,,2.09,,,,,,,,,,,,,,,,,,55,45,,,,Allocated through 'made' Shenstone neighbourhood plan. Proposed for allocation in LPA,,,,,,local-authority-eng:LIF,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,LDC-BLR-6,"Shenstone Business Park and Birchbrook Industrial Estate, Lynn Lane, Shenstone",https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-10-Shenstone.pdf,,,17/07/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,17/07/2017 00:00:00,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,20,16,,,,Proposed for allocation in LPA. Adjacent part of site currently under construction for residential development.,,,,,,local-authority-eng:LIF,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,LDC-BLR-7,"Former Lichfield Tennis Club, St Johns Hospice, Birmingham Road, Lichfield",https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-3-Lichfield-South.pdf,,,17/07/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,17/07/2017 00:00:00,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,99,99,,,,Site currently under construction. Proposed for allocation in LPA,,,,,,local-authority-eng:LIF,,not owned by a public authority,,,,,,,,2016-12-16,https://planning.lichfielddc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=O7UCICJEFNJ00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,LDC-BLR-8,"Former Integra Works, Eastern Avenue, Lichfield",https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-4-Lichfield-North.pdf,,,17/07/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,17/07/2017 00:00:00,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,12,12,,,,Proposed for allocation in LPA,,,,,,local-authority-eng:LIF,,not owned by a public authority,,,,,,,,2014-10-15,https://planning.lichfielddc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=NB0QJ0JE05C00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,LDC-BLR-9,"St Chads House, Cross Keys, Lichfield",https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-1-Lichfield-City-Centre.pdf,,,17/07/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,17/07/2017 00:00:00,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,6,6,,,,Proposed for allocation in LPA,,,,,,local-authority-eng:LIF,,not owned by a public authority,,,,,,,,2014-10-23,https://planning.lichfielddc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=N3RLZQJE05C00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,LDC-BLR-10,"Former Park Road Printers, Park Road, Alrewas",https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-8-Alrewas.pdf,,,17/07/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
