address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,Proposed demolition of existing bungalow and erection of new building containing 4 x 1 bed and 1 x 2 bed apartments and 1 x 2 bedroom dwelling.,,,,,,local-authority-eng:HEF,,not owned by a public authority,,,,,,,,2018-02-28,,permissioned,,,,,,,,,,,,,,,,,,,,,,,174450,"161 Belmont Road, Hereford, Herefordshire, HR2 7JR",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=174450&search-term=174450,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,Proposed construction of five dwellings with garages and alterations to existing access.,,,,,,local-authority-eng:HEF,,not owned by a public authority,,,,,,,,2018-02-16,,permissioned,,,,,,,,,,,,,,,,,,,,,,,174221,"23 Gorsty Lane, Hereford, Herefordshire, HR1 1UL",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=174221&search-term=174221,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,,,,Demolition of 5 bungalows and erection of 11 affordable dwellings.,,,,,,local-authority-eng:HEF,,not owned by a public authority,,,,,,,,2019-07-04,,permissioned,,,,,,,,,,,,,,,,,,,,,,,183891,"Land at 2 4 6 8 10 and 14 Eign Mill Road, Hereford, HR1 2RS",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=183891&search-term=183891,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,Proposed conversion of redundant hop kilns to form 5 new units of self contained accommodation.,,,,,,local-authority-eng:HEF,,not owned by a public authority,,,,,,,,2018-01-18,,permissioned,,,,,,,,,,,,,,,,,,,,,,,172143,"Land at The Hop Kilns, Cold Green Farm, Bosbury, Ledbury, Herefordshire",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=172143&search-term=172143,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,"Demolition of steel frame buildings, conversion of existing brick and timber clad farm buildings and construction of new single storey units to provide accommodation for ex-service personnel with communal and visitor rooms.",,,,,,local-authority-eng:HEF,,not owned by a public authority,,,,,,,,2017-11-01,,permissioned,,,,,,,,,,,,,,,,,,,,,,,172544,"North Farm, Birchwood Farm Road, Bosbury, Herefordshire, HR8 1JY",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=172544&search-term=172544,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31,,,,"Proposed erection of three storey building accommodating 26 retirement flats. The erection of a terrace of five dwellings with 11 car parking spaces and the erection of a single storey outbuilding accommodating refuse, cycle and garden maintenance storage.",,,,,,local-authority-eng:HEF,,not owned by a public authority,,,,,,,,2018-12-10,,permissioned,,,,,,,,,,,,,,,,,,,,,,,181274,"Dev 1 Land At Former Bottling Plant Proposed Erection Of 63 Bed Nursing Home, arden"", Walwyn Road, Colwall, Herefordshire",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=181274&search-term=181274,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,Proposed variation of condition 2 of planning permission 183826 (Proposed demolition of 1-34 Chevenham Close. Proposed 18 dwellings and apartments with associated car parking and site infrastructure) to amend the housing tenure mix.,,,,,,local-authority-eng:HEF,,not owned by a public authority,,,,,,,,2019-08-21,,permissioned,,,,,,,,,,,,,,,,,,,,,,,192397,"Dev 1 Land At Chevenham Close Proposed Demolition And Redevelopment Of Nos 1 To 34, Chevenham Close, Colwall, Herefordshire",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=192397&search-term=192397,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,Proposed erection of 5 dwellings,,,,,,local-authority-eng:HEF,,not owned by a public authority,,,,,,,,2019-09-10,,permissioned,,,,,,,,,,,,,,,,,,,,,,,191373,"Land at Aldene, A40 Lea From B4224 To Gloucestershire Boundary, Lea",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=191373&search-term=191373,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,,,Redevelopment of existing site for a mixed use of residential and commercial,,,,,,local-authority-eng:HEF,,not owned by a public authority,,,,,,,,2017-06-23,,permissioned,,,,,,,,,,,,,,,,,,,,,,,164109,"45A to 47 West Street, Leominster, Herefordshire, HR6 8EP",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=164109&search-term=164109,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,,,,Proposed demolition of Day One Publications and the erection of 14 residential apartments with private parking and associated ground works.,,,,,,local-authority-eng:HEF,,not owned by a public authority,,,,,,,,2018-03-22,,permissioned,,,,,,,,,,,,,,,,,,,,,,,150516,"Land at Day One, Ryelands Road, Leominster, Herefordshire",https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=150516&search-term=150516,,,09/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,
