address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-04,,,,,,,,,,,,,,3.31,,,,,,,,,,,,,,,,,,89,89,,,,,,,,,,local-authority-eng:DST,,not owned by a public authority,,,,,,,,2015-03-24,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,LA/ALDE/017,Alderholt Surplus Stores,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-04,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,24,24,,,,,,,,,,local-authority-eng:DST,,owned by a public authority,,,,,,,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,,,,,,,,,,,,,,,,,,,,,,LA/BRID/001,Flood Lane,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-04,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,14,14,,,,,,,,,,local-authority-eng:DST,,not owned by a public authority,,,,,,,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,,,,,,,,,,,,,,,,,,,,,,LA/CMUL/020,Dorset Soldier PH,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-04,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,50,50,,,,,,,,,,local-authority-eng:DST,,owned by a public authority,,,,,,,,2018-01-10,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,LA/DORC/004,Damers School Site,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-04,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,local-authority-eng:DST,,not owned by a public authority,,,,,,,,2019-10-15,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,LA/FERN/001,Peveril House 382 - 388,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-04,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,local-authority-eng:DST,,not owned by a public authority,,,,,,,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,,,,,,,,,,,,,,,,,,,,,,LA/FERN/030,The Post Office and 124 Ringwood Road,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-04,,,,,,,,,,,,,,4.23,,,,,,,,,,,,,,,,,,72,72,,,,,,,,,,local-authority-eng:DST,,not owned by a public authority,,,,,,,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,,,,,,,,,,,,,,,,,,,,,,LA/LYME/004,Timber Vale Caravan Park,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-04,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,,16,16,,,,,,,,,,local-authority-eng:DST,,owned by a public authority,,,,,,,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,,,,,,,,,,,,,,,,,,,,,,LA/GILL/015,Adult Learning Centre and St Martins Residential Home,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-04,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,local-authority-eng:DST,,not owned by a public authority,,,,,,,,2018-09-24,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,LA/GILL/016,"Churchbury House, Queen Street",https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-04,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:DST,,not owned by a public authority,,,,,,,,,https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning/planning-application-search-and-comment.aspx,not permissioned,,,,,,,,,,,,,,,,,,,,,,,LA/PORT/004,"Hambro Car Park, Fortuneswell",https://www.dorsetcouncil.gov.uk/planning-buildings-land/planning-policy/brownfield-land-register.aspx,,,2020-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,
