address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,,,,,,,,,,,,,,2.50,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,local-authority-eng:REI,,not owned by a public authority,,,,,,,,2017-01-20,https://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=KM0CQBMV0FL00,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBBCBLR004,"""Courtlands Farm, Park Road, Banstead""",http://www.reigate-banstead.gov.uk/downloads/file/3825/rbbcblr004,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,60,60,,,,"Since 2018 Brownfield Land Register, a new permission has been approved: 
•	Planning permission 15/01008/OUT allowed at appeal 2017-05-08 for the partial demolition of existing buildings and the erection of 50 residential units. 
•	Planning permission 18/00967/OUT approved 2019-07-19 for the partial demolition of the existing buildings and the erection of 60 residential units.",,,,,,local-authority-eng:REI,,not owned by a public authority,,,,,,,,2019-07-19,https://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000ZP9MVLI000,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,RBBCBLR008,"""Hockley Business Centre, Hooley Lane, Redhill""",http://www.reigate-banstead.gov.uk/downloads/file/3828/rbbcblr008,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,10,10,,,,"The site has been identified in Development Management Plan for up to 10 homes and/or community/faith facilities (site allocation policy RED5). 
The library has recently closed following the re-location to the new Community Hub. 
The site is partially affected by flood risk (Zone 2 and 3).",,,,,,local-authority-eng:REI,,owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,RBBCBLR011,"""Merstham Library, Weldon Way, Merstham""",http://www.reigate-banstead.gov.uk/downloads/file/3827/rbbcblr011,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,10,10,,,,"The site has been identified, as part of a wider site, for housing development in the DMP (site allocation policy RED6).  The Oakley Centre has been closed for a number of years and a new community hub has recently opened in Merstham. 
Planning permission (18/00312/F) for the redevelopment of the wider site was refused on 18th May 2018. It is currently at appeal.",,,,,,local-authority-eng:REI,,owned by a public authority,,,,,,,,,https://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HRHHXCMV44000,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,RBBCBLR012,"""Former Oakley Centre, Radstock Way, Merstham""",http://www.reigate-banstead.gov.uk/downloads/file/3821/rbbcblr012,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,,13,13,,,,"The site has been identified, as part of a wider site, as a Sustainable Urban Extension (site allocation policy ERM5) in the DMP.
The wider site has been identified for mixed-use development including residential, open space and either employment (offices and workshops) and/or community space. 
Its delivery will be subject to DMP Policy MLS1 “Managing land supply”.",,,,,,local-authority-eng:REI,,not owned by a public authority,,,,,,,,,http://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000AAPMVLI000,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,RBBCBLR013,"""Oakley Farm, 143 Bletchingley Road, Merstham""",http://www.reigate-banstead.gov.uk/downloads/file/3835/rbbcblr013,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,33,33,,,,"The site has been allocated in the DMP for housing development (DMP site allocation policy RED2).  
There has been a new planning application approved since the 2018 Brownfield land register:
•	Prior approval 17/01771/P granted 2017-09-25 for change of use from offices to 15 flats
•	Planning permission 17/02542/F allowed at appeal for the demolition of the existing buildings and the erection of 33 apartments 2019-08-27.",,,,,,local-authority-eng:REI,,not owned by a public authority,,,,,,,,2019-08-27,https://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=Q1VO6MMV0FL02,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBBCBLR014,"""Bellway House, Station Road North, Merstham""",http://www.reigate-banstead.gov.uk/downloads/file/3838/rbbcblr014,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,10,10,,,,"The site has been allocated in the DMP for housing development (DMP site allocation policy RED4).  
The church has been closed for a number of years and there are a number of Anglican churches within the locality.",,,,,,local-authority-eng:REI,,not owned by a public authority,,,,,,,,,https://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HRH3SXMV44000,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,RBBCBLR016,"""Church of the Epiphany, Merstham""",http://www.reigate-banstead.gov.uk/downloads/file/3836/rbbcblr016,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,14,14,,,,"Demolition of existing industrial and commercial buildings and erection of fourteen new dwellings (6 x 3-bed, 8 x 40-bed) together with access, parking and landscaping.",,,,,,local-authority-eng:REI,,not owned by a public authority,,,,,,,,2018-07-06,https://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000IGQMVLI000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBBCBLR018,"""Elgar Works, Merstham""",http://www.reigate-banstead.gov.uk/downloads/file/3833/rbbcblr018,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,,,,,,,,,,,,,,0.90,,,,,,,,,,,,,,,,,,200,200,,,,"The site previously had planning permission for mixed-use housing (150) and retail and related development with a multi storey car park and sustainable transport facilities. This permission (13/00848/F) has since lapsed (09/01/2017), however, it is understood that a further planning permission will be submitted soon.",,,,,,local-authority-eng:REI,,not owned by a public authority,,,,,,,,,https://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IFLPFXMVR5000,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,RBBCBLR019,"""Redhill Railway Station, Princess Way, Redhill""",http://www.reigate-banstead.gov.uk/downloads/file/3847/rbbcblr019,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-31,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,150,150,,,,"Demolition of existing buildings and redevelopment to provide new multi-screen cinema and flexible retail, restaurant and café units at ground and first floor level and residential.",,,,,,local-authority-eng:REI,,mixed ownership,,,,,,,,2017-01-20,https://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IIS9OJMVR5000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,RBBCBLR020,"""Land at Marketfield Way/ High Street, Redhill""",http://www.reigate-banstead.gov.uk/downloads/file/3848/rbbcblr020,,,2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
