address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,local-authority-eng:WYO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SBE0050,"Windrush House, Bourne End",http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,,,70,70,,,,,,,,,,local-authority-eng:WYO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHW0020,"Dashwood Avenue, High Wycombe",http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,120,120,,,,16/08188/PNP3O,,,,,,local-authority-eng:WYO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHW0050,Thame House Castle Street High Wycombe Buckinghamshire HP13 6LH,http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,12,12,,,,15/06043/FUL,,,,,,local-authority-eng:WYO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHW0067,46 West Wycombe Road High Wycombe Buckinghamshire HP11 2LW,http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,5,5,,,,10/07474/FUL,,,,,,local-authority-eng:WYO,,not owned by a public authority,,,,,,,,2013-09-07,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SHW0121,207 Hughenden Road High Wycombe Buckinghamshire HP13 5PL,http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,14,14,,,,"14/08128/FUL, 16/05752/IN.",,,,,,local-authority-eng:WYO,,not owned by a public authority,,,,,,,,2017-10-30,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SHW0207,"Ruskin Works, Oakridge Road, High Wycombe, Buckinghamshire",http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:WYO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHW0210,34 Dashwood Avenue High Wycombe Buckinghamshire HP12 3DX,http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,10,10,,,,"16/07637/FUL, 14/05432/FUL",,,,,,local-authority-eng:WYO,,not owned by a public authority,,,,,,,,2014-05-23,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SHW0262,209-211 West Wycombe Road High Wycombe Buckinghamshire HP12 3AW,http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,9,9,,,,"16/08277/MINAMD, 16/05324/FUL",,,,,,local-authority-eng:WYO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHW0263,193-197 West Wycombe Road High Wycombe Buckinghamshire HP12 3AW,http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,8,8,,,,"16/07320/FUL, 08/07080/FUL",,,,,,local-authority-eng:WYO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHW0281,Edie Pusey House 9A Amersham Road High Wycombe Buckinghamshire HP13 6PN,http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,3.37,,,,,,,,,,,,,,,,,,50,50,,,,Allocated in the Delivery and Site Allocations document.,,,,,,local-authority-eng:WYO,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHW0322,"Easton Street / Eastern Quarter, High Wycombe",http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,1.39,,,,,,,,,,,,,,,,,,239,239,,,,15/08002/FULEA. Allocated in the Delivery and Site Allocations document.,,,,,,local-authority-eng:WYO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHW0323,Lilys Walk Gas Works,http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,117,117,,,,"16/08306/FUL,16/07548/PNP3O, 16/05055/PNP3O. Allocated in the Delivery and Site Allocations document.",,,,,,local-authority-eng:WYO,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHW0325,"Buckingham House and Castle House,West End Road, High Wycombe",http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,,,,260,260,,,,"14/06590/FUL, 16/07387/MINAMD",,,,,,local-authority-eng:WYO,,not owned by a public authority,,,,,,,,2015-06-02,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SHW0327,"Hughenden Quarter Main Development Site, Hughenden Avenue, High Wycombe",http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,100,100,,,,Allocated in the Delivery and Site Allocations document.,,,,,,local-authority-eng:WYO,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHW0332,"Duke Street, High Wycombe",http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,11,11,,,,Allocated in the Delivery and Site Allocations document.,,,,,,local-authority-eng:WYO,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHW0334,"Land forming part of the former Green Street County First School site, Desborough Street, High Wycombe",http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,14/12/2017,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,95,95,,,,15/05594/FUL,,,,,,local-authority-eng:WYO,,not owned by a public authority,,,,,,,,2012-10-29,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SHW0335,"Needham Bowl, Leigh Street",http://mywycombe.wycombe.gov.uk,,,14/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
