address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,81.22,,,,,,,,,,,,,,,,,,207,207,,,,,,,,,,local-authority-eng:SGC,,not owned by a public authority,,,,,,,,2008-03-15,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZTQSOKXT810,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,1,Charlton Hayes Northfield Filton Airfield Patchway,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTQSOKXT810,,,30/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,1.19,,,,,,,,,,,,,,,,,,56,56,,,,,,,,,,local-authority-eng:SGC,,not owned by a public authority,,,,,,,,2014-05-22,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MW3V4UOK7T000,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,4,Charlton Hayes Northfield Patchway BS34 5AG,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MW3V4UOK7T000,,,30/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,,,25,25,,,,,,,,,,local-authority-eng:SGC,,not owned by a public authority,,,,,,,,2015-05-11,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NGZBY4OK7T000,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,6,Charlton Hayes Northfield Patchway BS34 5DZ,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NGZBY4OK7T000,,,30/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,177,177,,,,,,,,,,local-authority-eng:SGC,,not owned by a public authority,,,,,,,,2016-05-27,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O2QE7FOKHFS00,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,7,Charlton Hayes Northfield Patchway,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O2QE7FOKHFS00,,,30/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,4.81,,,,,,,,,,,,,,,,,,334,334,,,,,,,,,,local-authority-eng:SGC,,not owned by a public authority,,,,,,,,2014-12-18,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=L1W5GQOK7T000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,13,Former Douglas Motorcycle Works Douglas Road Kingswood BS15 8NL,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=L1W5GQOK7T000,,,30/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,75,75,,,,,,,,,,local-authority-eng:SGC,,not owned by a public authority,,,,,,,,2008-12-17,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZTQQOKXT248,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,14,Bristol Water Depot Soundwell Road Kingswood BS16 4QQ,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTQQOKXT248,,,30/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,57,57,,,,,,,,,,local-authority-eng:SGC,,not owned by a public authority,,,,,,,,2009-01-23,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZTQ9OKXT726,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,15,Kingswood Trading Estate Southey Avenue Kingswood BS15 1QT,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZTQ9OKXT726,,,30/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,3.16,,,,,,,,,,,,,,,,,,19,19,,,,,,,,,,local-authority-eng:SGC,,not owned by a public authority,,,,,,,,2014-08-01,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N17774OK7T000,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,18,Land At Barnhill Road Chipping Sodbury BS37 6BN,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTQ9OKXT726,,,30/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,29.15,,,,,,,,,,,,,,,,,,402,402,,,,,,,,,,local-authority-eng:SGC,,not owned by a public authority,,,,,,,,2014-12-05,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MFZRODOK02R00,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,20,Frenchay Hospital Frenchay Park Road Frenchay BS16 1LE,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MFZRODOK02R00,,,30/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,31/12/2017,,,,,,,,,,,,,,1.18,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,local-authority-eng:SGC,,not owned by a public authority,,,,,,,,2015-07-09,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NFR8JROK7T000,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,21,Land At Yate Mills Randolph Avenue Yate BS37 7LA,http://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NFR8JROK7T000,,,30/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,
