address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,4.18,,,,,,,,,,,,,,,,,,160,160,,,,"08/0492/OUT
16/3724C - Reserved Matters application on outline application 08/0492/OUT for access, appearance, landscaping, layout and scale with respect to 136 dwellings.  This was registered on the 29 July 2016 and is currently pending decision.",,,,,,local-authority-eng:CHE,,,,,,,,,,2012-08-30,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=08/0492/OUT&query=7e096956-f6a3-4b6a-b5d3-a7caa9a966b8,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,406,"""Victoria Mills, Macclesfield Road, Holmes Chapel""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,19,19,,,,14/5063M,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2015-02-17,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/5063M&query=a43e005b-faf4-40dc-8c9e-046ddc0e0bf8,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,742,"""Clarence Mill, Clarence Brow, Bollington""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,11,11,,,,13/4530M,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2014-08-08,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=13/4530M&query=abb82b90-12fc-434d-ae8e-cdcb3c7168a6,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,749,"""Woodend, Homestead Road, Disley""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,6,6,,,,15/4241N,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2016-02-11,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/4241N&query=65f27f22-beb9-43eb-a777-9463c6f89f34,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,978,"""The Old Workshops, Kettle Lane, Audlem""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,5,5,,,,16/3456N,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2016-10-31,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/3456N&query=4fe1ffd1-f7ce-4767-82c3-25b6dad56ca9,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,993,"""Ivy House Farm, Longhill Lane, Hankelow""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,26,26,,,,16/0866C,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2016-10-27,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/0866C&query=ef2adad9-ead2-4dfd-90c5-9999c28bb63d,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,2327,"""The Hollies, Wesley Avenue, Sandbach""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,13,13,,,,15/3379C,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2016-04-11,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/3379C&query=744c1af9-7d8d-45d5-838c-52e4face093e,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,2340,"""9 Old Middlewich Road, Sandbach""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,14,14,,,,15/2134C,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2016-08-12,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/2134C&query=f4ed61d7-12e7-497e-a433-624a9e9b7639,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,2355,"""Haulage depot rear of 13 Congleton Road, Sandbach""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,5,5,,,,14/1824M,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2014-08-11,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/1824M&query=a4575ec0-2c59-4f12-b98e-11df44e5280e,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,2414,"""Land between 10 and 12 Waterloo Street, Macclesfield""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,8,8,,,,16/4296M,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2016-12-02,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/4296M&query=bcec0825-2eba-4b61-acae-7e843fc2f570,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,2418,"""Former Massive Dyeworks, Loney Street, Macclesfield""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,6,6,,,,15/3617M,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2015-11-12,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/3617M&query=b97203e1-3001-4a81-8b1e-598e9c447ee3,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,2421,"""Dunwood, Homestead Road, Disley""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,,,,,,18,18,,,,11/2394C,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2015-09-07,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=11/2394C&query=77ea9b74-1158-42a0-99e3-37834e044e79,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,2728,"""Paces Garage and Fairfields, Newcastle Road, Arclid""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,2.43,,,,,,,,,,,,,,,,,,45,45,,,,"16/3859C - Reserved Matters Application - Approved 3 October 2016
16/0836C - Variation of Condition - Approved 5 August 2016 
14/0659C - Outline Planning Application - Allowed at appeal 15 January 2015",,,,,,local-authority-eng:CHE,,mixed ownership,,,,,,,,2016-10-03,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/3859C&query=b6b581d8-5acc-44a6-a3f9-dacfc0f24dea,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,2838,"""Forge Mill, Forge Lane, Congleton""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,4,4,,,,"16/3764N - Reserved Matters Application 
14/4300N - Outline Planning Application - Approved 28 September 2015",,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2017-01-20,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/3764N&query=f6051385-c07e-4443-97f2-a8004df6158e,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,2953,"""Lodge Farm Industrial Estate, Audlem Road, Hankelow""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,10,10,,,,15/1249N,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2016-06-30,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/1249N&query=90ecef0d-1d10-49b3-8b63-1486ad0760e9,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,2971,"""Grenson Motor Co Ltd, Middlewich Road, Minshull Vernon""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,14,14,,,,15/1545N,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2016-12-19,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/1545N&query=cb810ab7-eaaa-442a-ad8a-57760c3abf62,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,3030,"""Land at 2 & 4 Heathfield Avenue & 29, 29A & 31 Hightown, Crewe""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,18,18,,,,14/1945M,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/1945M&query=3c709110-f7c5-4b4a-9438-bc5c7b11b422,pending decision,full planning permission,,,,,,,,,,,,,,,,,,,,,,3062,"""Land off Saville Street, Macclesfield""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,10,10,,,,14/2777M,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2015-08-19,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/2777M&query=030b408b-5a30-48c0-aad8-46ba4eb688ff,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,3075,"""Land To The North of Park Royal Drive, Macclesfield""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,8,8,,,,13/0191M,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2015-04-24,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=13/0191M&query=bb15682b-4e10-47f0-8527-6d3e645ca7f5,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,3126,"""Land at 151-153 London Road, Macclesfield""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,15,15,,,,14/5316M,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2015-11-25,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/5316M&query=55054ed4-7acd-4bc5-81ac-9d846f82a162,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,3135,"""Former Depot at Junction of Green Street and Cuckstoolpit Hill, Macclesfield""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,6,6,,,,16/1898M,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2016-06-14,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/1898M&query=4ee5f921-d452-4420-8bb3-2ef0f82a4f83,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,3140,"""Hurdsfield Community Centre, Carisbrook Avenue, Macclesfield""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,3.70,,,,,,,,,,,,,,,,,,86,86,,,,10/3448M,,,,,,local-authority-eng:CHE,,mixed ownership,,,,,,,,,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=10/3448M&query=14490484-e12c-49b3-a9af-ea0805ec8388,pending decision,outline planning permission,,,,,,,,,,,,,,,,,,,,,,3175,"""Chelford Cattle Market & Car Park, Dixon Drive, Chelford""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,6,6,,,,13/2655M,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2014-08-11,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=13/2655M&query=45a6b7e8-5817-4690-a769-dd992b5bbf06,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,3179,"""Ovenhouse Farm, Henshall Road, Bollington""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.30,,,,,,,,,,,,,,,,,,7,7,,,,15/3461M,,,,,,local-authority-eng:CHE,,mixed ownership,,,,,,,,2016-06-03,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/3461M&query=f77ef386-2b63-47de-9c80-97c3248d14f1,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,3180,"""Land at Hurst Lane, Bollington""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,5.39,,,,,,,,,,,,,,,,,,77,77,,,,11/2340M,,,,,,local-authority-eng:CHE,,not owned by a public authority,,,,,,,,2015-01-30,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=11/2340M&query=eb71009d-7de2-4e2c-993b-8bb49fd4fd12,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,3268,"""Rieter Scragg/Langley Works, Langley Road, Langley""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-19,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,7,7,,,,12/4340M,,,,,,local-authority-eng:CHE,,mixed ownership,,,,,,,,2016-06-14,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=12/4340M&query=42ad7792-0c2a-4cbd-83c0-c56c3196289a,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,3361,"""Adlington Road Business Park, Adlington Road, Bollington""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,,,2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,
