address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-21,,,,,,,,,,,,,,13.44,,,,,,,,,,,,,,,,,,200,200,,,,,,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,,,,,,,,,,,,,,,,,,,,,,61,"Lundsfield Quarry, Kellet Road, Carnforth, LA5 9AD",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-15,,,,,,,,,,,,,,2.43,,,,,,,,,,,,,,,,,,30,30,,,,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,75,"Keer Bridge, Warton Road, Carnforth",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-21,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,24,24,,,,,,,,,,local-authority-eng:LAC,,,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,,,,,,,,,,,,,,,,,,,,,,76,"Norjac Service Station, Scotland Road, Carnforth, LA5 9JZ",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-15,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,8,8,,,,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",,,,,,local-authority-eng:LAC,,owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,83,"Windermere Road Garages, Carnforth",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-21,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,,,21,21,,,,,,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,89,"Land West Of Mill Lane, Caton, LA2 9HX",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-21,,,,,,,,,,,,,,1.94,,,,,,,,,,,,,,,,,,30,30,,,,,,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,,,,,,,,,,,,,,,,,,,,,,97,"TNT Garage, Hornby Road, Caton, LA2 9JA",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-21,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,18,18,,,,,,,,,,local-authority-eng:LAC,,,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,,,,,,,,,,,,,,,,,,,,,,119,"Burr Tree Meadow, A65, Cowan Bridge, LA6 2HS",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-15,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:LAC,,,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,153,"Land East Of Village Hall, Bodie Hill, Glasson",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-15,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,14,14,,,,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version. 11/01089/FUL - Erection of 14 no apartments. construction of 3000sq ft retail unit with a further 1000sq ft storage area, parking for 10 vehicles and tra",,,,,,local-authority-eng:LAC,,not owned by a public authority,,,,,,,,2012-04-11,https://planning.lancaster.gov.uk/online-applications/,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,179,"Former Police Station, Heysham Road, Heysham, Heysham",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-15,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,local-authority-eng:LAC,,,,,,,,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,,,,,,,,,,,,,,,,,,,,,,202,"Garage, Grosvenor Road, Heysham",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,,,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,
