address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2018,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,14,14,,,,This is a cleared former housing site which now benefits from full planning consent (Ref: P/2016/0923/FUL) and includes BR002 and BR003.,,,,,,local-authority-eng:SHN,,owned by a public authority,,,,,,,,2017-10-06,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJD500DT028,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR001,"Land rear of 14 to 20 Weymouth Avenue, Parr, WA9 3QY",https://www.sthelens.gov.uk/media/7238/br001.pdf,,,19/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2018,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,11,11,,,,This is a cleared former housing site which now benefits from full planning consent (Ref: P/2016/0923/FUL) and includes BR001 and BR003.,,,,,,local-authority-eng:SHN,,owned by a public authority,,,,,,,,2017-10-06,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDP00DT02T,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR002,"Land between 8 & 34 Portland Way and 161 & 123 Berry's Lane, Parr, WA9 3QZ",https://www.sthelens.gov.uk/media/7239/br002.pdf,,,19/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2018,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,18,18,,,,This is a cleared former housing site which now benefits from full planning consent (Ref: P/2016/0923/FUL) and includes BR001 and BR002.,,,,,,local-authority-eng:SHN,,not owned by a public authority,,,,,,,,2017-10-06,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDP00DT02T,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR003,"Land between Weymouth Avenue & Berry's Lane, Parr, WA9 3QT",https://www.sthelens.gov.uk/media/7241/br003.pdf,,,19/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2018,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,,,,28,28,,,,This is a cleared former housing site. Now part of the site benefits from planning consent (ref: P/2017/0672/FUL).,,,,,,local-authority-eng:SHN,,mixed ownership,,,,,,,,2017-12-04,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOILI00DT01S,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR004,"Land at Park Road, St. Helens, WA9 1ER",https://www.sthelens.gov.uk/media/7240/br004.pdf,,,19/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2017,,,,,,,,,,,,,,26.74,,,,,,,,,,,,,,,,,,802,802,,,,Site is identified as an urban village site in the St. Helens Core Strategy.,,,,,,local-authority-eng:SHN,,mixed ownership,,,,,,,,2017-05-22,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJDU00DT028,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BR005,"Moss Nook Urban Village, Watery Lane, St. Helens, WA9 3EN",https://www.sthelens.gov.uk/media/7243/br005.pdf,,,19/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2017,,,,,,,,,,,,,,0.82,,,,,,,,,,,,,,,,,,32,32,,,,This cleared former housing site has an expired planning permission on the northern parcel. There are no policy or known physical constraints that would make the site unsuitable for housing.,,,,,,local-authority-eng:SHN,,not owned by a public authority,,,,,,,,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJD600DT00H,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR006,"Land at junction of Sunbury Street and Fir Street, Thatto Heath, WA10 3RL",https://www.sthelens.gov.uk/media/7244/br006.pdf,,,19/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2017,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,7,7,,,,This cleared former garage site is in Helena Homes ownership who has indicated that they still intend to develop it.,,,,,,local-authority-eng:SHN,,not owned by a public authority,,,,,,,,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJD600DT00U,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR007,"Land rear of Carnegie Crescent and Goodban Street, Parr, WA9 3LX",https://www.sthelens.gov.uk/media/7242/br007.pdf,,,19/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2017,,,,,,,,,,,,,,2.21,,,,,,,,,,,,,,,,,,66,66,,,,There are no known legal or ownership issues and the site is considered to be available immediately.,,,,,,local-authority-eng:SHN,,not owned by a public authority,,,,,,,,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOJER00DT00X,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR008,"Land at Somerset Street and Sussex Grove, Parr, WA9 1QN",https://www.sthelens.gov.uk/media/7245/br008.pdf,,,19/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2017,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,14,14,,,,This cleared site is subject to some issues with land ownership but this is trying to be addressed with the land registry.,,,,,,local-authority-eng:SHN,,mixed ownership,,,,,,,,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOITQ00DT01K,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR009,"Land at corner of Fairclough Street and Wargrave Road, Earleston, WA12 9QU",https://www.sthelens.gov.uk/media/7246/br009.pdf,,,19/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2017,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,,,,,29,29,,,,This is a part cleared and derelict site with an expired planning permission for apartments.,,,,,,local-authority-eng:SHN,,mixed ownership,,,,,,,,,http://publicaccess.sthelens.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NNOI3N00DT00R,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR010,"Liverpool Arms and Former Sacred Heart RC Church and School, Borough Road, St. Helens, WA10 3SX",https://www.sthelens.gov.uk/media/7247/br010.pdf,,,19/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
