address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-27,,,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,,,160,160,,,,"""Application ref. 16/P/01290""",,,,,,local-authority-eng:GRT,,owned by a public authority,,,,,,,,2017-01-23,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_171221,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR_003,"""Land at Guildford Park Road Surface Car Park, Guildford GU2 7NF""",https://www.guildford.gov.uk/media/26679/Land-at-Guildford-Park-Road-Surface-Car-Park-Guildford-GU2-7NF/pdf/BFLR2017_003,,,2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-27,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:GRT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR_015,"""Works, Poyle Road, Tongham, GU10 1DS""",https://www.guildford.gov.uk/media/26691/Works-Poyle-Road-Tongham-GU10-1DS/pdf/BFLR2017_015,,,2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-27,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,15,15,,,,,,,,,,local-authority-eng:GRT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR_016,"""Public House, Oxenden Road, Tongham""",https://www.guildford.gov.uk/media/26692/Public-House-Oxenden-Road-Tongham/pdf/BFLR2017_016,,,2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-27,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,,,,,15,15,,,,,,,,,,local-authority-eng:GRT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR_017,"""Builders Yard (Elms Garden), Glaziers Lane, Normandy""",https://www.guildford.gov.uk/media/26693/Builders-Yard-Elms-Garden-Glaziers-Lane-Normandy/pdf/BFLR2017_018,,,2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-01,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,1000,1000,,,,"""Local Plan allocation ref. A24. Policy proposes 1,500 homes of which 1,000 will be delivered within the Plan period.""",,,,,,local-authority-eng:GRT,,mixed ownership,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR_019,"""Slyfield Area Regeneration Project, Guildford""",https://www.guildford.gov.uk/media/26695/Slyfield-Area-Regeneration-Project-Guildford/pdf/BFLR2017_019,,,2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-01,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,38,38,,,,"""Local Plan allocation ref. A19""",,,,,,local-authority-eng:GRT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR_020,"""Land at Westway, off Aldershot Road, Guildford""",https://www.guildford.gov.uk/media/26696/Land-at-Westway-off-Aldershot-Road-Guildford/pdf/BFLR2017_020,,,2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-01,,,,,,,,,,,,,,3.28,,,,,,,,,,,,,,,,,,93,93,,,,"""Local Plan allocation ref. A15""",,,,,,local-authority-eng:GRT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR_021,"""Land at Guildford Cathedral, Alresford Road,  Guildford""",https://www.guildford.gov.uk/media/26697/Land-at-Guildford-Cathedral-Alresford-Road-Guildford/pdf/BFLR2017_021,,,2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-01,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,90,90,,,,"""Local Plan allocation ref. A1. Current permitted scheme not considered viable by applicant and site is no longer for sale, therefore site remains available for residential development.""",,,,,,local-authority-eng:GRT,,not owned by a public authority,,,,,,,,2018-03-14,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_177442,not permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLR_022,"""The Plaza, Portsmouth Road, Guildford""",https://www.guildford.gov.uk/media/26698/The-Plaza-Portsmouth-Road-Guildford/pdf/BFLR2017_022,,,2019-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-01,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,,175,175,,,,"""Local Plan allocation ref. A4""",,,,,,local-authority-eng:GRT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR_023,"""Jewsons, Walnut Tree Close, Guildford""",https://www.guildford.gov.uk/media/26699/Jewsons-Walnut-Tree-Close-Guildford/pdf/BFLR2017_023,,,2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-01,,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,116,116,,,,"""Local Plan allocation ref. A33""",,,,,,local-authority-eng:GRT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLR_024,"""Surrey Police Headquarters, Mount Browne, Sandy Lane, Guildford""",https://www.guildford.gov.uk/media/26700/Surrey-Police-Headquarters-Mount-Browne-Sandy-Lane-Guildford/pdf/BFLR2017_024,,,2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,
