address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,1.21,,,,,,,,,,,,,,,,,,85,85,,,,Previous consent reference 11/11/00131 (now expired).,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=11/11/00131,not permissioned,,,,,,,,,,,,,,,,,,,,,,,H280b,"Land to the west of, 67, Clyce Road, Highbridge, TA9 3DL",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=331375.54&y=147324.86&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,23,23,,,,Existing extant consent reference 11/13/00028. Also see listed building consent 11/18/00002. Development has already been commenced with the market element of the wider site already built out.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,2013-12-03,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=11/13/00028,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,H281b,"Land at, Highbridge Hotel, Huntspill Road, Highbridge, TA9 3DD",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=331807.63&y=147162.14&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,13,13,,,,Previous consent reference 11/14/00087 expired December 2017. The site has been recently promoted for 13 dwellings with a new application expected in due course.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=11/14/00087,not permissioned,,,,,,,,,,,,,,,,,,,,,,,H281c,"Highbridge Cattle Market, Huntspill Road, Highbridge, TA9 3DD",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=331776.8&y=147141.57&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,35,35,,,,Application 11/13/00097 allowed at appeal. Reserved matters (landscaping) approval granted March 2018 under 11/17/00124.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,2018-03-05,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=11/17/00124,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,H285,"Tuckers Garage, 49 Victoria Street, Burnham-On-Sea",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=330486.36&y=149318.75&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,8,8,,,,Application 08/09/00125 has expired however the site has been previously promoted in the SHLAA for residential units above ground floor.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=08/09/00125,not permissioned,,,,,,,,,,,,,,,,,,,,,,,H350,"27 Eastover, Bridgwater, TA6 5AW",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=330161.13&y=137131.03&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,80,80,,,,Potential for redevelopment for approximately 80 flats.,,,,,,local-authority-eng:SEG,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,H353,"Classic Buildings, Penel Orlieu, Bridgwater, TA6 3PQ",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=329527.29&y=136976.25&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-27,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,7,5,,,,Assessed in latest SHLAA.,,,,,,local-authority-eng:SEG,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,H356,"Garages, Southwell Crescent, Highbridge",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=332165.55&y=147158.37&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,7,5,,,,Assessed in latest SHLAA. Is being actively promoted for development.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,H368,Land at Bridgwater Reclamation,http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=330449.41&y=137251.67&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-27,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,32,10,,,,Assessed in latest SHLAA.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,H369,"The Old Bakery, Edward Street",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=330653.95&y=136973.07&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,10,10,,,,Existing extant consent for 9 dwellings under reference 08/16/00140. A futher consent of 1 flat under reference 08/16/00194.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,2016-11-14,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=08/16/00140,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,H430b,"Bridgwater Magistrates Court, The Court House, Northgate, Bridgwater, TA6 3EU",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=329727.33&y=137246.87&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,3.33,,,,,,,,,,,,,,,,,,110,57,,,,Hybrid application 36/16/00030 granted permission. Assessed in latest SHLAA. May have potential for larger number of dwellings.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,2017-12-22,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=36/16/00030,permissioned,other,,,,,,,,,,,,,,,,,,,,,,H444,"Land And Buildings At, Cricketer Farm, Cannington Road, Nether Stowey, Bridgwater, TA5 1LL",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=319594.33&y=139711.76&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,11,1,,,,Application 11/15/00031 for 11 dwellings dismissed at appeal dismissed on S106 agreement issue. Recently granted for 1 dwelling under 11/17/00147.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,2017-12-21,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=11/17/00147,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,H449,"139 Berrow Road, Burnham On Sea, TA8 2PN",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=330380.15&y=150988.29&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,14,14,,,,Assessed in latest SHLAA. Application 17/10/00005 now expired.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=17/10/00005,not permissioned,,,,,,,,,,,,,,,,,,,,,,,H501,"Land to the rear of, Lanes of Cheddar, Station Road, Cheddar",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=345832.46&y=153102.94&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,21.76,,,,,,,,,,,,,,,,,,700,500,,,,This brownfield site forms part of the wider North East Bridgwater urban extension granted under application 09/10/00019,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,2010-12-09,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=09/10/00019,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,H504,Land at North East Bridgwater,http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=331163.36&y=138173.26&zoom=8,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,29,29,,,,Outline application 11/10/00004 expired. Full application 11/17/00116 for 29 units has resolution to grant.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=11/17/00116,pending decision,,,,,,,,,,,,,,,,,,,,,,,H505,"1 Market Street, Highbridge, TA9 3BW",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=331912.05&y=147140.88&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-27,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,5,5,,,,Existing extant consent reference 08/16/00166.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,2016-12-19,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=08/16/00166,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,H509,"12 King Square, Bridgwater, TA6 3AH",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=329880.38&y=137193.95&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-27,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,5,5,,,,Existing extant consent reference 08/17/00016.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,2017-03-10,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=08/17/00016,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,H510,"37-41 Monmouth Street, Bridgwater, TA6 5EH",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=330425.9&y=137330.28&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,8,8,,,,Existing consent reference 08/17/00082. Also see 08/17/00212 for alternative HMO proposal.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,2017-07-04,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=08/17/00082,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,H513,"Land to the rear of, 27-28 Cornhill, Bridgwater, TA6 3AY",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=329859.63&y=137097.23&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,20,20,,,,Existing consent reference 08/17/00152.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,2017-11-14,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=08/17/00152,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,H514,"Black Horse Inn, Rhode Lane, Bridgwater, TA6 6HY",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=329825.5&y=135935.12&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-27,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,10,10,,,,Existing consent reference 23/16/00006,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,2017-02-08,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=23/16/00006,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,H515,"Land At Former, Queenswood Reservoir, Luxborough Road, Bridgwater",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=327645.17&y=136702.55&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,13,13,,,,Consent reference 08/14/00171 expired but site continues to be available.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=08/14/00171,not permissioned,,,,,,,,,,,,,,,,,,,,,,,H517,"Land to the Rear of, Ivy House, Friarn Street, Bridgwater, TA6 3LH",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=329844.75&y=136833.58&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-27,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,14,14,,,,Existing consent reference 08/12/00180. Site is under construction.,,,,,,local-authority-eng:SEG,,not owned by a public authority,,,,,,,,2014-02-11,http://www.sedgemoor.gov.uk/Planning_Online/Details.aspx?App=08/12/00180,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,H518,"The Three Crowns and land at, 15 St. Mary Street, Bridgwater",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=329907.94&y=136878.05&zoom=10,,,2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,
