address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,3.96,,,,,,,,,,,,,,,,,,220,220,,,,Allocated in CLLP (CL4686) / full planning permission (137763),,,,,,local-authority-eng:WLI,,,,,,,,,,2018-09-28,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,11,"Gateway Riverside Housing Zone, Gainsborough",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,1.72,,,,,,,,,,,,,,,,,,73,73,,,,Allocated in CLLP (CL4687),,,,,,local-authority-eng:WLI,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,12,"Town Centre Riverside Housing Zone A, Gainsborough",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,1.57,,,,,,,,,,,,,,,,,,55,55,,,,Allocated in CLLP (CL4688),,,,,,local-authority-eng:WLI,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,13,"Town Centre Riverside Housing Zone B, Gainsborough",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,2.28,,,,,,,,,,,,,,,,,,78,78,,,,Allocated in CLLP (CL4690),,,,,,local-authority-eng:WLI,,,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,14,"Amp Rose Housing Zone, Gainsborough",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,35,35,,,,Full planning permission (130739),,,,,,local-authority-eng:WLI,,,,,,,,,,2016-02-10,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,15,"The Old Scrapyard, Stow Road, Ingham",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,6,6,,,,Full planning permission (131545),,,,,,local-authority-eng:WLI,,,,,,,,,,2016-04-22,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,16,"Land between 27 and 31 Union Street, Market Rasen",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,2019-12-06,,,2019-03-31,,,,,,,,,,,,,,0.74,,,,,,,,,,,,,,,,,,4,4,,,,Completed - full planning permission (131784),,,,,,local-authority-eng:WLI,,,,,,,,,,2015-01-22,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,17,"A Grice & Son Ltd, 40 Lincoln Road, Fenton",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2018-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,2019-12-06,,,2019-03-31,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,7,7,,,,Completed - full planning permission (132068),,,,,,local-authority-eng:WLI,,,,,,,,,,2015-02-13,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,18,"Tradelights, 19 Oxford Street, Market Rasen",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,24,24,,,,Full planning permission (132259),,,,,,local-authority-eng:WLI,,,,,,,,,,2016-07-28,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,19,"22 North Marsh Road, Gainsborough",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2018-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,8,8,,,,Reserved matters approval (137463),,,,,,local-authority-eng:WLI,,,,,,,,,,2018-05-23,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,20,"The Mill, Whitegate Hill, Caistor",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2018-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-06,,,2019-03-31,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,6,6,,,,Removed - full planning permission (133052) though no longer intended for residential development,,,,,,local-authority-eng:WLI,,,,,,,,,,2016-06-08,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,21,"Red Lion, 1 Marton Road, Sturton by Stow",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,2.09,,,,,,,,,,,,,,,,,,9,9,,,,Reserved matters approval (137494 / 133282),,,,,,local-authority-eng:WLI,,,,,,,,,,2018-05-09,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,22,"Officers Mess, Brookenby Business Park, Binbrook, Brookenby",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,14,14,,,,Full planning permission (133393),,,,,,local-authority-eng:WLI,,,,,,,,,,2016-02-04,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,23,"Gleadells Wharf, Bridge Street, Gainsborough",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,23,23,,,,Full planning permission (133439),,,,,,local-authority-eng:WLI,,,,,,,,,,2016-11-18,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,24,"Peacock Hotel, Corringham Road, Gainsborough",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,2.02,,,,,,,,,,,,,,,,,,23,23,,,,Reserved matters approval (133773),,,,,,local-authority-eng:WLI,,,,,,,,,,2016-05-23,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,25,"George Hotel, 15 Main Road, Langworth",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,6,6,,,,Reserved matters approval (134644),,,,,,local-authority-eng:WLI,,,,,,,,,,2016-09-09,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,26,"Land At Sunnyside, Caenby Road, Glentham",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,25,25,,,,Reserved matters approval (138319),,,,,,local-authority-eng:WLI,,,,,,,,,,2019-01-23,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,27,"The Beckett School, Whites Wood Lane, Gainsborough",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2018-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,2019-12-06,,,2019-03-31,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,10,10,,,,Completed - full planning permission (136394),,,,,,local-authority-eng:WLI,,,,,,,,,,2017-09-29,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,28,"19 Oxford Street, Market Rasen",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,10,10,,,,Full planning permission (137074),,,,,,local-authority-eng:WLI,,,,,,,,,,2018-03-05,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,29,"Land off, Hersey Road, Caistor",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2018-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,8,8,,,,Full planning permission (137562),,,,,,local-authority-eng:WLI,,,,,,,,,,2018-09-10,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,30,"Queensway, Sturton by Stow",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2017-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,7,7,,,,Outline planning permission (138660),,,,,,local-authority-eng:WLI,,,,,,,,,,2019-03-21,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,31,"Land to the rear of Marquis Of Granby, High Street, Waddingham",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2019-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,5,5,,,,Full planning permission (137869),,,,,,local-authority-eng:WLI,,,,,,,,,,2018-08-01,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,32,"The Filling Station, 3 Lincoln Road, Saxilby",https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,,,2019-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,
