address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-02 00:00:00,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,23,23,,,,Demolition of existing leisure centre and construction of twenty three new dwellings and ancillary site works,,,,,,local-authority-eng:NWA,,owned by a public authority,,,,,,,,2019-02-13,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFR001,"Former Leisure Centre, Park Road, Coleshill",https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,,,2018-12-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-02 00:00:00,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,12,12,,,,"Conversion of The Old School Building to 3 no. dwellinghouses, demolition of modern flat roofed buildings, construction of 9 no. dwellinghouses and formation of new vehicular access",,,,,,local-authority-eng:NWA,,not owned by a public authority,,,,,,,,2018-12-19,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFR002,"Former Polesworth Learning Centre, High Street, Polesworth",https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,,,2018-12-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-02 00:00:00,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,56,56,,,,"Construction of 56 residential dwellings (class C3) including; construction of new vehicular access to Spon Lane, formalisation of existing vehicular access to Spon Lane, pedestrian accesses to Spon Lane and A5 (Watling Street), drainage infrastructure, landscaping, public open space and other works",,,,,,local-authority-eng:NWA,,owned by a public authority,,,,,,,,2019-05-17,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFR003,"Land at Spon Lane, Grendon (former Sparrowdale School and Former Recycling Centre)",https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,,,2018-12-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-02 00:00:00,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,48,48,,,,"The land is allocated for residential development within the Submission Local Plan, reference H21",,,,,,local-authority-eng:NWA,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BFR004,"Water Orton Primary School, Attleborough Lane, Water Orton",https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,,,2018-12-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-02 00:00:00,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,7,7,,,,"Outline application (all matters reserved) for the demolition of all modern farm buildings, conversion of traditional building into 2 dwellings, and erection of 5 new dwellings, garage block, parking areas and other associated works",,,,,,local-authority-eng:NWA,,not owned by a public authority,,,,,,,,,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BFR005,"Land at Village Farm, Birmingham Road, Ansley",https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,,,2018-12-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-02 00:00:00,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,10,10,,,,"Outline application (all matters reserved) for the demolition of former social club and residential dwelling and the erection of up to 10 dwellings, along with associated open space and drainage infrastructure",,,,,,local-authority-eng:NWA,,not owned by a public authority,,,,,,,,2017-10-04,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BFR007,"Ansley Social Club, Birmingham Road, Ansley",https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,,,2018-12-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-02 00:00:00,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,70,70,,,,Erection of 70 apartments (use class C3) with extra care provision,,,,,,local-authority-eng:NWA,,not owned by a public authority,,,,,,,,2019-11-07,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFR008,"Britannia Mill, Coleshill Road, Atherstone",https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,,,2018-12-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-02 00:00:00,,,,,,,,,,,,,,3.65,,,,,,,,,,,,,,,,,,121,121,,,,Demolition of Virginia House and nursery buildings and erection of 121 dwellings with public open space and associated infrastructure,,,,,,local-authority-eng:NWA,,not owned by a public authority,,,,,,,,,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFR009,"Durnos Nurseries, Old Holly Lane, Atherstone",https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,,,2018-12-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-02 00:00:00,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,73,73,,,,"Planning Permission and Conservation Area Consent to demolish unlisted buildings within the Atherstone Conservation Area, and to redevelop the site so as to provide 73 residential units through conversion and new build, together with associated access and parking provision",,,,,,local-authority-eng:NWA,,not owned by a public authority,,,,,,,,2007-10-16,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFR010,"Phoenix Yard, Church Street, Atherstone",https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,,,2018-12-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-02 00:00:00,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,13,13,,,,Demolition of existing social club & erection of 13 dwellings,,,,,,local-authority-eng:NWA,,not owned by a public authority,,,,,,,,2015-06-16,http://planning.northwarks.gov.uk/portal/servlets/ApplicationSearchServlet,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BFR012,"Chapel End Social Club, Coleshill Road, Hartshill",https://www.northwarks.gov.uk/info/20027/development_control/1088/self_custom_build_and_brownfield_land_register,,,2018-12-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
