address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,1.47,,,,,,,,,,,,,,,,,,30,30,,,,,,,,,,,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,BL01,Depot at Feltham Hill Road and Poplar Road,,,,01/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,23,23,,,,,,,,,,,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,BL02,28-44 Feltham Road,,,,01/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,60,60,,,,,,,,,,,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,BL03,158-166 Feltham Road,,,,01/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,36,36,,,,,,,,,,,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,BL04,Works adjoining Harrow Road,,,,01/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,100,100,,,,,,,,,,,,not owned by a public authority,,,,,,,,,,Not permissioned,,,,,,,,,,,,,,,,,,,,,,,BL05,Steel works and Builders Merchants,,,,01/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-02-13,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL06,"381-385 Staines Road West, Ashford",,,,09/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,36,36,,,,Flood zone 2,,,,,,,,not owned by a public authority,,,,,,,,2015-09-03,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL07,"Builders Merchants, Moor Lane, Staines",,,,09/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,13/11/2018,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,not owned by a public authority,,,,,,,,2018-02-09,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL08,"42 High Street, Shepperton",,,,13/11/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,,,205,205,,,,,,,,,,,,owned by a public authority,,,,,,,,2016-03-15,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL09,"Bridge Street Car Park, Staines",,,,09/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,,,275,275,,,,Flood zone 2,,,,,,,,not owned by a public authority,,,,,,,,,,pending decision,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BL10,"Renshaw Trading estate, Mill Mead, Staines",,,,09/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,not owned by a public authority,,,,,,,,2016-10-07,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL11,"Shapla Restauarant, Russell Road, Shepperton",,,,02/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,14,14,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-09-26,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL12,"Monkey Puzzle House, 69-71 Windmill Road, Sunbury",,,,02/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,10,10,,,,Application approved on appeal,,,,,,,,not owned by a public authority,,,,,,,,2017-09-22,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL13,"Headline House, Stanwell Road, Ashford",,,,02/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,13/11/2018,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,not owned by a public authority,,,,,,,,2018-02-23,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL14,Land to r/o 7-9 Woodthorpe Road & 5 Station Road Ashford,,,,13/11/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2018,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-11-10,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL15,"Inglewood Hall, Green Street, Sunbury",,,,10/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2018,,,,,,,,,,,,,,1.05,,,,,,,,,,,,,,,,,,260,260,,,,,,,,,,,,not owned by a public authority,,,,,,,,2016-06-07,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BL16,"Majestic House, to the north of High Street, Staines",,,,02/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2018,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,13,13,,,,,,,,,,,,not owned by a public authority,,,,,,,,2018-02-09,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,Bl17,"Staines Town Hall, Market Square, Staines",,,,10/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2018,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,33,33,,,,,,,,,,,,owned by a public authority,,,,,,,,2018-01-15,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,BL18,"Benwell House, Green Street, Sunbury",,,,10/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2017,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,not owned by a public authority,,,,,,,,2017-07-03,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL19,"Dolphin House, 140 Windmill Road, Sunbury",,,,10/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,not owned by a public authority,,,,,,,,2016-11-01,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL20,"251-253 Staines Road West, Sunbury",,,,02/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,,,not owned by a public authority,,,,,,,,2016-12-15,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BL21,"Bridge House, Bridge Street, Staines",,,,02/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
