address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2017,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,16,16,,,,,,,,,,local-authority-eng:CHW,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BLA/0039(a),"""Land to rear of 21-33 Western Avenue, Blacon""",http://consult.cheshirewestandchester.gov.uk/file/4828177,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2017,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,21,21,,,,"16/01384/OUT
17/00253/REM (pending)",,,,,,local-authority-eng:CHW,,not owned by a public authority,,,,,,,,2016-11-14,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BLA/0041,"""Former Highfield Hotel, 99 Saughall Road, Blacon""",http://consult.cheshirewestandchester.gov.uk/file/4828178,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2017,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,6,6,,,,11/01876/FUL  12/02648/FUL,,,,,,local-authority-eng:CHW,,not owned by a public authority,,,,,,,,2012-09-11,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BLA/0070,"""27 Blacon Point Road, Blacon, Chester. CH1 5LD""",http://consult.cheshirewestandchester.gov.uk/file/4828179,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2017,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,11,11,,,,,,,,,,local-authority-eng:CHW,,mixed ownership,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BOU/0010,"""King Edward Buildings/ Bensons site and surrounding land, Christleton""",http://consult.cheshirewestandchester.gov.uk/file/4828180,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2017,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,12,12,,,,"13/00343/FUL 14/02356/FUL
16/01706/S73",,,,,,local-authority-eng:CHW,,not owned by a public authority,,,,,,,,,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BOU/0011,"""Former Deva Service Station, Whitchurch Road, Boughton, Chester""",http://consult.cheshirewestandchester.gov.uk/file/4828181,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2017,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,15,15,,,,,,,,,,local-authority-eng:CHW,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BOU/0017,"""Site of former Boughton St Pauls Infant School, adjacent to superstore, Boughton, Chester""",http://consult.cheshirewestandchester.gov.uk/file/4828182,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2017,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,23,23,,,,14/03412/FUL (pending),,,,,,local-authority-eng:CHW,,not owned by a public authority,,,,,,,,,,pending decision,full planning permission,,,,,,,,,,,,,,,,,,,,,,BOU/0020,"""City House, 36 City Road, Chester""",http://consult.cheshirewestandchester.gov.uk/file/4828183,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2017,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,65,65,,,,04/01548/FUL    07/01274/FUL  12/01543/ful 16/00880/FUL,,,,,,local-authority-eng:CHW,,not owned by a public authority,,,,,,,,,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BOU/0021,"""Lead Shot Tower, former Calder Indutsrial Estates, Leadworks Lane, Chester""",http://consult.cheshirewestandchester.gov.uk/file/4828184,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2017,,,,,,,,,,,,,,2.48,,,,,,,,,,,,,,,,,,200,200,,,,"12/04895/FUL  14/03317/REM
14/01799/NMA",,,,,,local-authority-eng:CHW,,not owned by a public authority,,,,,,,,,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,BOU/0045,"""Land at Premier House, Chaterhall Drive, Chester""",http://consult.cheshirewestandchester.gov.uk/file/4828185,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,21/12/2017,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,14,14,,,,16/01011/FUL,,,,,,local-authority-eng:CHW,,not owned by a public authority,,,,,,,,2017-01-30,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BOU/0074,"""125-127 Boughton Chester Cheshire CH3 5BH """,http://consult.cheshirewestandchester.gov.uk/file/4828186,,,21/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
