address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2017-05-05,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,"P17/S0709/FUL
(SHELAA 867)","The Walled Garden, Badgemore Park Golf Club, Badgemore, RG9 4NR",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.1749233,,,,,,,,,,,,,,,,,,30,30,,,,The minimum number of net dwellings is 30 as it is based on both a prior approval and a permission. The prior approval relates to the change of use of the building to 23 apartments (P16/S3796/PDO) and the permission relates to the conversion of the roof into six flats (P17/S1355/FUL). Both of these schemes can be built out on the site.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2017-07-21,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P17/S1355/FUL,"Innovex House, 309 Reading Road, HENLEY-ON-THAMES, RG9 1EL",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2017-08-10,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,P17/S2178/PDO,"Girdler House, Quebec Road, Henley on Thames, RG9 1EY",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.100794,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2017-09-06,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P17/S2446/FUL,"291 Reading Road, HENLEY-ON-THAMES, RG9 1EL",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,7.68951,,,,,,,,,,,,,,,,,,300,300,,,,Partially Brownfield site. Forms part of a larger site overall. Mininum number of net dwellings is based on the capacity calculated in the SHELAA (Autumn 2017),,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA: 1034,"Oxford Brookes University Campus, Wheatley",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.994896,,,,,,,,,,,,,,,,,,25,25,,,,Mininum number of net dwellings is based on the capacity calculated in the SHELAA,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA: 1050,"Vanalloys Business Park, Stoke Row (3)",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.330166,,,,,,,,,,,,,,,,,,8,8,,,,Mininum number of net dwellings is based on the capacity calculated in the SHELAA,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA: 1085,"Land to the rear of Thames Court, Goring",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.461048,,,,,,,,,,,,,,,,,,12,12,,,,Large majority of site is Brownfield. Mininum number of net dwellings is based on the capacity calculated in the SHELAA,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA: 1195,"Land to the north of Fane Drive, Berinsfield (3)",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.185939,,,,,,,,,,,,,,,,,,7,7,,,,Large majority of site is Brownfield. Mininum number of net dwellings is based on the capacity calculated in the SHELAA,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA: 148,"Land north of B4526, Cray's Pond",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,4.34124,,,,,,,,,,,,,,,,,,300,300,,,,Minimum net dwellings is based on the planning application (P15/S2159/O ) as it has a resolution to grant permission.,,,,,,local-authority-eng:SOX,,mixed ownership,,,,,,,,,,pending decision,outline planning permission,,,,,,,,,,,,,,,,,,,,,,P15/S2159/O (SHELAA: 185),Didcot Gateway,,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.323025,,,,,,,,,,,,,,,,,,8,8,,,,Minimum net dwellings is based on the capacity calculated in the SHELAA rather than the planning application as there is an appeal pending on the application.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,,,pending decision,full planning permission,,,,,,,,,,,,,,,,,,,,,,P16/S3525/FUL (SHELAA: 202),"Thames Valley Police Station, Thame",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,8.25156,,,,,,,,,,,,,,,,,,300,300,,,,Mininum number of net dwellings is based on the capacity calculated in the SHELAA.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA: 274,"Vauxhall Barracks, Didcot",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,1.61674,,,,,,,,,,,,,,,,,,91,91,,,,Partially Brownfield site. Forms part of a larger site overall.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2017-08-31,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P15/S3387/FUL (SHELAA: 302),"CABI, Mongewell",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,3.75597,,,,,,,,,,,,,,,,,,97,97,,,,Large majority of site is Brownfield. The minimum number of net dwellings is based on the capacity calculated on the SHELAA (97) rather than the prior approval (45). This is because the prior approval only relates to the conversion of the building and not the overall site where there is potential for a higher capacity.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2017-09-08,,permissioned,other,,,,,,,,,,,,,,,,,,,,,,P17/S2624/PDO (SHELAA: 308),"DAF, Thame",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,1.17024,,,,,,,,,,,,,,,,,,8,8,,,,Large majority of site is Brownfield,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2014-06-06,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P10/W0093 (SHELAA: 335),"Dovehouse Farm, Cuddesdon (1)",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,1.01294,,,,,,,,,,,,,,,,,,29,29,,,,,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2016-12-22,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P15/S3848/FUL (SHELAA: 347),"Goodsons Industrial Mews, Thame",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.750543,,,,,,,,,,,,,,,,,,42,42,,,,Mininum number of net dwellings is based on the capacity calculated in the SHELAA,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA: 360,"Stuart Turner, Greys Road, Henley-on-Thames",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.345439,,,,,,,,,,,,,,,,,,64,64,,,,Large majority of site is Brownfield. Minimum net dwellings for a care home (Use Class C2) is calculated as 80% of the total (therefore 0.8*80=64),,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2016-12-20,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P15/S3385/FUL (SHELAA: 390),"The Workshop, Newtown Road, Henley-on-Thames",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.319733,,,,,,,,,,,,,,,,,,22,22,,,,,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2016-10-21,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P16/S1514/FUL (SHELAA: 395),"13-16 St Martins Street, Wallingford",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.428543,,,,,,,,,,,,,,,,,,16,16,,,,,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2017-02-28,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P16/S2593/FUL (SHELAA: 398),"Sydney Harrison, House Mill Road, Lower Shiplake",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.642388,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2016-11-10,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P16/S2932/FUL (SHELAA: 399),South Oxford Business Centre Lower Road Garsington,,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.269043,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2017-03-23,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,P17/S0322/O (SHELAA: 402),"Hughendon Motors, London Road, Milton Common",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,1.13808,,,,,,,,,,,,,,,,,,29,29,,,,Large majority of site is Brownfield. Mininum number of net dwellings is based on the capacity calculated in the SHELAA.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA: 822,"The Downs, Wheatley Road, Garsington",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.208373,,,,,,,,,,,,,,,,,,9,9,,,,Large majority of site is Brownfield.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2017-06-29,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,SHELAA: 824 (P16/S0375/FUL),"Land at Woodcote Garden Centre, Woodcote",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,5.91346,,,,,,,,,,,,,,,,,,536,536,,,,Partially Brownfield site. Forms part of a larger site overall. The  minimum number of net dwellings is based on the capacity calulated in the SHELAA (536). This is because the planning permission of 170 dwellings only relates to part of the site and not the overall site where there is potential for a higher capacity.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2017-05-24,,permissioned,reserved matters approval,,,,,,,,,,,,,,,,,,,,,,SHELAA: 853 (P17/S0024/RM),"Land at Highlands Farm, Henley-on-Thames",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.514444,,,,,,,,,,,,,,,,,,17,17,,,,Large majority of site is Brownfield. Mininum number of net dwellings is based on the capacity calculated in the SHELAA.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA: 869,"Foxcovert Farm, Woodcote",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,1.07917,,,,,,,,,,,,,,,,,,24,24,,,,Minimum net dwellings is based on the capacity calculated in the SHELAA rather than the planning application which is still pending a decision.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,,,pending decision,outline planning permission,,,,,,,,,,,,,,,,,,,,,,SHELAA: 870,"Land at Wimblestraw Road, Berinsfield",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,4.20569,,,,,,,,,,,,,,,,,,166,166,,,,Partially Brownfield site. Forms part of a larger site overall.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,2016-03-21,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,P11/W2357 (SHELAA: 940),"Mongewell Park (Carmel College), Mongewell",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,3.3231,,,,,,,,,,,,,,,,,,184,184,,,,Partially Brownfield site. Forms part of a larger site overall. Mininum number of net dwellings is based on the capacity calculated in the SHELAA.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA: 949,"Henley College, Henley-on-Thames",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,2.47992,,,,,,,,,,,,,,,,,,5,5,,,,Partially Brownfield site. Forms part of a larger site overall. Mininum number of net dwellings is based on the capacity calculated in the SHELAA.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA: 979,"Lord William's Lower School, Thame",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.525395,,,,,,,,,,,,,,,,,,27,27,,,,Partially Brownfield site. Forms part of a larger site overall. Mininum number of net dwellings is based on the capacity calculated in the SHELAA.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA: 991,"Chiltern's End, Henley-on-Thames",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-22,,,,,,,,,,,,,,0.461674,,,,,,,,,,,,,,,,,,89,89,,,,Partially Brownfield site. Forms part of a larger site overall. Mininum number of net dwellings is based on the capacity calculated in the SHELAA.,,,,,,local-authority-eng:SOX,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,SHELAA: 999,"Land east of Goring Road, Woodcote",,,,2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,
