OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/craven,BRL02,GreenLane,-1.893679,53.980846,,4.36,,,not permissioned,,,,,,,,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL03,LandatCollegeFarm,-1.992397,53.933254,,0.616,,,permissioned,,,,5,5,,Planning permission has not yet been implemented.,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL04,RichardThornton'sCEPrimarySchool,-2.540095,54.145002,,0.73,,,not permissioned,,,,,,,Land allocated within Draft Local Plan,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL05,KeasdenWaterTreatmentWorks,-2.424813,54.059099,,0.37,,,not permissioned,,,,,,,,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL06,StationWorksnorthofCononleyLane,-2.011574,53.918424,,2.16,,,pending decision,,,,92,92,,Land allocated within Draft Local Plan,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL07,LandatStationYard,-2.11248,53.942153,,0.46,,,not permissioned,,,,,,,,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL08,FormerHighwaysDepotoffEshtonRoad,-2.100251,53.986536,,0.5,,,not permissioned,,,,,,,,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL09,"NevilleHouse, NevilleCrescent",-2.109214,53.984376,,0.42,,,not permissioned,,,,,,,Land allocated within Draft Local Plan,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL10,"FredGreenandSonLtd, CanalWaterhouse, EshtonRoad",-2.101859,53.986899,,1.12,,,not permissioned,,,,,,,,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL11,SystagenixFactorySite,-2.095383,53.985153,,8.21,,,not permissioned,,,,,,,,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL12,LandatMartonRoad,-2.119011,53.981359,,0.74,,,not permissioned,,,,,,,,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL13,"GolfClubcarparkandclubhouse, RobinLane",-2.507422,54.123943,,0.67,,,not permissioned,,,,,,,,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL14,BankHeadwestofRobinLanesouthofLakeberDrive,-2.508334,54.12093,,0.84,,,not permissioned,,,,,,,,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL15,"PrimaryschooleastofRobinLane, westofLowcroft",-2.50733,54.118608,,0.962,,,pending decision,,,,72,72,,Land allocated within Draft Local Plan,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL16,LandtoeastofLairgillRowonButtsLane,-2.504861,54.119072,,0.42,,,not permissioned,,,,,,,,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL17,"WestofStationRoad, southofrailwaystation",-2.511873,54.115395,,0.44,,,not permissioned,,,,,,,,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL18,StorageYardandpremiseswestofMayfieldRoad,-2.514159,54.113698,,0.26,,,not permissioned,,,,,,,,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL19,LandoffDukeStreet,-2.517718,54.117869,,0.4,,,not permissioned,,,,,,,,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL20,AuctionMartandlandsouthofMountPleasant,-2.508357,54.117241,,1.179,,,not permissioned,,,,,,,,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL21,HighBenthamWaterTreatmentWorks,-2.493445,54.098705,,0.51,,,pending decision,,,,1,1,,A large part of the site is still available for development.,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL22,"CampleHatcheries, LowBenthamRoad",-2.523037,54.119833,,0.501,,,permissioned,,,,,,,https://publicaccess.cravendc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=ZZZZYYFKJV980. A new application has been put in on site and is awaiting a decision.,2018-01-09,2018-02-02,
http://opendatacommunities.org/id/district-council/craven,BRL23,"LandtowestofGisburnRd, BlackHorseSite",-2.222109,54.00416,,0.23,,,not permissioned,,,,,,,,2018-01-09,2018-02-02,
