OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,1,Charlton Hayes Northfield Filton Airfield Patchway,-2.580663,51.525853,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTQSOKXT810,81.22,not owned by a public authority,,permissioned,,,,207,207,,,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,4,Charlton Hayes Northfield Patchway BS34 5AG,-2.57844,51.529038,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MW3V4UOK7T000,1.19,not owned by a public authority,,permissioned,,,,56,56,,Permission Lapsed,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,7,Charlton Hayes Northfield Patchway,-2.580488,51.527913,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O2QE7FOKHFS00,2.33,not owned by a public authority,,permissioned,,,,127,127,,50 completions since last update,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,13,Former Douglas Motorcycle Works Douglas Road Kingswood BS15 8NL,-2.510444,51.457007,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=L1W5GQOK7T000,4.81,not owned by a public authority,,permissioned,,,,316,316,,18 completions since last update,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,14,Bristol Water Depot Soundwell Road Kingswood BS16 4QQ,-2.511495,51.469888,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTQQOKXT248,1.3,not owned by a public authority,,permissioned,,,,75,75,,,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,20,Frenchay Hospital Frenchay Park Road Frenchay BS16 1LE,-2.528863,51.496462,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MFZRODOK02R00,29.15,not owned by a public authority,,permissioned,,,,234,234,,,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,23,Cedar Lodge Charlton Common Brentry BS10 6LB,-2.595451,51.516877,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OI9T3AOKJEG00,0.32,not owned by a public authority,,permissioned,,,,13,13,,Outline Application  PT13/0404/O,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,24,Eastwood Park Training and Conference Centre Falfield GL12 8DA,-2.472101,51.629561,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MD4KKMOK7T000,2.08,not owned by a public authority,,permissioned,,,,10,10,,,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,25,3 Alexandra Way Thornbury BS35 1LA,-2.524242,51.617148,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MJK626OK7T000,0.94,not owned by a public authority,,permissioned,,,,30,30,,Permission Lapsed,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,30,Concrete Batching Plant Quarry Road Chipping Sodbury BS37 6AY,-2.400336,51.540337,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NPQHUUOKHVW00,0.5,not owned by a public authority,,permissioned,,,,11,11,,,2016-06-30,2018-12-31,
