OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/teignbridge,BFR018,"Conitor House, Denbury Road, Ogwell, Newton Abbot TQ12 6AD",-6.853571,52.363092,,0.25,not owned by a public authority,,permissioned,,,,11,11,,completed,2017-11-01,2018-12-21,
http://opendatacommunities.org/id/district-council/teignbridge,BFR019,"Peppermint Club, Warren Road, Dawlish Warren, Dawlish EX7 0PQ",-6.735149,52.482766,,0.47,not owned by a public authority,,permissioned,,,,21,21,,,2017-11-01,2018-12-21,
http://opendatacommunities.org/id/district-council/teignbridge,BFR020,"2 Old Town Street, Dawlish EX7 9AL",-6.75933,52.46324,,0.15,not owned by a public authority,,permissioned,,,,9,9,,started,2017-11-01,2018-12-21,
http://opendatacommunities.org/id/district-council/teignbridge,BFR021,"Kingsteignton Community Resource Centre, Greenhill Road, Kingsteignton TQ12 3BD",-6.809679,52.386297,,0.98,not owned by a public authority,,permissioned,,,,36,36,,completed,2017-11-01,2018-12-21,
http://opendatacommunities.org/id/district-council/teignbridge,BFR022,"Land At Former Treston House, Dawlish EX7 0BL",-6.755222,52.467625,,1.14,not owned by a public authority,,permissioned,,,,27,27,,completed,2017-11-01,2018-12-21,
http://opendatacommunities.org/id/district-council/teignbridge,BFR023,"Blenheim, Brimley Road, Bovey Tracey TQ13 9DH",-6.738056,52.329351,,0.32,not owned by a public authority,,permissioned,,,,5,5,,,2017-11-01,2018-12-21,
http://opendatacommunities.org/id/district-council/teignbridge,BFR024,"Prospect Chapel, 5 Torquay Road, Newton Abbot TQ12 2LJ",-6.833835,52.375762,,0.06,not owned by a public authority,,permissioned,,,,9,9,,started,2017-11-01,2018-12-21,
http://opendatacommunities.org/id/district-council/teignbridge,BFR025,"The Old Brewery, 45 High Street, Dawlish EX7 9HF",-6.759858,52.465945,,0.02,not owned by a public authority,,permissioned,,,,6,6,,completed,2017-11-01,2018-12-21,
http://opendatacommunities.org/id/district-council/teignbridge,BFR026,"Charterhouse Residential Care Home, Second Drive, Teignmouth TQ14 8TL",-6.799694,52.452553,,0.23,not owned by a public authority,,permissioned,,,,9,9,,completed,2017-11-01,2018-12-21,
http://opendatacommunities.org/id/district-council/teignbridge,BFR027,"former Queens Hotel, 142-148 Queen Street, Newton Abbot TQ12 2EZ",-6.831658,52.378839,,0.1,not owned by a public authority,,permissioned,,,,21,21,,started,2017-11-01,2018-12-21,
http://opendatacommunities.org/id/district-council/teignbridge,BFR028,"Tracey Vale Retirement Home, Brimley Vale, Bovey Tracey TQ13 9EA",-6.732267,52.333039,,0.42,not owned by a public authority,,permissioned,,,,10,10,,started,2017-11-01,2018-12-21,
http://opendatacommunities.org/id/district-council/teignbridge,BFR029,"KS3 Land at Abbrook, Kingsteignton",-6.785372,52.379395,,1.56,not owned by a public authority,,not permissioned,,,,44,44,,only approx 1.38ha brownfield,2017-11-01,2018-12-21,
http://opendatacommunities.org/id/district-council/teignbridge,BFR030,"Bradley Lane, Newton Abbot",-6.831466,52.368211,,5.6,owned by a public authority,,not permissioned,,,,170,170,,,2017-11-01,2018-12-21,
http://opendatacommunities.org/id/district-council/teignbridge,BFR031,"NA3A Beverley Way, Newton Abbot",-6.840136,52.365237,,0.19,not owned by a public authority,,pending decision,,,,5,5,,application for 5 dwellings only,2017-11-01,2018-12-21,
http://opendatacommunities.org/id/district-council/teignbridge,BFR032,"Town Centre, Newton Abbot",-6.829455,52.37147,,4.5,owned by a public authority,,not permissioned,,,,120,120,,,2017-11-01,2018-12-21,
http://opendatacommunities.org/id/district-council/teignbridge,BFR033,"TE4 Brunswick Street, Teignmouth",-6.816958,52.445703,,0.32,owned by a public authority,,permissioned,,,,40,40,,,2017-11-01,2018-12-21,
