OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/portsmouth,,TIPNER WEST,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-001.pdf,6.56,,,not permissioned,,,,650,650,,"""Part of City Deal""",2016-07-30,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,TIPNER FIRING RANGE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-002.pdf,15.46,,,not permissioned,,,,600,600,,"""Part of City Deal""",2016-07-31,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,LAND OFF AND BETWEEN M275 SOUTH OF TIPNER LAKE INCLUDING GREYHOUND STADIUM TWYFORD AVENUE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-003.pdf,11.29,,,permissioned,,,,600,600,,,2016-08-01,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,PORT SOLENT HMS EXCELLENT,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-004.pdf,25.34,,,not permissioned,,,,500,500,,"""The site has considerable contaminated land issues through industrial use of the land, landfill and land reclamation. Therefore, before any development can take place the council will need to be satisfied that an  appropriate scheme for remediation of the site is in place to deal with the historic land contamination.""",2016-08-02,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,"CITY CENTRE IDENTIFIED PERMISSIONS (EUROPA HOUSE, HAVANT STREET)",,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-012.pdf,0.26,,,permissioned,,,,200,200,,"""Subject to conditions""",2016-08-05,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,TRAFALGAR WHARF,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-014.pdf,3.23,,,pending decision,,,,160,160,,"""The site has considerable contaminated land issues. Therefore, before any development can take place the council will need to be satisfied that thorough investigation of the site has taken place and an appropriate scheme for remediation of the site is in place to deal with the historic land contamination.""",2016-08-06,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,DRAYTON DAIRY,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-016.pdf,2.52,,,permissioned,,,,100,100,,"""Resolution to grant permission subject to S106.""",2016-08-07,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,QINETIQ-FRASER BATTERY,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-027.pdf,5.45,,,not permissioned,,,,130,130,,,2016-08-14,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,42-56 GKN AUTOPARTS LTD MIDDLE STREET,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-032.pdf,0.11,,,permissioned,,,,60,60,,"""Subject to conditions""",2016-08-17,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,QUEENS HOTEL,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-034.pdf,0.84,,,permissioned,,,,30,30,,"""Subject to conditions""",2016-08-19,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,THE ROYAL BEACH HOTEL (EAST WING) ST HELENS PARADE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-045.pdf,0.11,,,permissioned,,,,40,40,,,2016-08-26,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,140-142 KINGSTON ROAD (BINGO HALL),,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-077.pdf,0.07,,,pending decision,,,,10,10,,,2016-09-19,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,GARAGES AT EXMOUTH ROAD,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-086.pdf,0.11,,,not permissioned,,,,5,5,,,2016-09-26,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,"FORMER AQUATICS CENTRE, 201 HIGHLAND ROAD AND 197 AND LAND AT REAR",,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-087.pdf,0.25,,,permissioned,,,,7,7,,,2016-09-27,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,LAND SOUTH OF MARINA KEEP,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-088.pdf,0.19,,,not permissioned,,,,15,15,,"""Promoted through SHLAA call for sites. The site has considerable contaminated land issues. The site has considerable contaminated land issues. Therefore, before any development can take place the council will need to be satisfied that thorough investigation of the site has taken place and an appropriate scheme for remediation of the site is in place to deal with the historic land contamination.""",2016-09-28,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,NORTH END KWIKSAVE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-091.pdf,0.17,,,not permissioned,,,,10,10,,,2016-09-29,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,108-112 ELM GROVE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-096.pdf,0.04,,,permissioned,,,,15,15,,,2016-10-02,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,251-253 NEW ROAD (GOSPORT METAL TREATMENT),,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-125.pdf,0.06,,,permissioned,,,,8,8,,,2016-10-21,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,GARAGES ADJACENT TO 1A ST CHADS AVENUE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-145.pdf,0.06,,,pending decision,,,,6,6,,,2016-11-02,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,WIGHTLINK CAR PARK,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-165.pdf,0.35,,,not permissioned,,,,60,60,,"""Promoted through SHLAA call for sites. The site has considerable contaminated land issues. Therefore, before any development can take place the council will need to be satisfied that thorough investigation of the site has taken place and an appropriate scheme for remediation of the site is in place to deal with the historic land contamination.""",2016-11-13,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,PORTSMOUTH MAIL CENTRE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-166.pdf,0.5,,,not permissioned,,,,150,150,,"""Promoted through SHLAA call for sites""",2016-11-14,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,BRUNEL HOUSE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-168.pdf,0.27,,,permissioned,,,,150,150,,,2016-11-16,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,EAST LODGE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-169.pdf,1.18,,,permissioned,,,,50,50,,,2016-11-17,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,THE NEWS CENTRE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-183.pdf,2.54,,,not permissioned,,,,100,100,,,2016-11-20,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,ST JAMES HOSPITAL,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-185.pdf,33.13,,,not permissioned,,,,444,444,,"""Promoted through SHLAA call for sites""",2016-11-22,2017-12-18,
http://opendatacommunities.org/id/unitary-authority/portsmouth,,UNITY HALL AND DEAF CENTRE,,,https://www.portsmouth.gov.uk/Ext/Documents-External/PLN-Brownfield-Land-Site-186.pdf,0.2,,,permissioned,,,,70,70,,,2016-11-23,2017-12-18,
