OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/bradford,AD/022,"Church Street/Main Street, Addingham",-1.873512,53.941284,,0.24,owned by a public authority,,not permissioned,,,,7,10,,The site is likely to be brought to the market in the near future,2017-11-01,2017-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,BA/026,"Baildon Golf Clubhouse, Moorgate, Baildon",-1.770028,53.856189,,0.17,not owned by a public authority,,permissioned,,,,5,0,,,2017-11-01,2017-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,BA/029,"The Little Blue Orange, Otley Road, Baildon",-1.746609,53.85216,,0.23,,,permissioned,,,,14,0,,An application for full demolition and new development of 10 units is pending,2017-11-01,2017-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,BA/030,"Baildon Mills, Northgate, Baildon",-1.767304,53.854202,,0.65,not owned by a public authority,,permissioned,,,,56,0,,,2017-11-01,2017-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,BI/001,"Victoria Street, Bingley",-1.834207,53.845833,,0.87,mixed ownership,,not permissioned,,,,40,78,,All buildings now appear empty and the former magistrates court is for sale under Grimley GVA. The site is suitable for residential and/or mixed uses,2017-11-01,2017-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,BI/003,"Whitley Street, Bingley",-1.835863,53.849249,,0.71,,,not permissioned,,,,33,64,,Site with expired permission for redevelopment and conversion. The owners intentions are not currently known and some of the buildings are in use for small business. The site is suitable for residential/mixed use as part of a redevelopment of the area,2017-11-01,2017-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,BI/006,"Keighley Road, Crossflatts",-1.849875,53.863434,,0.74,not owned by a public authority,,pending decision,,,,20,27,,"An application is pending for 13 units on part of the site. The site constraints mean it is developable for residential use, but limited by trees and flood risk.",2017-11-01,2017-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,BI/021,"Gilstead Water works. Warren Lane, Eldwick",-1.820422,53.850628,,4.49,not owned by a public authority,,not permissioned,,,,138,169,,Site currently in use as water works. The owner has indicated that the site will be available when the site is no longer required.,2017-11-01,2017-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,BI/038,"Marley Court, Crossflatts",-1.850887,53.866342,,0.3,owned by a public authority,,not permissioned,,,,12,15,,Cleared site with expired permission. The owners intentions current intentions are not known,2017-11-01,2017-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,BI/040,"Whitley Street, Bingley",-1.835102,53.849857,,0.5,,,not permissioned,,,,23,45,,Buildings with residential potential which could be redeveloped for residential development. The buildings lie in a mixed area where residential conversion and new build has already taken place but are partly in current use for business.,2017-11-01,2017-11-01,
