OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/south-ribble,BBN06,,,,,0.47,,,permissioned,,,,,,,E2 - Protection of Employment Sites. S106 agreement.,2016-06-03,2016-06-03,
http://opendatacommunities.org/id/district-council/south-ribble,SS05,,,,,0.67,,,permissioned,,,,,,,D1 - Housing Land.   May come forward with Rear of Dunkirk Mill.  S106.,2016-06-03,2016-06-03,
http://opendatacommunities.org/id/district-council/south-ribble,FW12,,,,,1.88,,,permissioned,,,,,,,D1 - Housing Land.  S106.,2016-06-03,2016-06-03,
http://opendatacommunities.org/id/district-council/south-ribble,MF02b,,,,,9.45,,,permissioned,,,,,,,"D1 - Housing Land.  Hybrid application.    Note - approximately 1 ha brownfield, remainder greenfield.  S106.",2016-06-03,2016-06-03,
http://opendatacommunities.org/id/district-council/south-ribble,MF02c,,,,,1.17,,,permissioned,,,,,,,D1 - Housing Land.  Hybrid application.,2016-06-03,2016-06-03,
http://opendatacommunities.org/id/district-council/south-ribble,LYC03,,,,,0.455,,,permissioned,,,,,,,E3 - Leyland Town Centre.,2016-06-03,2016-06-03,
http://opendatacommunities.org/id/district-council/south-ribble,LHU04,,,,,0.68,,,permissioned,,,,,,,G1 - Green Belt.  In partial use. S106.,2016-06-03,2016-06-03,
http://opendatacommunities.org/id/district-council/south-ribble,NLH12,,,,,1.67,,,permissioned,,,,,,,G1 - Green Belt.  S106.,2016-06-03,2016-06-03,
http://opendatacommunities.org/id/district-council/south-ribble,TG03,,,,,12,,,permissioned,,,,,,,D1 - Housing Land.  S106.,2016-06-03,2016-06-03,
http://opendatacommunities.org/id/district-council/south-ribble,SS11,,,,,0.18,,,permissioned,,,,,,,B1 - Existing Built Up Area,2016-06-03,2016-06-03,
http://opendatacommunities.org/id/district-council/south-ribble,WLDW01,,,,,0.2,,,permissioned,,,,,,,Still in use.,2016-06-03,2016-06-03,
http://opendatacommunities.org/id/district-council/south-ribble,BBW02,,,,,2.7,,,not permissioned,,,,,,,D1 - Housing Land.  Network Rail have no plans in foreseeable future to develop.,2016-06-03,2016-06-03,
