address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,combined-authority,company,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,latitude,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,longitude,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,script,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,timestamp,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,DevelopmentDescription,SiteInformation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00082a,West Street Opportunity Area (AAP),-0.722265,51.523537,,1,mixed ownership,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,150,150,150,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00086a,Broadway Opportunity Area (AAP),-0.721444,51.52092,,3,mixed ownership,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,190,190,190,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00113,(Osbornes Garage) 55 St Marks Road Maidenhead Berkshire SL6 6DL,-0.741826,51.522984,,0,not owned by a public authority,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,10,10,10,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00115,School on College Avenue,-0.731702,51.524718,,1,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,20,20,20,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00117,"DTC Research, Belmont Road, Maidenhead",-0.731686,51.52791,,2,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,20,20,20,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00120,"Middlehurst Ltd, 99 - 103 Boyn Valley Road",-0.734948,51.51684,,0,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,35,35,35,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00128,Ascot Station,-0.67407,51.40606,,1,owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,15,15,15,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00142,"National Grid Gasholder Site, Bridge Road, Sunninghill",-0.654086,51.399178,,2,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,40,40,40,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00162a,Sunningdale Broomhall Centre,-0.629427,51.393596,,1,mixed ownership,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,10,10,10,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00187a,Tithe Farm Tithe Lane Wraysbury Staines,-0.546901,51.457742,,1,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,12,12,12,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00204a,Windsor and Eton Riverside Station Car Park,-0.605501,51.487399,,1,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,15,15,15,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00216,Territorial Army Centre Bolton Road Windsor,-0.611189,51.47039,,0,owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,15,15,15,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00221,Vale Road Industrial site,-0.633984,51.481835,,2,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,55,55,55,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00230,"Squires Garden Centre, Maidenhead Road, Windsor",-0.640151,51.484155,,3,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,20,20,20,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00231a,"Wyevale Garden Centre, Dedworth Road, Oakley Green",-0.658966,51.480028,,1,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,20,20,20,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00250a,"Land at Water Oakley Farm, Bray",-0.677692,51.491301,,3,not owned by a public authority,,REC,,,,10,10,10,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00270,Tectonic Place Holyport Road Maidenhead Berkshire SL6 2YE,-0.706949,51.495314,,1,not owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,10,10,10,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00314a,"Reform Road, Maidenhead",-0.711396,51.522024,,4,owned by a public authority,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,50,50,50,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00315c,York Road Opportunity Area  - AAP,-0.718201,51.520948,,2,mixed ownership,,REC,,,http://publicaccess.rbwm.gov.uk/online-applications/,130,130,130,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00407,Windsor Area Police Station Alma Road Windsor SL4 3ES,,,,0,owned by a public authority,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,25,25,25,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00416,Heatherwood Hospital,-0.687352,51.410166,,16,owned by a public authority,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,175,175,175,,,19/01/2018,19/01/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/windsor-and-maidenhead,,H00417b,Minton Place Victoria Street Windsor SL4 1EG,-0.611006,51.480675,,1,not owned by a public authority,,,,,http://publicaccess.rbwm.gov.uk/online-applications/,50,50,50,,,19/01/2018,19/01/2018,,,
