OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/winchester,BLR19/01,Trafalgar House Trafalgar Street,-1.318422,51.062876,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,0.06,not owned by a public authority,,permissioned,,,,26,26,,,2017-12-01,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/02,Regency House 2-4 Southgate Street Winchester Hampshire SO23 9EF,-1.317455,51.062664,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,0.03,not owned by a public authority,,permissioned,,,,8,8,,,2017-12-01,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/03,9-11 High Street,-1.311803,51.061731,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,0.08,not owned by a public authority,,permissioned,,,,7,7,,,2017-12-01,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/04,"Brymor House & Ocean House Parklands Business Park, Forest Rd",-1.069951,50.895773,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,0.5,not owned by a public authority,,permissioned,,,,24,24,,,2017-12-01,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/05,"Gentian House, Moorside Road, Winchester",-1.297666,51.072753,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,0.14,not owned by a public authority,,permissioned,,,,8,8,,,2018-12-01,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/06,"Kings School House, Sarum Road, Winchester",-1.33916,51.060612,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,0.4,not owned by a public authority,,permissioned,,,,29,29,,,2018-12-01,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/07,"Dance Academy, 21 St Pauls Hill, Winchester",-1.323274,51.066789,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,0.11,not owned by a public authority,,permissioned,,,,8,8,,,2018-12-01,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/08,"WCI Technology House, Parklands Business Park, Forest Road, Denmead",-1.069561,50.895348,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,0.15,not owned by a public authority,,permissioned,,,,8,8,,,2018-12-01,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/09,Primayer House Parklands Business Park Forest Road,-1.068901,50.894956,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,0.26,not owned by a public authority,,permissioned,,,,6,6,,,2019-11-28,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/10,The Old Parsonage Care Home Main Road,-1.344694,51.007202,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,0.32,not owned by a public authority,,permissioned,,,,16,16,,,2019-11-28,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/11,Kings School House Sarum Road,-1.33916,51.060612,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,0.4,not owned by a public authority,,permissioned,,,,33,33,,,2019-11-28,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/12,"Kings Worthy House & Kingsworthy Court, Court Road",,,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,1.29,owned by a public authority,,not permissioned,,,,31,31,,,2018-12-01,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/13,"Boat Club, Domum Road",,,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,0.12,not owned by a public authority,,not permissioned,,,,5,5,,,2018-12-01,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/14,Land at Garfield Road,,,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,0.68,not owned by a public authority,,not permissioned,,,,31,31,,,2019-11-28,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/15,"The Former Captain Barnard public house, Otterbourne Road",,,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,0.48,not owned by a public authority,,not permissioned,,,,25,25,,,2019-11-28,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/16,"Cornerways and Merrydale, Church Lane, Kings Worthy",,,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,1.27,not owned by a public authority,,not permissioned,,,,14,14,,,2019-11-28,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/17,The Masters Lodge St Cross Road,,,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,0.38,not owned by a public authority,,not permissioned,,,,12,12,,,2019-11-28,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/18,Clayfield Park,,,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,,not owned by a public authority,,not permissioned,,,,53,53,,,2017-12-01,2019-11-28,
http://opendatacommunities.org/id/district-council/winchester,BLR19/19,Morganís Yard,,,http://winch.maps.arcgis.com/apps/webappviewer/index.html?id=4c4379c8d2c14f8c81033b4ffd1d4a3b,,not owned by a public authority,,not permissioned,,,,100,100,,,2017-12-01,2019-11-28,
