row-number,field,issue-type,value
1,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
2,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
3,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
4,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
5,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
6,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
7,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
8,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
9,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
10,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
11,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
12,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
13,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
14,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
15,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
16,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
17,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
18,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
19,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
20,OrganisationURI,OrganisationURI,https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register
