row-number,field,issue-type,value
1,GeoX,decimal,-2.726972W
1,GeoY,decimal,52.045231N
2,GeoX,decimal,-2.683533W
2,GeoY,decimal,52.053691N
3,GeoX,decimal,-2.700235W
3,GeoY,decimal,52.051112N
4,GeoX,decimal,-2.466118W
4,GeoY,decimal,52.080259N
5,GeoX,decimal,-2.430565W
5,GeoY,decimal,52.105361N
6,GeoX,decimal,-2.356102W
6,GeoY,decimal,52.081434N
7,GeoX,decimal,-2.360705W
7,GeoY,decimal,52.078696N
8,GeoX,decimal,-2.489435W
8,GeoY,decimal,51.893165N
9,GeoX,decimal,-2.741325W
9,GeoY,decimal,52.226763N
10,GeoX,decimal,-2.742902W
10,GeoY,decimal,52.225638N
11,GeoX,decimal,-2.504662W
11,GeoY,decimal,52.190594N
12,GeoX,decimal,-2.503956W
12,GeoY,decimal,52.188979N
13,GeoX,decimal,-2.506288W
13,GeoY,decimal,52.189481N
14,GeoX,decimal,-2.838612W
14,GeoY,decimal,52.019108N
15,GeoX,decimal,-2.899740W
15,GeoY,decimal,52.068979N
16,GeoX,decimal,-2.931381W
16,GeoY,decimal,52.102485N
17,GeoX,decimal,-2.712773W
17,GeoY,decimal,51.901428N
18,GeoX,decimal,-2.601727W
18,GeoY,decimal,51.866417N
19,GeoX,decimal,-2.789156W
19,GeoY,decimal,52.073125N
20,GeoX,decimal,-3.023826W
20,GeoY,decimal,52.204960N
21,GeoX,decimal,-2.787162W
21,GeoY,decimal,52.137216N
22,GeoX,decimal,-2.827755W
22,GeoY,decimal,52.253888N
23,GeoX,decimal,-2.7113498W
23,GeoY,decimal,52.055622N
24,GeoX,decimal,-2.7171383W
24,GeoY,decimal,52.060333N
25,GeoX,decimal,-2.7089528W
25,GeoY,decimal,52.058616N
26,GeoX,decimal,-2.7113435W
26,GeoY,decimal,52.056884N
27,GeoX,decimal,-2.7086370W
27,GeoY,decimal,52.053756N
28,GeoX,decimal,-2.7099536W
28,GeoY,decimal,52.056015N
29,GeoX,decimal,-2.7703056W
29,GeoY,decimal,52.072861N
30,GeoX,decimal,-2.7335555W
30,GeoY,decimal,52.067985N
31,GeoX,decimal,-2.7035191W
31,GeoY,decimal,52.051131N
32,GeoX,decimal,-2.7594772W
32,GeoY,decimal,52.044790N
33,GeoX,decimal,-2.4655901W
33,GeoY,decimal,52.116295N
34,GeoX,decimal,-2.8044906W
34,GeoY,decimal,52.160896N
35,GeoX,decimal,-2.6656368W
35,GeoY,decimal,52.151810N
36,GeoX,decimal,-2.7419043W
36,GeoY,decimal,51.968355N
37,GeoX,decimal,-2.7813573W
37,GeoY,decimal,52.018683N
38,GeoX,decimal,-2.9263178W
38,GeoY,decimal,52.261725N
39,GeoX,decimal,-2.7250505W
39,GeoY,decimal,52.092368N
