address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,17/00244/PRIOR,"""Silvergate Redfields Industrial Park, Feet""",480413,150993,https://publicaccess.hart.gov.uk/online-applications/,0.45,Not owned by a public authority,,permissioned,,,,44,,,,Scheme has no SANG mitigation and therefore can not be considered deliverable,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,17/01039/FUL,"""144 Clarence Road, Fleet""",480937,153999,https://publicaccess.hart.gov.uk/online-applications/,0.05,Not owned by a public authority,,permissioned,,,,5,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,17/02008/PRIOR,"""Victoria House, 18-22 Albert Street, Fleet""",481154,154477,https://publicaccess.hart.gov.uk/online-applications/,0.1,Not owned by a public authority,,permissioned,,,,5,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,17/02010/PRIOR,"""Victoria House, 18-22 Albert Street, Fleet""",481154,154477,https://publicaccess.hart.gov.uk/online-applications/,0.1,Not owned by a public authority,,permissioned,,,,5,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,17/00477/PRIOR,"""Lorica House, Lorica Consulting Ltd, Minley Road, Fleet""",481671,155883,https://publicaccess.hart.gov.uk/online-applications/,0.32,Not owned by a public authority,,permissioned,,,,18,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,17/00475/PRIOR,"""Infineon House, Fleet Mill, Minley Road, Fleet""",481669,155960,https://publicaccess.hart.gov.uk/online-applications/,0.43,Not owned by a public authority,,permissioned,,,,20,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,17/00947/PRIOR,"""Zenith House, 3 Rye Close, Fleet""",482039,156154,https://publicaccess.hart.gov.uk/online-applications/,0.29,Not owned by a public authority,,permissioned,,,,20,,,,Scheme has no SANG mitigation and therefore can not be considered deliverable,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,17/00530/FUL,"""White Hart House, London Road, Blackwater""",485274,159873,https://publicaccess.hart.gov.uk/online-applications/,0.16,Not owned by a public authority,,permissioned,,,,5,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,17/00525/PRIOR,"""Vantage House, Meridian Office, Osborn Way, Hook""",472690,153817,https://publicaccess.hart.gov.uk/online-applications/,0.15,Not owned by a public authority,,permissioned,,,,15,,,,Scheme has no SANG mitigation and therefore can not be considered deliverable,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,17/00814/PRIOR,"""Building 260-270 Bartley Wood, Bartley Wood Business Park, Bartley Way, Hook""",473335,153787,https://publicaccess.hart.gov.uk/online-applications/,2.15,Not owned by a public authority,,permissioned,,,,116,,,,Scheme has no SANG mitigation and therefore can not be considered deliverable,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,SHL100 17/00771/FUL,"""Sun Park, Guillemont Park North""",484228,157006,https://publicaccess.hart.gov.uk/online-applications/,12,Not owned by a public authority,,pending decision,,,,323,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,SHL197 17/00471/OUT,"""Hartland Park, Farnborough""",483293,154543,https://publicaccess.hart.gov.uk/online-applications/,56,Not owned by a public authority,,permissioned,,,,1500,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,17/02644/PRIOR,"""Wimpey Homes Holdings Ltd, Stratfield House, Station Road, Hook""",472449,154084,https://publicaccess.hart.gov.uk/online-applications/,0.19,Not owned by a public authority,,pending decision,,,,22,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,SHL320 17/01710/FUL,"""125-147 Fleet Road, Fleet""",481100,154453,https://www.hart.gov.uk/Evidence-base#SHLAA Docs,0.59,Not owned by a public authority,,not permissioned,,,,40,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,SHL041,"""Imac Systems, Fleet""",480896,154017,https://www.hart.gov.uk/Evidence-base#SHLAA Docs,0.05,Not owned by a public authority,,not permissioned,,,,6,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,SHL104,Land at Elvetham Heath,478689,155078,https://www.hart.gov.uk/Evidence-base#SHLAA Docs,0.84,Not owned by a public authority,,not permissioned,,,,40,,,,Part of SHLAA site SHL104. The southern part of the whole site is not brownfield land,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,SHL113,"""Thurlston House, Fleet""",480287,154398,https://www.hart.gov.uk/Evidence-base#SHLAA Docs,0.68,Not owned by a public authority,,not permissioned,,,,16,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,SHL192,"""140-150 Fleet Road, Fleet""",480828,154307,https://www.hart.gov.uk/Evidence-base#SHLAA Docs,0.21,Not owned by a public authority,,not permissioned,,,,12,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,SHL195,"""Lismoyne Hotel, 45 Church Road, Fleet""",480601,154510,https://www.hart.gov.uk/Evidence-base#SHLAA Docs,0.98,Not owned by a public authority,,not permissioned,,,,40,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,SHL208,"""Admiral House, Fleet""",480484,154024,https://www.hart.gov.uk/Evidence-base#SHLAA Docs,0.46,Not owned by a public authority,,not permissioned,,,,20,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,SHL038,"""Rawlings, Hook""",472561,153804,https://www.hart.gov.uk/Evidence-base#SHLAA Docs,1.13,Not owned by a public authority,,not permissioned,,,,50,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,SHL200,"""Scrapyard, Totters Lane, Potbridge""",480485,154024,https://www.hart.gov.uk/Evidence-base#SHLAA Docs,0.29,Mixed ownership,,not permissioned,,,,5,,,,"""There are a number of enforcement cases on site which would need to be resolved prior to submission of a planning application, therefore the site os not considered deliverable""",2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,SHL039,"""Fermoy, Farnham Road""",476321,151142,https://www.hart.gov.uk/Evidence-base#SHLAA Docs,1.29,Not owned by a public authority,,not permissioned,,,,9,,,,Part of SHLAA site SHL039. The eastern part of the whole site is not brownfield land,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,SHL128,"""Rose Court, Crondall""",478391,150370,https://www.hart.gov.uk/Evidence-base#SHLAA Docs,0.92,Not owned by a public authority,,not permissioned,,,,15,,,,Part of SHLAA site SHL128. The eastern part of the whole site is not brownfield land,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,SHL357,"""Land at Sankey Lane, Fleet""",482680,155698,https://www.hart.gov.uk/Evidence-base#SHLAA Docs,0.89,Not owned by a public authority,,not permissioned,,,,20,,,,,2017-12-22,2017-12-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/hart,Hart District Council,SHL034,"""Land adjoining Winchfield Court""",478190,154188,https://www.hart.gov.uk/Evidence-base#SHLAA Docs,0.29,Not owned by a public authority,,not permissioned,,,,6,,,,Part of SHLAA site SHL034. The southern and northern parts of the whole site are not brownfield land,2017-12-22,2017-12-22,,,
