address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR15,"Site at Birds Hill, Letchworth",522401.22,232952.34,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,0.60,not owned by a public authority,,Not permissioned,,,,48,,48,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR16,"Garages, Icknield Way, Letchworth",521232.35,232672.66,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,0.69,not owned by a public authority,,Not permissioned,,,,25,,25,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR17,"Former Depot, Icknield Way, Letchworth",522920.34,233409.82,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,0.92,mixed ownership,,Not permissioned,,,,55,,55,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR18,"Land at Birds Hill, Letchworth",522389.71,233037.76,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,1.07,not owned by a public authority,,Not permissioned,,,,86,,86,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR19,"Anglian Business Park, Orchard Road, Royston",535058.36,241252.08,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Royston%20Sites.pdf,1.19,not owned by a public authority,,Not permissioned,,,,48,,48,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR20,"Land at Lumen Road, Royston",535679.17,241148.47,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Royston%20Sites.pdf,0.28,not owned by a public authority,,Permissioned,,,,15,,15,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR21,"Agricultural supplier, Garden Walk, Royston",536221.11,241126.20,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Royston%20Sites.pdf,0.93,not owned by a public authority,,Permissioned,,,,19,,19,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR22,"John Barker Place, Westmill, Hitchin",517457.55,230255.02,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,0.71,not owned by a public authority,,Permissioned,,,,33,,33,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR23,"Block B, Latchmore Court, Hitchin",518342.18,229225.98,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,0.09,not owned by a public authority,,Permissioned,,,,10,,10,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR25,"Elderley Persons Home, Wratten Road West, Hitchin",518065.30,228904.48,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,0.41,not owned by a public authority,,Permissioned,,,,11,,11,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR26,"The Nightingale, Nightingale Road, Hitchin",519199.24,229785.35,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,0.11,not owned by a public authority,,Permissioned,,,,11,,11,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR27,"20-22 Station Road, Letchworth Garden City",521890.63,232837.51,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,0.26,not owned by a public authority,,Permissioned,,,,25,,25,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR28,"Garden Square Shopping Centre, Leys Avenue, Letchworth",521872.80,232624.42,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,0.16,not owned by a public authority,,Permissioned,,,,45,,45,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR30,"Railway Sidings, St. Michael's Road, Hitchin",519622.18,229577.80,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,3.86,not owned by a public authority,,Not permissioned,,,,123,,123,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR31,"Bowman's Flour Mill, Ickleford",518210.42,231262.06,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,3.57,not owned by a public authority,,Pending decision,,,,71,,71,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR32,"Oddysey Health Club, Knebworth",524561.47,221812.76,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Knebworth%20Sites.pdf,4.01,not owned by a public authority,,Permissioned,,,,70,,70,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR33,"The Station, Station Approach, Knebworth",524883.99,220210.11,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Knebworth%20Sites.pdf,0.01,not owned by a public authority,,Pending decision (appeal lodged),,,,10,,10,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR34,"Paul Bromfield Aquatics, Maydencroft Lane, Gosmore",518387.40,227099.62,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Gosmore%20Site.pdf,1.59,not owned by a public authority,,Permissioned,,,,10,,10,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR35,"Former Lannock School, Whiteway, Letchworth",523294.82,231598.27,https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,0.21,not owned by a public authority,,Permissioned,,,,44,,44,,,2017-12-31,2018-12-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/north-hertfordshire,North Hertfordshire District Council,BR36,"Garden Centre, High Street, Codicote",521477.26,218820.96,https://www.north-herts.gov.uk/home/planning/planning-policy/brownfield-land-register,0.26,not owned by a public authority,,Not permissioned,,,,54,,54,,,2018-12-31,2018-12-31,,,
