address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/maldon,Maldon District Council,MDCBLR001,171-173 STATION ROAD BURNHAM-ON-CROUCH,594967,195684,,0.06,Not owned by a public authority,,Permissioned,,,,7,,,,"Retention of exitsing retail frontage and unit at 173 station road, but with a reduced floor area. Conversion of 171 station road to 7 self-contained flats. Retention and refurbishment of brick outbuilding to accommodate residential accomodation.",,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/maldon,Maldon District Council,MDCBLR003,THE OLD ENGINE SHED STATION ROAD MALDON,589774,211067,,0.27,Not owned by a public authority,,Permissioned,,,,20,,,,At first floor level it is proposed that there be B1 offices (638 sq metres) with 20 two bedroomed apartments at second and third floor levels with 40% affordable housing.,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/maldon,Maldon District Council,MDCBLR005,SADDS WHARFS STATION ROAD MALDON,589774,211067,,2.07,Not owned by a public authority,,Permissioned,,,,93,,,,"Mixed use development comprising 93 residential units (mix of 1, 2 and 3 bedroom apartments and houses), Office accomodation (1480msq Class B1 Business units) and Leisure accomodation (680msq Classes A3, A4, A5 and D1 restaurants, Public House, bars, take-a-ways and non-residential institutions i.e health centre, creche, day nurseries, museum, libaries, place of worship or non-residetial education)",,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/maldon,Maldon District Council,MDCBLR006,HEYBRIDGE SWIFTS SCARLEY ROAD MALDON,587047,209063,,0.3,Not owned by a public authority,,Not permissioned,,,,101,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/maldon,Maldon District Council,MDCBLR007,WORKSHOP FORMER HUNTERS GARAGE THE SQUARE HEYBRIDGE,585426,208126,,0.1,Not owned by a public authority,,Permissioned,,,,9,,,,Erection of 9 no dwellings and two commercial units (A2),,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/doc/district-council/maldon,Maldon District Council,MDCBLR008,62 NEW ROAD TOLLESBURY,595719,210580,,0.39,Not owned by a public authority,,Permissioned,,,,10,,,,"Development of 10, 2 and 3 bedroom houses",,,,,
