address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,,,,1-5 Lower Avenue,-3.50858,50.72637,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.04,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Newberry Car Breakers, Redhills",-3.50283,50.71862,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.33,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Moose Hall, Blackboy Road",-3.51887,50.72982,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.06,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,The King Billy and 26-28 Longbrook Street,-3.52705,50.72619,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.05,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Land at Glenthorne Road,-3.54264,50.73787,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.57,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"City Arcade, Fore Street",-3.53415,50.7211,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.06,,,,,,,,,,,Under construction.,,,,,
,,,,,,,,,,,,,,,,,,,,,,78-84 Bovemoors Lane,-3.52239,50.7275,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.24,,,,,,,,,,,Site cleared.,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Land adj Exeter St Davids Station, Bonhay Road/Cowley Bridge Road",-3.54289,50.72958,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,2.2,,,,,,,,,,,"Site assessed as suitable, available and achievable for mixed use development including residential in the Revised 2015 SHLAA.",,,,,
,,,,,,,,,,,,,,,,,,,,,,Nos. 36-37 Well Street,-3.52283,50.73026,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.09,,,,,,,,,,,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA.",,,,,
,,,,,,,,,,,,,,,,,,,,,,"Exmouth Junction, Prince Charles Road",-3.51012,50.73385,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,6.7,,,,,,,,,,,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA. Planning application submitted.",,,,,
,,,,,,,,,,,,,,,,,,,,,,"Land adj Exeter Arms Hotel, Rydon Lane",-3.47981,50.71713,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.23,,,,,,,,,,,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA. Lapsed consent for 14 apartments.",,,,,
,,,,,,,,,,,,,,,,,,,,,,"DOA & Exeter Mobility Centre, Wonford Road",-3.51207,50.71544,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.8,,,,,,,,,,,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA.",,,,,
,,,,,,,,,,,,,,,,,,,,,,"Honeylands Hospital, Pinhoe Road",-3.49689,50.73138,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.68,,,,,,,,,,,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA. Planning application submitted.",,,,,
,,,,,,,,,,,,,,,,,,,,,,"Mary Arches Surface Car Park, Mary Arches Street",-3.53459,50.72267,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.2,,,,,,,,,,,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA.",,,,,
,,,,,,,,,,,,,,,,,,,,,,"Bendene Hotel, 15-16 Richmond Road",-3.5367,50.72628,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.05,,,,,,,,,,,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA. Conversion/change of use only.",,,,,
,,,,,,,,,,,,,,,,,,,,,,"Pyramids Leisure Centre, Heavitree Road",-3.5213,50.72453,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.22,,,,,,,,,,,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA.",,,,,
,,,,,,,,,,,,,,,,,,,,,,Nos. 91-97 Wonford Street,-3.49933,50.71535,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.08,,,,,,,,,,,"Site assessed as suitable, available and achievable for residential development in the Revised 2015 SHLAA.",,,,,
,,,,,,,,,,,,,,,,,,,,,,Corner of Summerland St & Red Lion Lane,-3.52239,50.7275,https://drive.google.com/drive/folders/0B4CpCORtOQdTem1rTDJ4WC1kYVU,0.05,,,,,,,,,,,Lapsed consent for redevelopment to provide five storey building with 28 flats and retail/restaurant unit at ground floor and associated works,,,,,
