address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,,,,"Harbour Community Church, Harvey Street, 
Folkestone, Kent, CT20 1LH",,,,0.043 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Coach Depot
 King Street
 Brenzett, 
Kent, TN29 9UD",,,,0.2 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Former Rotunda Amusement Park, Marine Parade, Folkestone, Kent",623209,135663,,23 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Shepway Resource Centre, Military Road, 
Folkestone, Kent, CT20 3SP",620051,135846,,0.69 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Stoneleigh House, Tram Road, 
Folkestone, Kent, CT20 1QS",,,,0.1 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Former Officers Mess, Aerodrome Road, Hawkinge",620510,139543,,3.75 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"11 Tontine Street, Folkestone, Kent, CT20 1JT",623146,136065,,0.0291 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Land Adjoining Sir John Moore 
Barracks, Military Road, Sandgate, Kent",620327,135489,,1.44 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"The Royal Victoria Hospital, 
Radnor Park Avenue",,,,1 hectare,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"3-5 Shorncliffe Road, Folekstone",,,,0.15 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Former Gas Works, Ship Street, 
Folkestone",,,,1.5 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Highview School, Moat Farm Road",,,,0.9 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Brockman Family Centre, Cheriton",,,,0.87 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"The Cherry Pickers Public House, 
Cheriton",,,,0.23 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Affinity Water, Shearway Road, 
Cheriton",,,,2.87 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Encombe House, Sandgate",,,,1.65 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Smiths Medical Campus, Hythe",,,,3.2 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"St Saviour's Hosptial, Seabrook 
Road, Hythe",,,,1.14 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Foxwood School, Seabrook Road, 
Hythe",,,,5.9 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Hythe Swimming Pool, Hythe",,,,0.5 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Land rear of the Old School House, 
Church Lane, New Romney",,,,0.84 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Station Yard, Station Road, Lydd",,,,0.87 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Former Sands Motel, land adjoining 
pumping station, Dymchurch Road, St Mary's Bay",,,,1.6 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Land rear of Varne Boat Club, 
Coast Drive, Greatstone",,,,0.23 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Car park, Coast Drive, Greatstone",,,,0.47 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"The Old Slaughterhouse, Rosemary 
Corner, Brookland",,,,0.27 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Land adjacent Kent Battle of Britain Museum, Aerodrome Road, Hawkinge",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"General Sellindge policy 
(Silver Spray site)",,,,0.45 hectares,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"Etchinghill Nursery, Etchinghill",,,,,,,,,,,,,,,,,,,,
