address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Former Bicester Library, Old Place Yard, Bicester",458354,222208,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.04,,,,,,,,,,,The site was previously used as a library however is now vacant. Part of land identified for residential development in the Non-Statutory Cherwell Local Plan 2011.,2017-12-04,2017-12-04,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Garage Block Rear Of 52 To 58 Bucknell Road, Bicester",457893,223267,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.1,,,,,,,,,,,,2017-12-04,2017-12-04,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"McKay Trading Estate, Station Approach, Bicester",458622,222054,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,1.2,,,,,,,,,,,The site is currently being used for employment purposes and is located at an industrial estate. Planning permission given for redevelopment to include new offices.,2017-12-04,2017-12-04,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"St Edburg's School, Cemetery Road, Bicester",458143,222246,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.37,,,,,,,,,,,Development principles approved in October 2008 for re-use of school buildings.,2017-12-04,2017-12-04,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"The George And Dragon, 15 East Street, Fritwell",452817,229340,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.15,,,,,,,,,,,,2017-12-04,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Varneys Garage, Quarry Road, Hornton",437897,245768,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.35,,,,,,,,,,,,2017-12-04,2017-12-04,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"65 Oxford Road, Kidlington",449288,213797,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.1,,,,,,,,,,,,2017-12-04,2017-12-04,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Builder's Yard, The Moors, Kidlington",449362,214579,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.3,,,,,,,,,,,Planning permission for 6 dwellings approved on 25/5/18 (18/00384/OUT),2017-12-04,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"The Plough Inn, Merton",457575,217639,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.38,,,,,,,,,,,,2017-12-04,2017-12-04,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Tyre Depot, South of Cassington Road, Yarnton",447951,211899,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.9,,,,,,,,,,,2018 HELAA site - HELAA268.,2017-12-04,2017-12-04,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Gosford Hill Court, Bicester Road, Kidlington",449912,213415,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.26,,,,,,,,,,,,2018-12-03,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Akeman Spinney, Heyford Road, Kirtlington",450062,220359,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.56,,,,,,,,,,,,2018-12-03,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"153 And 155 Middleton Road, Banbury",446491,241052,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.051,,,,,,,,,,,,2018-12-03,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Garage Blocks Rear Of Mold Crescent Penrose Drive, Banbury",446491,241052,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.17,,,,,,,,,,,,2018-12-03,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Garage Block Opposite 5 Penrhyn Close, Banbury",443386,241156,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.09,,,,,,,,,,,,2018-12-03,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Garage Block 1 Rear Of 214 To 226 Bretch Hill, Banbury",443685,240420,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.17,,,,,,,,,,,,2018-12-03,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Inside Out Interiors Ltd, 85 - 87 Churchill Road, Bicester",459330,223175,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.19,,,,,,,,,,,,2018-12-03,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Land Adjacent 83 And 85 Part Of Car Park Sheep Street, Bicester",458352,222705,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.1,,,,,,,,,,,,2018-12-03,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"78 Bicester Road, Kidlington",450060,213423,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.09,,,,,,,,,,,,2018-12-03,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Gurkha Village, 174 Oxford Road, Kidlington",449587,213246,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.23,,,,,,,,,,,,2018-12-03,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"44 Banbury Road, Kidlington",448834,214291,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.07,,,,,,,,,,,,2018-12-03,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Ambulance Station, Cope Road, Banbury",445168,240971,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.15,,,,,,,,,,,The site was completed in December 2017 (2017/18).,2017-12-04,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Mercia House, 51 South Bar Street, Banbury",445276,240337,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.14,,,,,,,,,,,The site was completed in December 2017 (2017/18).,2017-12-04,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Morrison Property Consultants, 24 Horse Fair, Banbury",445370,240512,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.1,,,,,,,,,,,The site was completed in September 2017 (2017/18).,2017-12-04,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Bessemer Close/Launton Road, Bicester",459145,222696,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,1.18,,,,,,,,,,,Development has commenced on site.,2017-12-04,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"B Line Business Centre, Station Road, Enslow",448324,218178,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.61,,,,,,,,,,,Development has commenced on site.,2017-12-04,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Co Op, 26 High Street, Kidlington",449146,214027,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.55,,,,,,,,,,,Development has commenced on site.,2017-12-04,2018-12-03,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"South Building, 16 Lyne Road, Kidlington",448825,214072,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.06,,,,,,,,,,,The site was completed in September 2017 (2017/18).,2017-12-04,2018-12-03,,,
