OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/chelmsford,,13/00690/ETL,Land north west of Essex County Cricket Ground New Writtle Street Chelmsford,570616,206486,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,1.12,not owned by a public authority,,permissioned,full planning permission,17/09/2013,,,,,yes,Site stalled,30/10/2017,30/10/2017,
http://opendatacommunities.org/id/district-council/chelmsford,,17/00142/FUL,Burrows Electrical Wholesalers Railway Street Chelmsford,570414,207170,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.06,not owned by a public authority,,permissioned,full planning permission,28/06/2017,,,,,yes,,30/10/2017,30/10/2017,
http://opendatacommunities.org/id/district-council/chelmsford,,16/01145/FUL,47 Broomfield Road Chelmsford,570317,207315,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.11,not owned by a public authority,,permissioned,full planning permission,30/09/2016,,,,,yes,Site stalled,30/10/2017,30/10/2017,
http://opendatacommunities.org/id/district-council/chelmsford,,17/00240/FUL,Boreham Village Store Main Road Boreham,575314,210039,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.16,not owned by a public authority,,permissioned,full planning permission,05/05/2017,,,,,yes,,30/10/2017,30/10/2017,
http://opendatacommunities.org/id/district-council/chelmsford,,16/02157/FUL,Site rear of 139 to 141 Springfield Road Chelmsford,571410,206999,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.03,not owned by a public authority,,permissioned,full planning permission,01/02/2017,,,,,yes,,30/10/2017,30/10/2017,
http://opendatacommunities.org/id/district-council/chelmsford,,12/00917/FUL,Land South East of Riverbank Court Shrublands Close Chelmsford,571250,206918,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.08,not owned by a public authority,,permissioned,full planning permission,25/07/2012,,,,,yes,Site stalled,30/10/2017,30/10/2017,
http://opendatacommunities.org/id/district-council/chelmsford,,17/00207/FUL,Roadstar Tyre and Exhaust Centre New Writtle Street Chelmsford,570714,206334,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.06,mixed ownership,,permissioned,full planning permission,16/06/2017,,,,,yes,,30/10/2017,30/10/2017,
http://opendatacommunities.org/id/district-council/chelmsford,,17/00905/FUL,Land Rear of 132 Brock Hill Runwell,574238,195600,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.18,not owned by a public authority,,permissioned,full planning permission,10/08/2017,,,,,yes,,30/10/2017,30/10/2017,
http://opendatacommunities.org/id/district-council/chelmsford,,17/00079/FUL,Site at Park Lane Riding School Park Lane Ramsden Heath,571152,195226,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.38,not owned by a public authority,,permissioned,full planning permission,12/07/2017,,,,,yes,,30/10/2017,30/10/2017,
http://opendatacommunities.org/id/district-council/chelmsford,,17/00987/FUL,The Grange Stock Road Stock,568768,197453,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.35,not owned by a public authority,,permissioned,full planning permission,09/08/2017,,,,,yes,,30/10/2017,30/10/2017,
http://opendatacommunities.org/id/district-council/chelmsford,,17/01049/FUL,Buildings rear of Oxney Grove Ongar Road West Writtle,566093,205893,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.06,not owned by a public authority,,permissioned,full planning permission,24/10/2017,,,,,yes,,30/10/2017,30/10/2017,
http://opendatacommunities.org/id/district-council/chelmsford,,17/01074/FUL,Site at Crowsheath Farm Hawkswood Road Downham,571794,197011,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.45,not owned by a public authority,,permissioned,full planning permission,02/11/2017,,,,,yes,,06/11/2017,14/11/2017,
http://opendatacommunities.org/id/district-council/chelmsford,,17/01746/FUL,101A Moulsham Street Chelmsford,570462,205886,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.19,not owned by a public authority,,permissioned,full planning permission,23/11/2017,,,,,yes,,27/11/2017,27/11/2017,
http://opendatacommunities.org/id/district-council/chelmsford,,17/01191/FUL,CHESS Day Centre St Marks Centre Cottage Place Chelmsford,570755,207025,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.04,not owned by a public authority,,permissioned,full planning permission,11/01/2018,,,,,Yes,,15/01/2018,15/01/2018,
http://opendatacommunities.org/id/district-council/chelmsford,,17/00736/FUL,Brock Farm Ingatestone Road Stock Ingatestone,567428,198123,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.5,not owned by a public authority,,permissioned,full planning permission,31/01/2018,,,,,yes,,31/01/2018,31/01/2018,
http://opendatacommunities.org/id/district-council/chelmsford,,17/02148/FUL,Land at the Grange Stock Road Stock,568744,197485,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.15,not owned by a public authority,,permissioned,full planning permission,14/02/2018,,,,,yes,,30/10/2017,14/02/2018,
http://opendatacommunities.org/id/district-council/chelmsford,,17/02001/FUL,Brook Farm Riding Stables Stock Road Stock,568701,197445,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.77,not owned by a public authority,,permissioned,full planning permission,01/03/2018,,,,,Yes,,01/03/2018,01/03/2018,
http://opendatacommunities.org/id/district-council/chelmsford,,18/00047/FUL,Moulsham Home 116-117 Moulsham Street Chelmsford,570364,205853,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.09,not owned by a public authority,,permissioned,full planning permission,05/03/2018,,,,,Yes,,05/03/2018,05/03/2018,
http://opendatacommunities.org/id/district-council/chelmsford,,17/00780/FUL,Writtle Community Association 12-14 Redwood Drive Writtle,566922,206121,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.7,owned by a public authority,,permissioned,full planning permission,15/03/2018,,,,,yes,,30/10/2017,15/03/2018,
http://opendatacommunities.org/id/district-council/chelmsford,,17/01999/FUL,Site at Sorata Boarding Kennels Woodham Road Rettendon Wickford,578557,196579,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.47,not owned by a public authority,,permissioned,full planning permission,11/05/2018,,,,,yes,,14/05/2018,14/05/2018,
http://opendatacommunities.org/id/district-council/chelmsford,,16/01916/FUL,Equestrian Centre Mill Hill Farm Chalk Street Rettendon Common Chelmsford,575790,197079,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,1.1,not owned by a public authority,,permissioned,full planning permission,11/05/2018,,,,,yes,,14/05/2018,14/05/2018,
http://opendatacommunities.org/id/district-council/chelmsford,,18/00375/FUL,4 The Old Nursery Rettendon Wickford,578377,196283,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.16,not owned by a public authority,,permissioned,full planning permission,02/05/2018,,,,,yes,,14/05/2018,14/05/2018,
http://opendatacommunities.org/id/district-council/chelmsford,,18/00290/FUL,Site at 73 Lady Lane Chelmsford,571148,205900,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.03,not owned by a public authority,,permissioned,full planning permission,08/06/2018,,,,,yes,,08/06/2018,08/06/2018,
http://opendatacommunities.org/id/district-council/chelmsford,,18/00819/OUT,Land South of 2 Hayes Chase Battlesbridge Wickford,578540,196294,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.05,not owned by a public authority,,permissioned,outline planning permission,11/07/2018,,,,,yes,,11/07/2018,11/07/2018,17/03/2020
http://opendatacommunities.org/id/district-council/chelmsford,,18/00896/FUL,Oaklings Dowsett Lane Ramsden Heath Billericay,570982,196935,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.45,not owned by a public authority,,permissioned,full planning permission,16/07/2018,,,,,yes,,30/10/2017,16/07/2018,
http://opendatacommunities.org/id/district-council/chelmsford,,18/00582/FUL,De Beauvoir Farm Equestrian Centre Church Road Ramsden Heath,571736,194992,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,4.9,not owned by a public authority,,permissioned,Full planning permission,13/07/2018,,,,,yes,,13/07/2018,16/07/2018,
