address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,1 To 4A Church Lane And 12 To 14 Parsons Street Banbury,445507,240613,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.12,,,,,,,,,,,,04/12/2017,04/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"27 Park Road, Banbury",444776,240472,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.07,,,,,,,,,,,Planning permission expired in December 2018.,04/12/2017,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"3 West Bar Street, Banbury",445179,240322,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.14,,,,,,,,,,,,04/12/2017,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Admiral Holland, Woodgreen Avenue, Banbury",444442,240624,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.4,,,,,,,,,,,2017 HELAA Site - HELAA253,04/12/2017,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Canalside, Banbury",446105,240254,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,24.78,,,,,,,,,,,2018 HELAA site - HELAA258. A Canalside Supplementary Planning Documents is being prepared. Planning permission for 51 homes at Crown House has already been given and is under construction. The 51 homes have been deducted from the total of 700 homes.,04/12/2017,03/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Car Park Edmunds House, 40 South Bar Street, Banbury",445258,240190,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.08,,,,,,,,,,,,04/12/2017,03/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Land at Bolton Road, Banbury",445482,240714,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,2,,,,,,,,,,,2018 HELAA site - HELAA257.,04/12/2017,03/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Land at Higham Way, Banbury",446500,240186,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,3,,,,,,,,,,,2018 HELAA site - HELAA254.,04/12/2017,04/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"P R Alcock And Sons Ltd, Castle Street, Banbury",445571,240807,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.16,,,,,,,,,,,Planning permission expired in November 2018.,04/12/2017,04/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Poundland, 1 - 6 Malthouse Walk, Banbury",445797,240546,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.07,,,,,,,,,,,Planning permission expired in November 2018.,04/12/2017,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"The Imperial Oriental, 13 - 14 South Bar Street, Banbury",445346,240268,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.03,,,,,,,,,,,Planning permission expired in March 2018,04/12/2017,03/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Former Bicester Library, Old Place Yard, Bicester",458354,222208,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.04,,,,,,,,,,,The site was previously used as a library however is now vacant. Part of land identified for residential development in the Non-Statutory Cherwell Local Plan 2011.,04/12/2017,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"McKay Trading Estate, Station Approach, Bicester",458622,222054,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,1.2,,,,,,,,,,,The site is currently being used for employment purposes and is located at an industrial estate. Planning permission given for redevelopment to include new offices.,04/12/2017,04/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"St Edburg's School, Cemetery Road, Bicester",458143,222246,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.37,,,,,,,,,,,Development principles approved in October 2008 for re-use of school buildings.,04/12/2017,04/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Varneys Garage, Quarry Road, Hornton",437897,245768,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.35,,,,,,,,,,,,04/12/2017,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Builder's Yard, The Moors, Kidlington",449362,214579,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.3,,,,,,,,,,,2017 HELAA Site - HELAA149,04/12/2017,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"The Plough Inn, Merton",457575,217639,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.38,,,,,,,,,,,Planning permission expired in May 2018.,04/12/2017,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"153 And 155 Middleton Road, Banbury",446491,241052,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.051,,,,,,,,,,,,03/12/2018,03/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Inside Out Interiors Ltd, 85 - 87 Churchill Road, Bicester",459330,223175,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.19,,,,,,,,,,,,03/12/2018,03/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Land Adjacent 83 And 85 Part Of Car Park Sheep Street, Bicester",458352,222705,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.1,,,,,,,,,,,,03/12/2018,03/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Gurkha Village, 174 Oxford Road, Kidlington",449587,213246,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.23,,,,,,,,,,,,03/12/2018,03/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"44 Banbury Road, Kidlington",448834,214291,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.07,,,,,,,,,,,,03/12/2018,03/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"2A - 4 Broad Street, Banbury",445720,240553,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.02,,,,,,,,,,,,30/10/2019,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Land to the rear of 45 to 53 Hightown Road, Banbury",445913,230533,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,1.5,,,,,,,,,,,,30/10/2019,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Banbury Cycles, 56 - 58 Broad Street, Banbury",445688,240494,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.04,,,,,,,,,,,,30/10/2019,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Ilbury Farm, Nether Worton Road, Hempton, Deddington",443429,231034,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.35,,,,,,,,,,,,30/10/2019,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"76 Bicester Road, Kidlington",450045,213423,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.09,,,,,,,,,,,,30/10/2019,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Land adjacent Braeside Rope Way, Hook Norton",435786,232928,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.25,,,,,,,,,,,,30/10/2019,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Brymbo Bungalows, Station Road, Hook Norton",436846,233910,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.49,,,,,,,,,,,,30/10/2019,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"British Waterways Site, Langford Lane, Kidlington",448183,214939,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.4,,,,,,,,,,,,30/10/2019,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"2 - 4 High Street, Kidlington",449034,214064,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.11,,,,,,,,,,,,30/10/2019,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Kings Two Wheel Centre 139 Oxford Road, Kidlington",449569,213494,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.11,,,,,,,,,,,,30/10/2019,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"162 The Moors, Kidlington",448718,214832,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.07,,,,,,,,,,,,30/10/2019,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Winterlake Springwell Hill, Bletchingdon",450130,218782,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.58,,,,,,,,,,,,30/10/2019,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"High Haven Farm, Hawthorn Hill, South Newington",439888,232027,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.95,,,,,,,,,,,,30/10/2019,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Former Garage Block to the rear of 63 To 65 Spencer Avenue, Yarnton",447589,212434,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.21,,,,,,,,,,,,30/10/2019,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"198 & 200 Woodstock Road, Yarnton",447442,213121,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.31,,,,,,,,,,,,30/10/2019,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,OrganisationURI,,,Site Name Address,GeoX,GeoY,Site plan URL,Hectares,,,,,,,,,,,Notes,First Added Date,Last Updated Date,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"The Tally Ho Inn, 45 Ploughley Road, Arncott",461025,218018,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.4,,,,,,,,,,,The permission has been superseded by 19/00933/F which is change of use from hotel (C1) to residential training institute (C2).,04/12/2017,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"15 - 16 South Bar Street, Banbury",445345,240259,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.02,,,,,,,,,,,Development has commenced on site,04/12/2017,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"60 - 62 Broad Street, Banbury",445688,240512,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.06,,,,,,,,,,,Development has commenced on site,04/12/2017,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"The Unicorn, Market Place, Banbury",445612,240640,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.04,,,,,,,,,,,Development has commenced on site,04/12/2017,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"Garage Block Rear Of 52 To 58 Bucknell Road, Bicester",457893,223267,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.1,,,,,,,,,,,Permission superseded by 18/00102/F which was completed in September 2018 (2018/19).,04/12/2017,30/10/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/cherwell,,,"The George And Dragon, 15 East Street, Fritwell",452817,229340,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.15,,,,,,,,,,,Development has commenced on site,04/12/2017,30/10/2019,,,
