address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR011,"5 George Street, Teignmouth TQ14 8AH",72875,294040,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=14%2f03008%2fCOU,0.03,not owned by a public authority,,permissioned,,,,,,8,,started,01/11/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR012,"17 Bank Street, Newton Abbot TQ12 2JL",71281,285777,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=14%2f03632%2fFUL,0.04,not owned by a public authority,,permissioned,,,,,,7,,started,01/11/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR013,"Littlehayes, 9 East Cliff Road, Dawlish EX7 0BP",76953,296412,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=15%2f00726%2fMAJ,0.14,not owned by a public authority,,permissioned,,,,,,9,,completed,01/11/2017,06/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR014,"RMS Motors, Pottery Road, Bovey Tracey TQ13 9DS",77091,281544,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=15%2f00776%2fMAJ,0.51,not owned by a public authority,,permissioned,,,,,,14,,completed,01/11/2017,06/02/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR015,"Shell Cove House, 19 Old Teignmouth Road, Dawlish EX7 0NJ",75651,295898,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16/00300/MAJ,2.8,not owned by a public authority,,permissioned,,,,,,34,,started 2 applications,01/11/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR016,"Langdon Hospital, Dawlish EX7 0NS",78672,296158,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=15%2f02700%2fMAJ,11.11,not owned by a public authority,,permissioned,,,,,,34,,only approx 1.04 ha brownfield,01/11/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR017,"Bishop Dunstan School, 16 South Road, Newton Abbot TQ12 1HH",70615,285867,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=15%2f02732%2fMAJ,2.73,not owned by a public authority,,permissioned,,,,,,27,,started,01/11/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR018,"Conitor House, Denbury Road, Ogwell, Newton Abbot  TQ12 6AD",69690,284988,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=15%2f02943%2fNPA,0.25,not owned by a public authority,,permissioned,,,,,,11,,completed,01/11/2017,18/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR019,"Peppermint Club, Warren Road, Dawlish Warren, Dawlish EX7 0PQ",78620,297753,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=17/02565/MAJ,0.47,not owned by a public authority,,permissioned,,,,,,21,,superseded,01/11/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR020,"2 Old Town Street, Dawlish EX7 9AL",76836,295691,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f00464%2fFUL,0.15,not owned by a public authority,,permissioned,,,,,,9,,started,01/11/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR021,"Kingsteignton Community Resource Centre, Greenhill Road, Kingsteignton TQ12 3BD",72848,287367,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f00477%2fMAJ,0.98,not owned by a public authority,,permissioned,,,,,,36,,completed,01/11/2017,21/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR022,"Land At Former Treston House, Dawlish  EX7 0BL",77147,296160,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16/00528/MAJ,1.14,not owned by a public authority,,permissioned,,,,,,27,,completed,01/11/2017,19/09/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR023,"Blenheim, Brimley Road, Bovey Tracey TQ13 9DH",77303,280716,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f02013%2fFUL,0.32,not owned by a public authority,,permissioned,,,,,,5,,completed,01/11/2017,29/08/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR024,"Prospect Chapel, 5 Torquay Road, Newton Abbot TQ12 2LJ",71127,286306,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f02132%2fFUL,0.06,not owned by a public authority,,permissioned,,,,,,9,,completed,01/11/2017,23/04/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR025,"The Old Brewery, 45 High Street, Dawlish EX7 9HF",76820,295994,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f02723%2fFUL,0.02,not owned by a public authority,,permissioned,,,,,,6,,completed,01/11/2017,20/07/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR026,"Charterhouse Residential Care Home, Second Drive, Teignmouth TQ14 8TL",74017,294685,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f02794%2fFUL,0.23,not owned by a public authority,,permissioned,,,,,,9,,completed,01/11/2017,15/06/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR027,"former Queens Hotel, 142-148 Queen Street, Newton Abbot TQ12 2EZ",71298,286638,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f02929%2fMAJ,0.1,not owned by a public authority,,permissioned,,,,,,21,,completed,01/11/2017,28/03/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR028,"Tracey Vale Retirement Home, Brimley Vale, Bovey Tracey TQ13 9EA",77724,281100,www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=17%2f00452%2fMAJ,0.42,not owned by a public authority,,permissioned,,,,,,10,,completed,01/11/2017,29/03/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR029,"KS3 Land at Abbrook, Kingsteignton",74450,286490,www.teignbridge.gov.uk/planning/forms/teignbridge-local-plan-interactive-map/?uprn=010032958126&x=286574&y=74478,1.56,not owned by a public authority,,not permissioned,,,,,,44,,only approx 1.38ha brownfield,01/11/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR030,"Bradley Lane, Newton Abbot",71232,285456,www.teignbridge.gov.uk/planning/forms/teignbridge-local-plan-interactive-map/?uprn=010032978058&x=285429&y=71237,5.6,owned by a public authority,,not permissioned,,,,,,170,,,01/11/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR031,"NA3A Beverley Way, Newton Abbot",70620,285165,www.teignbridge.gov.uk/planning/forms/teignbridge-local-plan-interactive-map/?uprn=100040315214&x=285188&y=70592,0.19,not owned by a public authority,,pending decision,,,,,,5,,application for 5 dwellings only,01/11/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR032,"Town Centre, Newton Abbot",71393,285809,www.teignbridge.gov.uk/planning/forms/teignbridge-local-plan-interactive-map/?uprn=010032979642&x=285615&y=71448,4.5,owned by a public authority,,not permissioned,,,,,,120,,,01/11/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR033,"TE4 Brunswick Street, Teignmouth",72794,294002,www.teignbridge.gov.uk/planning/forms/teignbridge-local-plan-interactive-map/?uprn=010032978529&x=294050&y=72662,0.32,owned by a public authority,,permissioned,,,,,,40,,,01/11/2017,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR034,"Haldon Ridge, Kennford",83878,290641,http://docimages.teignbridge.gov.uk/Planning/lg/GFPlanningDocuments.page,0.35,owned by a public authority,,permissioned,,,,,,3,,completed,17/12/2019,17/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR035,"2 Alta Vista Close,",74460,294885,http://docimages.teignbridge.gov.uk/Planning/lg/GFPlanningDocuments.page,0.32,not owned by a public authority,,permissioned,,,,,,2,,started,17/12/2019,17/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR036,"Peppermint Club, Warren Road, Dawlish Warren",78618,297746,http://docimages.teignbridge.gov.uk/Planning/lg/GFPlanningDocuments.page,0.4,not owned by a public authority,,permissioned,,,,,,21,,started,17/12/2019,17/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR037,"Conitor House, Denbury Road",69690,284988,http://docimages.teignbridge.gov.uk/Planning/lg/GFPlanningDocuments.page,0.25,not owned by a public authority,,permissioned,,,,,,2,,completed,17/12/2019,17/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/teignbridge,,BFR038,Broadway Road,73430,286367,http://docimages.teignbridge.gov.uk/Planning/lg/GFPlanningDocuments.page,0.29,not owned by a public authority,,permissioned,,,,,,9,,,17/12/2019,17/12/2019,,,
